time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag
1796.236755,0.010103,-0.067032,0.002394,-9.80343,-9.803659,0.001065,-0.005325,0.001065,99324.46,25.7,0.025608
1796.246869,0.010114,-0.090972,0.01197,-9.829764,-9.830192,0.003195,-0.00639,0.003195,99324.46,25.7,-0.000925
1796.25697,0.010101,-0.100548,0.01197,-9.82737,-9.827892,0.003195,-0.005325,0.00213,99324.44,25.7,0.001375
1796.267076,0.010106,-0.064638,0.01197,-9.82737,-9.82759,0.003195,-0.003195,0,99324.44,25.7,0.001677
1796.277178,0.010102,-0.090972,0.016758,-9.832158,-9.832593,0.003195,-0.00639,0.00213,99324.44,25.7,-0.003326
1796.287266,0.010088,-0.086184,0.043092,-9.817794,-9.818267,-0.001065,-0.005325,0.00426,99324.44,25.7,0.011
1796.297377,0.010111,-0.093366,0.021546,-9.82737,-9.827837,0.00213,-0.005325,0.001065,99324.44,25.7,0.00143
1796.307501,0.010124,-0.090972,0.007182,-9.80343,-9.803855,0.003195,-0.00852,0.003195,99324.44,25.7,0.025412
1796.317943,0.010442,-0.079002,0.033516,-9.829764,-9.830139,0,-0.00426,0.00213,99324.44,25.7,-0.000872
1796.329888,0.011944,-0.076608,0.014364,-9.817794,-9.818103,0.001065,-0.005325,0.001065,99324.42,25.7,0.011164
1796.341026,0.011138,-0.064638,-0.016758,-9.80343,-9.803657,0.00213,-0.00639,0.00213,99324.42,25.7,0.02561
1796.352245,0.011219,-0.050274,0.019152,-9.832158,-9.832305,0.001065,-0.007455,0.001065,99324.42,25.7,-0.003038
1796.363465,0.01122,-0.052668,0.007182,-9.829764,-9.829908,0.003195,-0.007455,0.00213,99324.42,25.7,-0.000641
1796.374714,0.011249,-0.081396,0.007182,-9.824976,-9.825316,0.003195,-0.00426,0.003195,99324.42,25.7,0.003951
1796.385796,0.011083,-0.079002,0.021546,-9.80343,-9.803772,0,-0.005325,0.003195,99324.5,25.7,0.025495
1796.396998,0.011202,-0.064638,0.045486,-9.829764,-9.830082,0.00213,-0.005325,0.001065,99324.5,25.7,-0.000815
1796.408245,0.011247,-0.052668,0.007182,-9.829764,-9.829908,0.001065,-0.005325,0.003195,99324.5,25.7,-0.000641
1796.4184,0.010155,-0.081396,0.019152,-9.813006,-9.813362,0.001065,-0.00852,0.003195,99324.5,25.7,0.015905
1796.428491,0.010092,-0.076608,-0.02394,-9.820188,-9.820516,0.00213,-0.005325,0.00213,99324.5,25.7,0.008751
1796.438588,0.010097,-0.098154,0.016758,-9.829764,-9.830268,0.003195,-0.00639,0.00213,99324.5,25.7,-0.001001
1796.448729,0.010141,-0.064638,0.01197,-9.805824,-9.806044,0.00426,-0.00426,0.001065,99324.5,25.7,0.023223
1796.458818,0.010088,-0.076608,0.02394,-9.829764,-9.830092,0.003195,-0.00639,0.003195,99324.55,25.7,-0.000825
1796.468938,0.010121,-0.062244,-0.009576,-9.841734,-9.841935,0.00213,-0.00426,0.003195,99324.55,25.7,-0.012668
1796.479042,0.010104,-0.08379,-0.004788,-9.817794,-9.818153,0,-0.00426,0.00213,99324.55,25.7,0.011114
1796.489146,0.010104,-0.08379,0.004788,-9.824976,-9.825334,0.001065,-0.005325,0.003195,99324.55,25.7,0.003933
1796.499249,0.010103,-0.098154,0.002394,-9.813006,-9.813497,0.003195,-0.00639,0.001065,99324.55,25.7,0.01577
1796.509471,0.010222,-0.10773,0.026334,-9.824976,-9.825602,0,-0.005325,-0.001065,99324.55,25.7,0.003665
1796.519589,0.010117,-0.07182,0.016758,-9.805824,-9.806101,0.00213,-0.00852,0.00213,99324.55,25.7,0.023166
1796.529679,0.01009,-0.098154,0.019152,-9.796248,-9.796758,0.00213,-0.003195,0.001065,99324.55,25.7,0.032509
1796.539762,0.010084,-0.086184,0.028728,-9.805824,-9.806245,0,-0.00426,-0.001065,99324.55,25.7,0.023022
1796.549854,0.010092,-0.079002,0.028728,-9.844128,-9.844487,0.00213,-0.005325,0.003195,99324.55,25.7,-0.01522
1796.559952,0.010097,-0.067032,0.007182,-9.805824,-9.806056,0,-0.00639,0,99324.55,25.7,0.023211
1796.570057,0.010105,-0.055062,-0.019152,-9.853704,-9.853876,0.00213,-0.00426,0.003195,99324.55,25.7,-0.024609
1796.580237,0.01018,-0.076608,-0.02394,-9.817794,-9.818122,0,-0.005325,0,99324.57,25.7,0.011145
1796.590323,0.010086,-0.079002,0,-9.8154,-9.815718,0.001065,-0.003195,0.00213,99324.57,25.7,0.013549
1796.600429,0.010105,-0.064638,-0.004788,-9.844128,-9.844341,0.001065,-0.00639,0.00213,99324.57,25.7,-0.015074
1796.610525,0.010096,-0.08379,-0.004788,-9.80343,-9.803789,0.00213,-0.00639,0.003195,99324.57,25.7,0.025478
1796.620654,0.010129,-0.057456,-0.007182,-9.805824,-9.805995,0.00213,-0.00639,0.001065,99324.57,25.7,0.023272
1796.630733,0.010079,-0.062244,0.01197,-9.82737,-9.827574,0.001065,-0.007455,0.00213,99324.57,25.7,0.001693
1796.64082,0.010087,-0.038304,0.004788,-9.82737,-9.827446,0.00213,-0.00426,0.00213,99324.57,25.7,0.001821
1796.650907,0.010087,-0.081396,-0.007182,-9.80343,-9.803771,0,-0.00213,0.00213,99324.5,25.7,0.025496
1796.660989,0.010082,-0.04788,0,-9.817794,-9.817911,0.00213,-0.007455,0.003195,99324.5,25.7,0.011356
1796.671058,0.010069,-0.07182,0.019152,-9.822582,-9.822863,0.001065,-0.003195,0.00213,99324.5,25.7,0.006404
1796.681221,0.010163,-0.04788,0.038304,-9.808218,-9.80841,0.00213,-0.00852,0.003195,99324.5,25.7,0.020857
1796.691325,0.010104,-0.110124,0.014364,-9.810612,-9.811241,0,-0.00639,0,99324.5,25.7,0.018026
1796.701411,0.010087,-0.117306,0.03591,-9.798642,-9.79941,0.001065,-0.00426,0,99324.5,25.7,0.029857
1796.711517,0.010106,-0.086184,0.007182,-9.822582,-9.822963,0.00213,-0.003195,0.00213,99324.5,25.7,0.006304
1796.722074,0.010557,-0.09576,0.033516,-9.793854,-9.794379,0.001065,-0.00426,0.001065,99324.5,25.7,0.034888
1796.732499,0.010425,-0.074214,-0.007182,-9.808218,-9.808501,0.00213,-0.007455,0,99324.5,25.7,0.020766
1796.743788,0.011289,-0.090972,0.014364,-9.810612,-9.811044,0,-0.00426,0.00213,99324.5,25.7,0.018223
1796.755024,0.011236,-0.067032,-0.004788,-9.836946,-9.837176,0.00213,-0.005325,0.00213,99324.5,25.7,-0.007909
1796.766087,0.011064,-0.088578,0.009576,-9.848916,-9.849319,0.001065,-0.00426,0,99324.5,25.7,-0.020052
1796.777335,0.011248,-0.062244,0.004788,-9.810612,-9.810811,0.001065,-0.005325,0.00213,99324.44,25.7,0.018456
1796.78845,0.011115,-0.086184,-0.01197,-9.817794,-9.81818,0.00213,-0.003195,0,99324.44,25.7,0.011087
1796.799711,0.01126,-0.055062,-0.007182,-9.810612,-9.810769,0.00213,-0.007455,0.00213,99324.44,25.7,0.018498
1796.810875,0.011164,-0.088578,0,-9.824976,-9.825375,0.00213,-0.003195,0.001065,99324.44,25.7,0.003892
1796.822046,0.011172,-0.04788,-0.038304,-9.836946,-9.837137,0.00213,-0.005325,0.001065,99324.44,25.7,-0.00787
1796.833164,0.011117,-0.093366,-0.01197,-9.824976,-9.825427,0.00426,-0.007455,0.003195,99324.44,25.7,0.00384
1796.844369,0.011205,-0.069426,-0.028728,-9.82737,-9.827657,0.00213,-0.005325,0.00213,99324.44,25.7,0.00161
1796.855699,0.01133,-0.08379,0.026334,-9.829764,-9.830156,0.00213,-0.005325,0.001065,99324.44,25.7,-0.000889
1796.866768,0.011069,-0.069426,0.019152,-9.77949,-9.779755,0.00213,-0.005325,0.00213,99324.44,25.7,0.049512
1796.877903,0.011135,-0.098154,0.014364,-9.822582,-9.823083,0.00213,-0.003195,0.003195,99324.44,25.7,0.006184
1796.890292,0.01239,-0.050274,0.050274,-9.824976,-9.825233,0.001065,-0.003195,0.001065,99324.44,25.7,0.004034
1796.900875,0.010583,-0.040698,0.007182,-9.822582,-9.822669,0.001065,-0.005325,0.003195,99324.47,25.7,0.006598
1796.911582,0.010707,-0.062244,0.002394,-9.805824,-9.806022,0.001065,-0.00639,0,99324.47,25.7,0.023245
1796.922798,0.011216,-0.03591,0.016758,-9.824976,-9.825056,0.001065,-0.005325,0.001065,99324.47,25.7,0.004211
1796.933843,0.011044,-0.102942,0.026334,-9.808218,-9.808794,0.003195,-0.00639,0.00213,99324.47,25.7,0.020473
1796.945048,0.011205,-0.081396,0.016758,-9.798642,-9.798994,0.00213,-0.005325,0.00213,99324.47,25.7,0.030273
1796.956344,0.011297,-0.10773,0.016758,-9.817794,-9.818399,0.00213,-0.005325,0.00213,99324.47,25.7,0.010868
1796.96753,0.011186,-0.07182,0.002394,-9.829764,-9.830027,0.001065,-0.00639,0.001065,99324.44,25.7,-0.00076
1796.978688,0.011157,-0.102942,0.031122,-9.832158,-9.832746,0.001065,-0.00639,0,99324.44,25.7,-0.003479
