time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,ag.old,,,
2047.514942,0.011153,-0.090972,0.028728,-9.848916,-9.849378,0.00213,-0.00639,0.00213,98980.65,25.79,-0.026378,-0.020111,,,
2047.526085,0.011143,-0.126882,0.028728,-9.817794,-9.818656,0.00213,-0.007455,0.003195,98980.48,25.79,0.004344,0.010611,,,
2047.53723,0.011145,-0.136458,0.040698,-9.777096,-9.778133,0.00426,-0.00639,0,98980.48,25.79,0.044867,0.051134,,,
2047.54839,0.01116,-0.153216,0.07182,-9.784278,-9.785741,0.001065,-0.005325,0.00639,98980.48,25.79,0.037259,0.043526,,,
2047.559603,0.011213,-0.141246,0.067032,-9.796248,-9.797496,-0.001065,-0.00426,0.001065,98980.48,25.79,0.025504,0.031771,,,
2047.570815,0.011212,-0.086184,0.014364,-9.83934,-9.839728,0.003195,-0.005325,0,98980.48,25.79,-0.016728,-0.010461,,,
2047.581998,0.011183,-0.052668,-0.004788,-9.848916,-9.849058,0.001065,-0.005325,0,98980.48,25.79,-0.026058,-0.019791,,,
2047.593119,0.011121,-0.031122,-0.028728,-9.841734,-9.841825,0.001065,-0.00426,0,98980.43,25.79,-0.018825,-0.012558,,,
2047.604328,0.011209,-0.03591,-0.016758,-9.853704,-9.853784,0.00213,-0.007455,0,98980.43,25.79,-0.030784,-0.024517,,,
2047.615593,0.011265,-0.019152,-0.04788,-9.834552,-9.834687,0.00213,-0.005325,0.00426,98980.43,25.79,-0.011687,-0.00542,,,
2047.626813,0.01122,-0.031122,-0.016758,-9.801036,-9.8011,0.00213,-0.00639,0,98980.43,25.79,0.0219,0.028167,,,
2047.637947,0.011133,-0.057456,-0.014364,-9.836946,-9.837124,0.00213,-0.007455,0.00213,98980.43,25.79,-0.014124,-0.007857,,,
2047.649115,0.011168,-0.03591,-0.009576,-9.832158,-9.832228,0,-0.005325,0.001065,98980.43,25.79,-0.009228,-0.002961,,,
2047.660262,0.011147,-0.062244,0.014364,-9.822582,-9.82279,0,-0.005325,0.00213,98980.43,25.79,0.00021,0.006477,,,
2047.671478,0.011216,-0.076608,-0.019152,-9.813006,-9.813324,0.00213,-0.007455,0.00426,98980.43,25.79,0.009676,0.015943,,,
2047.682664,0.011186,-0.064638,0.021546,-9.80343,-9.803667,0.00426,-0.00852,0.003195,98980.43,25.79,0.019333,0.0256,,,
2047.69383,0.011166,-0.08379,-0.002394,-9.813006,-9.813364,0,-0.005325,0.003195,98980.43,25.79,0.009636,0.015903,,,
2047.704984,0.011154,-0.086184,0.028728,-9.813006,-9.813427,0.003195,-0.00852,0.003195,98980.43,25.79,0.009573,0.01584,,,
2047.716285,0.011301,-0.105336,0.052668,-9.846522,-9.847226,0.00213,-0.00852,0.001065,98980.33,25.79,-0.024226,-0.017959,,,
2047.727339,0.011054,-0.124488,0.040698,-9.813006,-9.81388,0.003195,-0.00213,0.00213,98980.33,25.79,0.00912,0.015387,,,
2047.73867,0.01133,-0.110124,0.04788,-9.8154,-9.816135,0.003195,-0.00426,0,98980.33,25.79,0.006865,0.013132,,,
2047.74974,0.01107,-0.124488,0.004788,-9.808218,-9.809009,0.00213,-0.00426,0.001065,98980.33,25.79,0.013991,0.020258,,,
2047.7609,0.01116,-0.102942,0.028728,-9.836946,-9.837527,0.001065,-0.007455,0.001065,98980.33,25.79,-0.014527,-0.00826,,,
2047.772201,0.011301,-0.088578,0.009576,-9.829764,-9.830168,0.00426,-0.00639,0.001065,98980.33,25.79,-0.007168,-0.000901,,,
2047.783304,0.011103,-0.074214,0.026334,-9.805824,-9.80614,0,-0.005325,0.001065,98980.29,25.79,0.01686,0.023127,,,
2047.794563,0.011259,-0.112518,0.016758,-9.820188,-9.820847,0.00213,-0.007455,0.001065,98980.29,25.79,0.002153,0.00842,,,
2047.805676,0.011113,-0.093366,0.01197,-9.822582,-9.823033,0,-0.00426,0.003195,98980.29,25.79,-3.3E-05,0.006234,,,
2047.816857,0.011181,-0.086184,-0.004788,-9.822582,-9.822961,0.001065,-0.00639,0.005325,98980.29,25.79,3.9E-05,0.006306,,,
2047.82807,0.011213,-0.028728,-0.016758,-9.820188,-9.820244,0,-0.00426,0,98980.29,25.79,0.002756,0.009023,,,
2047.839282,0.011211,-0.067032,-0.028728,-9.822582,-9.822853,0.003195,-0.00639,0.00213,98980.29,25.79,0.000147,0.006414,,,
2047.850509,0.011228,-0.033516,-0.040698,-9.841734,-9.841875,0,-0.00639,0.00213,98980.3,25.79,-0.018875,-0.012608,,,
2047.861814,0.011305,-0.045486,-0.03591,-9.80343,-9.803601,0.003195,-0.00426,0.00213,98980.3,25.79,0.019399,0.025666,,,
2047.872723,0.010909,-0.055062,-0.007182,-9.817794,-9.817951,0.003195,-0.005325,0.00213,98980.3,25.79,0.005049,0.011316,,,
2047.883982,0.011258,-0.069426,0.031122,-9.824976,-9.825271,0,-0.00426,0,98980.3,25.79,-0.002271,0.003996,,,
2047.895236,0.011254,-0.062244,0.050274,-9.79146,-9.791787,0.00213,-0.00639,0.003195,98980.3,25.79,0.031213,0.03748,,,
2047.906315,0.011079,-0.081396,0.045486,-9.813006,-9.813449,0.001065,-0.005325,0.003195,98980.24,25.79,0.009551,0.015818,,,
2047.91748,0.011165,-0.10773,0.019152,-9.817794,-9.818404,0.00426,-0.00426,0.00426,98980.24,25.79,0.004596,0.010863,,,
2047.928661,0.011181,-0.09576,0.01197,-9.813006,-9.813481,0,-0.00639,0.00213,98980.24,25.79,0.009519,0.015786,,,
2047.939891,0.011229,-0.064638,0.01197,-9.836946,-9.837166,0.003195,-0.003195,0.003195,98980.24,25.79,-0.014166,-0.007899,,,
2047.951111,0.01122,-0.069426,0.007182,-9.832158,-9.832406,0,-0.00852,0.001065,98980.24,25.79,-0.009406,-0.003139,,,
2047.962308,0.011198,-0.09576,-0.007182,-9.834552,-9.835021,0.00213,-0.003195,0.001065,98980.24,25.79,-0.012021,-0.005754,,,
2047.97349,0.011181,-0.086184,0,-9.83934,-9.839717,0.003195,-0.005325,0.005325,98980.24,25.79,-0.016717,-0.01045,,,
2047.98461,0.01112,-0.1197,0.03591,-9.836946,-9.83774,0,-0.005325,0,98980.24,25.79,-0.01474,-0.008473,,,
2047.996024,0.011415,-0.081396,0.03591,-9.817794,-9.818197,0,-0.005325,0.001065,98980.24,25.79,0.004803,0.01107,,,
2048.007014,0.010989,-0.1197,0.014364,-9.8154,-9.81614,0.003195,-0.00639,0.001065,98980.24,25.79,0.00686,0.013127,,,
2048.018204,0.011191,-0.112518,0.007182,-9.846522,-9.847167,0,-0.005325,0,98980.24,25.79,-0.024167,-0.0179,,,
2048.029364,0.01116,-0.062244,0.009576,-9.832158,-9.83236,0.001065,-0.00426,0,98980.19,25.79,-0.00936,-0.003093,,,
2048.040506,0.011142,-0.026334,-0.028728,-9.832158,-9.832235,0.00213,-0.003195,0.001065,98980.19,25.79,-0.009235,-0.002968,,,
2048.051743,0.011237,-0.067032,0,-9.82737,-9.827599,0.003195,-0.007455,0,98980.19,25.79,-0.004599,0.001668,,,
2048.062962,0.011218,-0.033516,0.01197,-9.8154,-9.815465,0.001065,-0.005325,0.00213,98980.19,25.79,0.007535,0.013802,,,
2048.074213,0.011251,-0.076608,-0.002394,-9.798642,-9.798942,0.00213,-0.00639,0.003195,98980.19,25.79,0.024058,0.030325,,,
2048.085319,0.011106,-0.069426,-0.026334,-9.786672,-9.786954,0.001065,-0.007455,0.001065,98980.19,25.79,0.036046,0.042313,,,
2048.096481,0.011162,-0.074214,0,-9.810612,-9.810893,0.003195,-0.007455,0.00213,98980.08,25.79,0.012107,0.018374,,,
2048.107685,0.011204,-0.067032,-0.002394,-9.829764,-9.829993,0.00213,-0.005325,0.001065,98980.08,25.79,-0.006993,-0.000726,,,
2048.118868,0.011183,-0.050274,0.01197,-9.829764,-9.8299,0.001065,-0.00639,0.003195,98980.08,25.79,-0.0069,-0.000633,,,
2048.13,0.011132,-0.076608,-0.009576,-9.853704,-9.854006,0,-0.00426,0.005325,98980.08,25.79,-0.031006,-0.024739,,,
2048.141185,0.011185,-0.009576,0,-9.829764,-9.829769,0.00213,-0.005325,0.00213,98980.08,25.79,-0.006769,-0.000502,,,
2048.15132,0.010135,-0.057456,0,-9.822582,-9.82275,0.00213,-0.005325,0.003195,98980.08,25.79,0.00025,0.006517,,,
2048.161429,0.010108,-0.100548,0.03591,-9.82737,-9.82795,0.00213,-0.005325,0.00639,98980.01,25.79,-0.00495,0.001317,,,
2048.17164,0.010211,-0.069426,0.052668,-9.829764,-9.83015,0.001065,-0.00639,0.003195,98980.01,25.79,-0.00715,-0.000883,,,
2048.181735,0.010095,-0.10773,0.04788,-9.817794,-9.818502,0.00213,-0.005325,0.00426,98980.01,25.79,0.004498,0.010765,,,
2048.192017,0.010282,-0.102942,0.019152,-9.817794,-9.818352,0,-0.003195,0.00213,98980.01,25.79,0.004648,0.010915,,,
2048.202265,0.010248,-0.086184,0.009576,-9.836946,-9.837328,0.001065,-0.003195,0.001065,98980.01,25.79,-0.014328,-0.008061,,,
2048.212346,0.010081,-0.08379,0.031122,-9.820188,-9.820595,0.00213,-0.00639,0.001065,98980.01,25.79,0.002405,0.008672,,,
2048.222442,0.010096,-0.08379,0.014364,-9.817794,-9.818162,0.00213,-0.00426,0.00213,98979.93,25.79,0.004838,0.011105,,,
2048.232618,0.010176,-0.07182,0.009576,-9.824976,-9.825243,0.00213,-0.00426,0.003195,98979.93,25.79,-0.002243,0.004024,,,
2048.242766,0.010149,-0.088578,0.019152,-9.8154,-9.815818,0.003195,-0.007455,0.00213,98979.93,25.79,0.007182,0.013449,,,
2048.252865,0.010098,-0.090972,0.033516,-9.836946,-9.837424,0.00213,-0.00426,-0.001065,98979.93,25.79,-0.014424,-0.008157,,,
2048.264217,0.011352,-0.062244,0.021546,-9.824976,-9.825197,0,-0.00639,0.00426,98979.93,25.79,-0.002197,0.00407,,,
2048.276328,0.012112,-0.057456,0.016758,-9.820188,-9.82037,0.00213,-0.005325,0.003195,98979.93,25.79,0.00263,0.008897,,,
2048.286701,0.010373,-0.069426,0.004788,-9.82737,-9.827616,0.00213,-0.005325,0.00213,98979.78,25.79,-0.004616,0.001651,,,
2048.297798,0.011097,-0.062244,-0.026334,-9.829764,-9.829996,0,-0.00426,0.001065,98979.78,25.79,-0.006996,-0.000729,,,
2048.308963,0.011165,-0.07182,-0.01197,-9.836946,-9.837215,0,-0.005325,0,98979.78,25.79,-0.014215,-0.007948,,,
2048.320253,0.011291,-0.038304,-0.002394,-9.829764,-9.829839,0.001065,-0.003195,0.003195,98979.78,25.79,-0.006839,-0.000572,,,
2048.331357,0.011103,-0.093366,-0.02394,-9.834552,-9.835024,0.00213,-0.00639,0.001065,98979.78,25.79,-0.012024,-0.005757,,,
2048.342676,0.01132,-0.08379,0.01197,-9.836946,-9.83731,0.00213,-0.00426,0,98979.78,25.79,-0.01431,-0.008043,,,
2048.353767,0.011091,-0.07182,0.007182,-9.824976,-9.825241,0.00213,-0.00639,0.003195,98979.78,25.79,-0.002241,0.004026,,,
2048.364865,0.011098,-0.102942,0.002394,-9.829764,-9.830303,0.001065,-0.005325,0.003195,98979.78,25.79,-0.007303,-0.001036,,,
2048.376147,0.011282,-0.062244,-0.004788,-9.832158,-9.832356,0.00213,-0.00213,0.00213,98979.78,25.79,-0.009356,-0.003089,,,
2048.387266,0.011119,-0.074214,-0.01197,-9.824976,-9.825264,0.001065,-0.00426,0.00213,98979.78,25.79,-0.002264,0.004003,,,
2048.39844,0.011174,-0.067032,0.028728,-9.8154,-9.815671,0.003195,-0.00639,0.005325,98979.78,25.79,0.007329,0.013596,,,
2048.409592,0.011153,-0.04788,0.01197,-9.80343,-9.803554,0.00213,-0.00639,0.001065,98979.78,25.79,0.019446,0.025713,,,
2048.420791,0.011199,-0.088578,0.021546,-9.820188,-9.820611,0.00213,-0.005325,0.003195,98979.82,25.79,0.002389,0.008656,,,
2048.432256,0.011465,-0.09576,0.050274,-9.824976,-9.825571,0.003195,-0.005325,0.00213,98979.82,25.79,-0.002571,0.003696,,,
2048.443229,0.010973,-0.064638,0,-9.805824,-9.806037,0.003195,-0.00639,0,98979.82,25.79,0.016963,0.02323,,,
2048.454506,0.011277,-0.090972,0.02394,-9.8154,-9.815851,0.001065,-0.00639,0.00213,98979.82,25.79,0.007149,0.013416,,,
2048.465539,0.011033,-0.074214,0.05985,-9.808218,-9.808681,0.00213,-0.003195,-0.001065,98979.82,25.79,0.014319,0.020586,,,
2048.476741,0.011202,-0.067032,0.01197,-9.820188,-9.820424,0.001065,-0.005325,0.001065,98979.68,25.79,0.002576,0.008843,,,
2048.488005,0.011264,-0.090972,0.01197,-9.820188,-9.820617,0.00213,-0.005325,0.00213,98979.68,25.79,0.002383,0.00865,,,
2048.499179,0.011174,-0.074214,-0.002394,-9.848916,-9.849196,0.001065,-0.00426,0.00213,98979.68,25.79,-0.026196,-0.019929,,,
2048.510287,0.011108,-0.081396,0.009576,-9.80343,-9.803773,0.001065,-0.005325,0.00213,98979.68,25.79,0.019227,0.025494,,,
2048.521498,0.011211,-0.088578,-0.007182,-9.813006,-9.813408,0.001065,-0.005325,0.001065,98979.68,25.79,0.009592,0.015859,,,
2048.532675,0.011177,-0.081396,0.002394,-9.860886,-9.861222,0.001065,-0.003195,0.001065,98979.68,25.79,-0.038222,-0.031955,,,
2048.543938,0.011262,-0.064638,-0.009576,-9.836946,-9.837163,0.001065,-0.00639,0.001065,98979.63,25.79,-0.014163,-0.007896,,,
2048.555134,0.011197,-0.08379,-0.01197,-9.824976,-9.825341,0,-0.00639,0.003195,98979.63,25.79,-0.002341,0.003926,,,
2048.566228,0.011094,-0.093366,0.004788,-9.860886,-9.861329,0.003195,-0.00426,0.001065,98979.63,25.79,-0.038329,-0.032062,,,
2048.577394,0.011165,-0.079002,-0.033516,-9.813006,-9.813381,0.001065,-0.00639,0.00213,98979.63,25.79,0.009619,0.015886,,,
2048.588659,0.011265,-0.100548,0.016758,-9.829764,-9.830293,-0.001065,-0.007455,0.00213,98979.63,25.79,-0.007293,-0.001026,,,
2048.599841,0.011182,-0.090972,0,-9.832158,-9.832579,0.00213,-0.00639,0.003195,98979.63,25.79,-0.009579,-0.003312,,,
2048.611039,0.011198,-0.069426,-0.007182,-9.832158,-9.832406,0,-0.00426,0.001065,98979.58,25.79,-0.009406,-0.003139,,,
2048.622162,0.011123,-0.10773,-0.007182,-9.834552,-9.835145,0.001065,-0.00852,0.00213,98979.58,25.79,-0.012145,-0.005878,,,
2048.633313,0.011152,-0.062244,0.007182,-9.82737,-9.82757,0.00213,-0.001065,0.003195,98979.58,25.79,-0.00457,0.001697,,,
2048.644497,0.011184,-0.055062,0.004788,-9.824976,-9.825131,0.001065,-0.00639,0.005325,98979.58,25.79,-0.002131,0.004136,,,
2048.655964,0.011467,-0.08379,0.004788,-9.832158,-9.832516,0.00213,-0.00426,0.003195,98979.58,25.79,-0.009516,-0.003249,,,
2048.6669,0.010936,-0.026334,-0.02394,-9.832158,-9.832222,0.001065,-0.00426,0.00426,98979.58,25.79,-0.009222,-0.002955,,,
2048.678076,0.011175,-0.110124,0.028728,-9.8154,-9.81606,0.00213,-0.007455,0.003195,98979.58,25.79,0.00694,0.013207,,,
2048.689308,0.011232,-0.052668,0.016758,-9.8154,-9.815556,0.001065,-0.003195,0.003195,98979.58,25.79,0.007444,0.013711,,,
2048.700427,0.011119,-0.04788,0.019152,-9.810612,-9.810748,0.00213,-0.007455,0.00213,98979.58,25.79,0.012252,0.018519,,,
2048.711668,0.011241,-0.090972,0.028728,-9.841734,-9.842196,0.00213,-0.00639,0,98979.58,25.79,-0.019196,-0.012929,,,
2048.723363,0.011695,-0.062244,0.002394,-9.820188,-9.820386,0.003195,-0.00426,0.003195,98979.58,25.79,0.002614,0.008881,,,
2048.73403,0.010667,-0.067032,0.002394,-9.8154,-9.815629,0.00213,-0.007455,0.001065,98979.57,25.79,0.007371,0.013638,,,
2048.74531,0.01128,-0.114912,0.038304,-9.822582,-9.823329,0.001065,-0.00426,0.003195,98979.57,25.79,-0.000329,0.005938,,,
2048.756376,0.011066,-0.045486,-0.004788,-9.822582,-9.822688,0.003195,-0.00639,0.001065,98979.57,25.79,0.000312,0.006579,,,
2048.7676,0.011224,-0.1197,-0.009576,-9.796248,-9.796984,0.001065,-0.007455,-0.001065,98979.57,25.79,0.026016,0.032283,,,
2048.77874,0.01114,-0.067032,0.021546,-9.8154,-9.815653,0.00213,-0.00426,0.00213,98979.57,25.79,0.007347,0.013614,,,
2048.789927,0.011186,-0.03591,0.028728,-9.805824,-9.805932,0,-0.007455,0.001065,98979.57,25.79,0.017068,0.023335,,,
2048.801117,0.01119,-0.110124,0.026334,-9.848916,-9.849567,0.001065,-0.007455,0.001065,98979.63,25.79,-0.026567,-0.0203,,,
2048.81226,0.011143,-0.064638,0.002394,-9.829764,-9.829977,0,-0.005325,0,98979.63,25.79,-0.006977,-0.00071,,,
2048.823586,0.011326,-0.069426,0.02394,-9.83934,-9.839614,-0.001065,-0.00426,0,98979.63,25.79,-0.016614,-0.010347,,,
2048.834758,0.011172,-0.067032,0.021546,-9.834552,-9.834804,0,-0.005325,-0.001065,98979.63,25.79,-0.011804,-0.005537,,,
2048.845829,0.011071,-0.08379,0.002394,-9.832158,-9.832515,0.003195,-0.00426,0,98979.63,25.79,-0.009515,-0.003248,,,
2048.857252,0.011422,-0.05985,0.004788,-9.824976,-9.825159,0.00213,-0.00639,-0.001065,98979.63,25.79,-0.002159,0.004108,,,
2048.868298,0.011046,-0.090972,0.021546,-9.805824,-9.80627,0.003195,-0.00426,0.00213,98979.71,25.79,0.01673,0.022997,,,
2048.879512,0.011214,-0.102942,0.02394,-9.829764,-9.830332,0.001065,-0.005325,0,98979.71,25.79,-0.007332,-0.001065,,,
2048.890561,0.011049,-0.057456,0.007182,-9.82737,-9.827541,0.00213,-0.00639,0.00426,98979.71,25.79,-0.004541,0.001726,,,
2048.901777,0.011217,-0.081396,0.002394,-9.829764,-9.830101,0.001065,-0.00426,0.00426,98979.71,25.79,-0.007101,-0.000834,,,
2048.912928,0.01115,-0.05985,0.028728,-9.801036,-9.801261,0,-0.005325,0.001065,98979.71,25.79,0.021739,0.028006,,,
2048.92416,0.011232,-0.052668,0.033516,-9.836946,-9.837144,0.00213,-0.003195,0.00213,98979.71,25.79,-0.014144,-0.007877,,,
2048.935401,0.011241,-0.069426,0.021546,-9.8154,-9.815669,0.001065,-0.005325,0.00213,98979.71,25.79,0.007331,0.013598,,,
2048.946523,0.011122,-0.05985,0.002394,-9.8154,-9.815583,0.00213,-0.005325,0,98979.71,25.79,0.007417,0.013684,,,
2048.957664,0.011142,-0.079002,0.026334,-9.834552,-9.834905,0.00213,-0.00639,0.001065,98979.71,25.79,-0.011905,-0.005638,,,
2048.968858,0.011194,-0.09576,-0.021546,-9.834552,-9.835042,0.00213,-0.003195,0.00426,98979.71,25.79,-0.012042,-0.005775,,,
2048.980068,0.011209,-0.057456,0.002394,-9.824976,-9.825144,0.00213,-0.00639,0.00426,98979.71,25.79,-0.002144,0.004123,,,
2048.991448,0.011381,-0.081396,0.021546,-9.82737,-9.827731,0.001065,-0.007455,0.00213,98979.71,25.79,-0.004731,0.001536,,,
2049.002421,0.010973,-0.086184,0.026334,-9.808218,-9.808632,0.001065,-0.00426,0.003195,98979.71,25.79,0.014368,0.020635,,,
2049.013866,0.011445,-0.081396,0.01197,-9.79146,-9.791806,0.003195,-0.005325,0.00426,98979.71,25.79,0.031194,0.037461,,,
2049.024771,0.010905,-0.098154,-0.002394,-9.834552,-9.835042,0.003195,-0.007455,0.001065,98979.71,25.79,-0.012042,-0.005775,,,
2049.036111,0.011339,-0.069426,0.02394,-9.846522,-9.846796,0,-0.00639,0.00213,98979.71,25.79,-0.023796,-0.017529,,,
2049.047185,0.011075,-0.03591,-0.01197,-9.810612,-9.810685,0.00426,-0.00426,0.003195,98979.71,25.79,0.012315,0.018582,,,
2049.058363,0.011178,-0.093366,0.026334,-9.796248,-9.796728,-0.001065,-0.00426,0.003195,98979.5,25.79,0.026272,0.032539,,,
2049.069491,0.011128,-0.088578,0.004788,-9.79146,-9.791862,0,-0.005325,0.00213,98979.5,25.79,0.031138,0.037405,,,
2049.080783,0.011292,-0.057456,0.03591,-9.817794,-9.818028,0.001065,-0.00639,0.00213,98979.5,25.79,0.004972,0.011239,,,
2049.091971,0.011188,-0.10773,0,-9.777096,-9.777689,0.00213,-0.005325,0.001065,98979.5,25.79,0.045311,0.051578,,,
2049.103142,0.011171,-0.074214,-0.002394,-9.769914,-9.770196,0.003195,-0.00426,0.003195,98979.5,25.79,0.052804,0.059071,,,
2049.114337,0.011195,-0.074214,0.009576,-9.79146,-9.791746,0.001065,-0.005325,0.00213,98979.25,25.79,0.031254,0.037521,,,
2049.125438,0.011102,-0.08379,0.021546,-9.736398,-9.736782,0.00213,-0.001065,0.003195,98979.25,25.79,0.086218,0.092485,,,
2049.136748,0.011309,-0.076608,-0.004788,-9.789066,-9.789367,0,-0.005325,0.003195,98979.25,25.79,0.033633,0.0399,,,
2049.147901,0.011154,-0.074214,0,-9.774702,-9.774984,0.003195,-0.00639,0.007455,98979.25,25.79,0.048016,0.054283,,,
2049.15905,0.011148,-0.10773,-0.004788,-9.76752,-9.768115,0,-0.00426,0.001065,98979.25,25.79,0.054885,0.061152,,,
2049.170817,0.011767,-0.093366,0.002394,-9.750762,-9.751209,0.00213,-0.00639,0.001065,98979.25,25.79,0.071791,0.078058,,,
2049.181412,0.010595,-0.067032,0.007182,-9.757944,-9.758177,0.001065,-0.005325,-0.00213,98979.2,25.79,0.064823,0.07109,,,
2049.19264,0.011229,-0.067032,0.004788,-9.745974,-9.746206,0.001065,-0.005325,0.00213,98979.2,25.79,0.076794,0.083061,,,
2049.20379,0.01115,-0.088578,0.007182,-9.738792,-9.739197,0.00426,-0.00639,0,98979.2,25.79,0.083803,0.09007,,,
2049.215017,0.011227,-0.069426,-0.016758,-9.738792,-9.739054,0.001065,-0.00639,0.001065,98979.2,25.79,0.083946,0.090213,,,
2049.226088,0.011071,-0.08379,0.02394,-9.729216,-9.729606,0.001065,-0.00426,0.001065,98979.2,25.79,0.093394,0.099661,,,
2049.237331,0.011244,-0.052668,-0.007182,-9.73161,-9.731755,0.001065,-0.00639,0.001065,98979.2,25.79,0.091245,0.097512,,,
2049.24849,0.011159,-0.102942,0.02394,-9.6957,-9.696276,0.00426,-0.00639,0.00213,98979.2,25.79,0.126724,0.132991,,,
2049.259806,0.011316,-0.05985,0.002394,-9.686124,-9.686309,0.00213,-0.005325,0.00213,98979.2,25.79,0.136691,0.142958,,,
2049.270897,0.011091,-0.05985,0,-9.698094,-9.698279,0.001065,-0.005325,0.005325,98979.2,25.79,0.124721,0.130988,,,
2049.282053,0.011156,-0.057456,0.02394,-9.690912,-9.691112,0.00213,-0.005325,0,98979.2,25.79,0.131888,0.138155,,,
2049.29325,0.011197,-0.07182,0.028728,-9.678942,-9.679251,0.00213,-0.007455,0.00426,98979.2,25.79,0.143749,0.150016,,,
2049.304395,0.011145,-0.090972,0.009576,-9.686124,-9.686556,0.001065,-0.003195,0.00213,98979.2,25.79,0.136444,0.142711,,,
2049.315652,0.011257,-0.055062,0.01197,-9.662184,-9.662348,0.00213,-0.007455,0.001065,98979.2,25.79,0.160652,0.166919,,,
2049.32694,0.011288,-0.081396,0.021546,-9.65979,-9.660157,0.00213,-0.005325,0.00213,98979.2,25.79,0.162843,0.16911,,,
2049.337981,0.01104,-0.100548,0.028728,-9.638244,-9.638811,0.00213,-0.00426,0.003195,98979.2,25.79,0.184189,0.190456,,,
2049.349124,0.011143,-0.090972,0.002394,-9.669366,-9.669794,0.00213,-0.00639,0.005325,98979.2,25.79,0.153206,0.159473,,,
2049.360316,0.011192,-0.086184,0.004788,-9.640638,-9.641024,0.001065,-0.00639,0.003195,98979.2,25.79,0.181976,0.188243,,,
2049.371716,0.0114,-0.069426,0.007182,-9.63585,-9.636103,0.00426,-0.007455,0.00213,98979.17,25.79,0.186897,0.193164,,,
2049.382726,0.01101,-0.086184,0.009576,-9.616698,-9.617089,0.003195,-0.00426,0.00213,98979.17,25.79,0.205911,0.212178,,,
2049.393902,0.011176,-0.067032,0.021546,-9.652608,-9.652865,0.00213,-0.00639,0,98979.17,25.79,0.170135,0.176402,,,
2049.405116,0.011213,-0.090972,0.019152,-9.626274,-9.626723,0.00213,-0.00426,0.003195,98979.17,25.79,0.196277,0.202544,,,
2049.41626,0.011144,-0.069426,0.009576,-9.633456,-9.633711,0.001065,-0.00639,0,98979.17,25.79,0.189289,0.195556,,,
2049.428201,0.011941,-0.081396,0.01197,-9.614304,-9.614656,-0.001065,-0.00639,0.003195,98979.17,25.79,0.208344,0.214611,,,
2049.438646,0.010445,-0.067032,0.007182,-9.576,-9.576237,0.001065,-0.00426,0.00213,98979.12,25.79,0.246763,0.25303,,,
2049.449806,0.01116,-0.08379,0.014364,-9.607122,-9.607498,0.001065,-0.00639,0.003195,98979.12,25.79,0.215502,0.221769,,,
2049.459928,0.010122,-0.09576,-0.002394,-9.597546,-9.598024,0.00213,-0.003195,0.001065,98979.12,25.79,0.224976,0.231243,,,
2049.470037,0.010109,-0.088578,-0.009576,-9.583182,-9.583596,0,-0.007455,0.003195,98979.12,25.79,0.239404,0.245671,,,
2049.480177,0.01014,-0.062244,0.021546,-9.580788,-9.581014,0.00213,-0.00639,0.001065,98979.12,25.79,0.241986,0.248253,,,
2049.490261,0.010084,-0.045486,-0.016758,-9.573606,-9.573729,0.00213,-0.00639,0.001065,98979.12,25.79,0.249271,0.255538,,,
2049.500365,0.010104,-0.076608,-0.007182,-9.580788,-9.581097,0.003195,-0.005325,0.00213,98979.14,25.79,0.241903,0.24817,,,
2049.510473,0.010107,-0.052668,0.031122,-9.556848,-9.557044,0.003195,-0.003195,0.00213,98979.14,25.79,0.265956,0.272223,,,
2049.520576,0.010103,-0.040698,0.007182,-9.554454,-9.554543,-0.001065,-0.00426,0.001065,98979.14,25.79,0.268457,0.274724,,,
2049.530672,0.010096,-0.08379,0.02394,-9.576,-9.576396,0.003195,-0.005325,-0.001065,98979.14,25.79,0.246604,0.252871,,,
2049.540796,0.010124,-0.08379,0.021546,-9.556848,-9.55724,0.001065,-0.00426,0.001065,98979.14,25.79,0.26576,0.272027,,,
2049.551438,0.010642,-0.055062,-0.007182,-9.576,-9.576161,0.003195,-0.005325,0.003195,98979.14,25.79,0.246839,0.253106,,,
2049.562359,0.010921,-0.05985,0.016758,-9.573606,-9.573808,0.001065,-0.00426,0.00213,98979.12,25.79,0.249192,0.255459,,,
2049.572816,0.010457,-0.08379,0.009576,-9.573606,-9.573977,0.00213,-0.00426,0,98979.12,25.79,0.249023,0.25529,,,
2049.584111,0.011295,-0.062244,0.002394,-9.549666,-9.549869,0.001065,-0.005325,0.003195,98979.12,25.79,0.273131,0.279398,,,
2049.595364,0.011252,-0.100548,-0.002394,-9.55206,-9.552589,0.00213,-0.00639,0.001065,98979.12,25.79,0.270411,0.276678,,,
2049.606488,0.011125,-0.081396,0.01197,-9.535302,-9.535657,0.003195,-0.005325,0.00213,98979.12,25.79,0.287343,0.29361,,,
2049.617536,0.011047,-0.064638,0.021546,-9.530514,-9.530758,0.001065,-0.005325,0.001065,98979.12,25.79,0.292242,0.298509,,,
2049.629205,0.01167,-0.076608,-0.01197,-9.508968,-9.509284,0.001065,-0.005325,0.001065,98979.12,25.79,0.313716,0.319983,,,
2049.63994,0.010735,-0.090972,0.019152,-9.554454,-9.554906,0.00426,-0.007455,0.003195,98979.12,25.79,0.268094,0.274361,,,
