time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,ag.old,,
1678.89116,0.011305,-0.07182,0.016758,-9.817794,-9.818071,0.00426,-0.005325,0.00213,99665.43,25.6,0.004929,0.011196,,-9.823
1678.902276,0.011116,-0.088578,0.014364,-9.817794,-9.818204,0.001065,-0.00639,0.001065,99665.43,25.6,0.004796,0.011063,,
1678.913556,0.01128,-0.088578,0.026334,-9.80343,-9.803866,0,-0.005325,0.001065,99665.44,25.6,0.019134,0.025401,,
1678.924546,0.010991,-0.067032,-0.007182,-9.8154,-9.815632,0.00426,-0.005325,0.001065,99665.44,25.6,0.007368,0.013635,,
1678.936091,0.011545,-0.05985,0.007182,-9.805824,-9.806009,0.00213,-0.003195,0.00213,99665.44,25.6,0.016991,0.023258,,
1678.946905,0.010813,-0.067032,-0.016758,-9.824976,-9.825219,-0.001065,-0.00213,0,99665.44,25.6,-0.002219,0.004048,,
1678.958122,0.011218,-0.079002,-0.009576,-9.8154,-9.815723,0.001065,-0.00639,0.00213,99665.44,25.6,0.007277,0.013544,,
1678.969319,0.011197,-0.055062,-0.009576,-9.808218,-9.808377,0.00213,-0.00213,0.003195,99665.44,25.6,0.014623,0.02089,,
1678.980493,0.011174,-0.069426,-0.02394,-9.820188,-9.820463,-0.00213,-0.00213,0.003195,99665.44,25.6,0.002537,0.008804,,
1678.991663,0.01117,-0.057456,0.019152,-9.82737,-9.827557,0,-0.00639,0.001065,99665.44,25.6,-0.004557,0.00171,,
1679.002837,0.011174,-0.07182,-0.007182,-9.796248,-9.796514,0.00213,-0.00426,0.003195,99665.44,25.6,0.026486,0.032753,,
1679.014121,0.011284,-0.117306,0.002394,-9.808218,-9.80892,0.00213,-0.00213,0.00213,99665.44,25.6,0.01408,0.020347,,
1679.025247,0.011126,-0.090972,0.01197,-9.801036,-9.801465,0.00213,-0.00426,0.001065,99665.44,25.6,0.021535,0.027802,,
1679.036397,0.01115,-0.093366,0.014364,-9.83934,-9.839793,0.001065,-0.00639,0.005325,99665.52,25.6,-0.016793,-0.010526,,
1679.04759,0.011193,-0.05985,-0.007182,-9.836946,-9.837131,0.00213,-0.005325,0.001065,99665.52,25.6,-0.014131,-0.007864,,
1679.058842,0.011251,-0.064638,0.01197,-9.810612,-9.810832,0.003195,-0.00213,0.00213,99665.52,25.6,0.012168,0.018435,,
1679.070058,0.011216,-0.090972,0.004788,-9.8154,-9.815823,0.003195,-0.005325,0.001065,99665.52,25.6,0.007177,0.013444,,
1679.08112,0.011062,-0.076608,0.02394,-9.829764,-9.830092,0.001065,-0.005325,0.001065,99665.52,25.6,-0.007092,-0.000825,,
1679.092293,0.011173,-0.088578,0.002394,-9.822582,-9.822982,0.00426,-0.00639,-0.001065,99665.52,25.6,1.8E-05,0.006285,,
1679.10359,0.011297,-0.112518,0.009576,-9.822582,-9.823231,-0.001065,-0.003195,0.00213,99665.51,25.6,-0.000231,0.006036,,
1679.114849,0.011259,-0.076608,0.040698,-9.858492,-9.858874,0.003195,-0.00426,0.001065,99665.51,25.6,-0.035874,-0.029607,,
1679.125844,0.010995,-0.098154,0.026334,-9.841734,-9.842259,0.001065,-0.00852,-0.001065,99665.51,25.6,-0.019259,-0.012992,,
1679.137046,0.011202,-0.081396,0.002394,-9.822582,-9.82292,0.001065,-0.003195,0.00213,99665.51,25.6,8E-05,0.006347,,
1679.148294,0.011249,-0.08379,0.016758,-9.836946,-9.837317,0.001065,-0.00639,0,99665.51,25.6,-0.014317,-0.00805,,
1679.159488,0.011193,-0.100548,0.019152,-9.813006,-9.81354,0.001065,-0.003195,0.00213,99665.51,25.6,0.00946,0.015727,,
1679.170631,0.011144,-0.079002,0.002394,-9.82737,-9.827688,0.001065,-0.003195,0,99665.44,25.6,-0.004688,0.001579,,
1679.181819,0.011188,-0.069426,0,-9.808218,-9.808464,0.001065,-0.007455,0.00213,99665.44,25.6,0.014536,0.020803,,
1679.192979,0.011159,-0.081396,0.004788,-9.820188,-9.820526,0.00213,-0.00639,0.00213,99665.44,25.6,0.002474,0.008741,,
1679.204171,0.011193,-0.074214,0.028728,-9.82737,-9.827692,0.00213,-0.00639,0.001065,99665.44,25.6,-0.004692,0.001575,,
1679.215488,0.011316,-0.081396,0.026334,-9.817794,-9.818167,0.003195,-0.00639,0.003195,99665.44,25.6,0.004833,0.0111,,
1679.226552,0.011064,-0.045486,0,-9.805824,-9.805929,0.001065,-0.00426,0.00426,99665.41,25.6,0.017071,0.023338,,
1679.237708,0.011156,-0.076608,-0.004788,-9.841734,-9.842033,0.001065,-0.005325,0.00213,99665.41,25.6,-0.019033,-0.012766,,
1679.248869,0.011161,-0.074214,-0.007182,-9.846522,-9.846804,0.003195,-0.00426,0.001065,99665.41,25.6,-0.023804,-0.017537,,
1679.26015,0.011281,-0.074214,0.007182,-9.789066,-9.78935,0.003195,-0.005325,0.001065,99665.41,25.6,0.03365,0.039917,,
1679.271359,0.011208,-0.076608,0.002394,-9.834552,-9.834851,0.001065,-0.00639,0.001065,99665.41,25.6,-0.011851,-0.005584,,
1679.282594,0.011235,-0.076608,-0.014364,-9.841734,-9.842043,0.001065,-0.00426,0.001065,99665.41,25.6,-0.019043,-0.012776,,
1679.293646,0.011051,-0.081396,0.01197,-9.853704,-9.854047,0.001065,-0.005325,0.001065,99665.41,25.6,-0.031047,-0.02478,,
1679.304862,0.011217,-0.079002,0.007182,-9.824976,-9.825296,0.00213,-0.00639,0.001065,99665.41,25.6,-0.002296,0.003971,,
1679.31603,0.011167,-0.069426,0.002394,-9.824976,-9.825222,0.001065,-0.00426,0.003195,99665.41,25.6,-0.002222,0.004045,,
1679.327208,0.011178,-0.079002,0.028728,-9.805824,-9.806184,0.00213,-0.00213,0.003195,99665.41,25.6,0.016816,0.023083,,
1679.338457,0.01125,-0.093366,-0.004788,-9.813006,-9.813451,0.001065,-0.00213,0,99665.41,25.6,0.009549,0.015816,,
1679.3497,0.011243,-0.04788,0.007182,-9.83934,-9.839459,0.001065,-0.00639,0.003195,99665.41,25.6,-0.016459,-0.010192,,
1679.362845,0.013144,-0.057456,-0.009576,-9.83934,-9.839512,0.003195,-0.005325,0.001065,99665.32,25.6,-0.016512,-0.010245,,
1679.372931,0.010086,-0.086184,-0.007182,-9.808218,-9.808599,0.003195,-0.005325,0.00213,99665.32,25.6,0.014401,0.020668,,
1679.383107,0.010176,-0.05985,0.019152,-9.834552,-9.834753,0.003195,-0.00426,0.003195,99665.32,25.6,-0.011753,-0.005486,,
1679.394386,0.011279,-0.074214,-0.019152,-9.808218,-9.808517,0.001065,-0.00426,0.001065,99665.32,25.6,0.014483,0.02075,,
1679.405495,0.011109,-0.088578,-0.002394,-9.829764,-9.830163,0.001065,-0.007455,0.003195,99665.32,25.6,-0.007163,-0.000896,,
1679.416701,0.011206,-0.04788,-0.007182,-9.841734,-9.841853,0.00426,-0.003195,0.00213,99665.32,25.6,-0.018853,-0.012586,,
1679.428005,0.011304,-0.090972,0.016758,-9.834552,-9.834987,-0.00213,-0.00426,-0.001065,99665.32,25.6,-0.011987,-0.00572,,
1679.439156,0.011152,-0.064638,0.007182,-9.80343,-9.803646,0.001065,-0.00639,0.00213,99665.32,25.6,0.019354,0.025621,,
1679.450234,0.011078,-0.100548,0.045486,-9.824976,-9.825596,0.00213,-0.005325,0,99665.32,25.6,-0.002596,0.003671,,
1679.461394,0.01116,-0.08379,0.038304,-9.853704,-9.854135,0.00426,-0.00639,0.003195,99665.32,25.6,-0.031135,-0.024868,,
1679.472789,0.011395,-0.102942,-0.002394,-9.8154,-9.81594,0.001065,-0.00639,0.00426,99665.32,25.6,0.00706,0.013327,,
1679.484067,0.011278,-0.102942,0.019152,-9.8154,-9.815958,0.001065,-0.005325,0.001065,99665.22,25.6,0.007042,0.013309,,
1679.495013,0.010945,-0.07182,0.002394,-9.841734,-9.841996,0.00213,-0.003195,0.00639,99665.22,25.6,-0.018996,-0.012729,,
1679.506228,0.011216,-0.08379,0.019152,-9.836946,-9.837321,0.00213,-0.00852,0.001065,99665.22,25.6,-0.014321,-0.008054,,
1679.51753,0.011301,-0.05985,0.016758,-9.822582,-9.822779,0.00426,-0.005325,0.003195,99665.22,25.6,0.000221,0.006488,,
1679.528752,0.011223,-0.074214,0.004788,-9.846522,-9.846803,0.00213,-0.00426,0,99665.22,25.6,-0.023803,-0.017536,,
1679.539815,0.011063,-0.081396,0.028728,-9.80343,-9.80381,0.001065,-0.005325,0.001065,99665.22,25.6,0.01919,0.025457,,
1679.551004,0.011189,-0.074214,0.01197,-9.805824,-9.806112,0,-0.005325,0.00213,99665.11,25.6,0.016888,0.023155,,
1679.56218,0.011176,-0.069426,0.014364,-9.810612,-9.810868,0.001065,-0.00426,0.00426,99665.11,25.6,0.012132,0.018399,,
1679.573394,0.011215,-0.08379,0.01197,-9.824976,-9.825341,0.00213,-0.00426,0.00213,99665.11,25.6,-0.002341,0.003926,,
1679.584406,0.011011,-0.052668,-0.014364,-9.798642,-9.798794,0.00213,-0.005325,0.003195,99665.11,25.6,0.024206,0.030473,,
1679.595736,0.011331,-0.076608,0,-9.813006,-9.813305,0.001065,-0.00213,0,99665.11,25.6,0.009695,0.015962,,
1679.606873,0.011137,-0.031122,0.014364,-9.832158,-9.832218,0.001065,-0.00639,0.001065,99665.11,25.6,-0.009218,-0.002951,,
1679.617998,0.011125,-0.086184,0.007182,-9.83934,-9.83972,0.00213,-0.00426,0.003195,99665.11,25.6,-0.01672,-0.010453,,
1679.629329,0.011332,-0.069426,0.01197,-9.83934,-9.839592,0.005325,-0.00426,0.00426,99665.11,25.6,-0.016592,-0.010325,,
1679.640381,0.011051,-0.05985,0,-9.820188,-9.82037,0.001065,-0.005325,0.001065,99665.11,25.6,0.00263,0.008897,,
1679.651673,0.011292,-0.079002,0.014364,-9.805824,-9.806153,0.001065,-0.005325,0.003195,99665.11,25.6,0.016847,0.023114,,
1679.662732,0.011059,-0.055062,-0.019152,-9.82737,-9.827543,0.00213,-0.00426,0.003195,99665.11,25.6,-0.004543,0.001724,,
1679.674016,0.011283,-0.076608,0.002394,-9.824976,-9.825275,0.001065,-0.00213,-0.001065,99665.03,25.6,-0.002275,0.003992,,
1679.6852,0.011184,-0.086184,0.004788,-9.83934,-9.839719,0.00213,-0.005325,0.00213,99665.03,25.6,-0.016719,-0.010452,,
1679.696422,0.011221,-0.100548,0,-9.836946,-9.83746,0.00213,-0.00639,0.001065,99665.03,25.6,-0.01446,-0.008193,,
1679.707492,0.01107,-0.08379,0.014364,-9.834552,-9.834919,0.003195,-0.00426,0.003195,99665.03,25.6,-0.011919,-0.005652,,
1679.718732,0.01124,-0.062244,0.002394,-9.817794,-9.817992,0.00213,-0.00426,0.00213,99665.03,25.6,0.005008,0.011275,,
1679.729824,0.011092,-0.088578,0.004788,-9.817794,-9.818195,0,-0.00639,0,99665.03,25.6,0.004805,0.011072,,
1679.741034,0.01121,-0.07182,0.004788,-9.832158,-9.832421,0.00213,-0.005325,0.00213,99665.04,25.6,-0.009421,-0.003154,,
1679.752276,0.011241,-0.064638,0.01197,-9.805824,-9.806044,-0.001065,-0.001065,-0.001065,99665.04,25.6,0.016956,0.023223,,
1679.763384,0.011109,-0.076608,-0.004788,-9.834552,-9.834852,0.003195,-0.00639,0.00213,99665.04,25.6,-0.011852,-0.005585,,
1679.774687,0.011303,-0.07182,-0.002394,-9.820188,-9.820451,0.003195,-0.003195,0.00426,99665.04,25.6,0.002549,0.008816,,
1679.78586,0.011173,-0.062244,0.033516,-9.832158,-9.832412,0.00213,-0.00213,0,99665.04,25.6,-0.009412,-0.003145,,
1679.797174,0.011313,-0.086184,-0.004788,-9.820188,-9.820567,0.003195,-0.005325,0.003195,99665.04,25.6,0.002433,0.0087,,
1679.80823,0.011056,-0.090972,0.038304,-9.822582,-9.823078,-0.001065,-0.003195,0.00213,99665.11,25.6,-7.8E-05,0.006189,,
1679.819364,0.011134,-0.069426,0.009576,-9.822582,-9.822832,0.00213,-0.007455,0.001065,99665.11,25.6,0.000168,0.006435,,
1679.830521,0.011156,-0.081396,0.03591,-9.8154,-9.815803,0.00213,-0.005325,0.003195,99665.11,25.6,0.007197,0.013464,,
1679.841672,0.011152,-0.062244,0.01197,-9.822582,-9.822787,0,-0.00426,0.00213,99665.11,25.6,0.000213,0.00648,,
1679.852873,0.011201,-0.033516,0.002394,-9.817794,-9.817852,0,-0.00426,0.001065,99665.11,25.6,0.005148,0.011415,,
1679.864106,0.011233,-0.114912,0.014364,-9.810612,-9.811295,0.00213,-0.00639,0,99665.04,25.6,0.011705,0.017972,,
1679.875365,0.011259,-0.038304,-0.021546,-9.801036,-9.801135,0.00213,-0.00426,0.00213,99665.04,25.6,0.021865,0.028132,,
1679.886485,0.01112,-0.081396,0.007182,-9.8154,-9.81574,0.001065,-0.00426,0.00213,99665.04,25.6,0.00726,0.013527,,
1679.897585,0.0111,-0.100548,0.009576,-9.813006,-9.813526,0.00213,-0.003195,0.00213,99665.04,25.6,0.009474,0.015741,,
1679.908832,0.011247,-0.081396,0.019152,-9.844128,-9.844483,0.00213,-0.00639,0,99665.04,25.6,-0.021483,-0.015216,,
1679.919992,0.011161,-0.045486,-0.009576,-9.8154,-9.81551,0.005325,-0.003195,0.003195,99665.04,25.6,0.00749,0.013757,,
1679.932038,0.012045,-0.081396,0.019152,-9.834552,-9.834907,-0.001065,-0.00426,0.00213,99665.04,25.6,-0.011907,-0.00564,,
1679.942403,0.010365,-0.069426,-0.007182,-9.824976,-9.825224,0.005325,-0.00639,0.001065,99665.04,25.6,-0.002224,0.004043,,
1679.953545,0.011142,-0.05985,0.019152,-9.853704,-9.853904,0.003195,-0.007455,0.003195,99665.04,25.6,-0.030904,-0.024637,,
1679.963641,0.010096,-0.067032,-0.019152,-9.832158,-9.832405,0.003195,-0.00426,0.00213,99665.04,25.6,-0.009405,-0.003138,,
1679.974089,0.010448,-0.067032,-0.004788,-9.824976,-9.825206,0.00213,-0.003195,0.003195,99665.04,25.6,-0.002206,0.004061,,
1679.984206,0.010117,-0.093366,0.009576,-9.832158,-9.832606,0.001065,-0.00426,-0.00213,99665.04,25.6,-0.009606,-0.003339,,
1679.9943,0.010093,-0.076608,0.002394,-9.793854,-9.794154,0.001065,-0.003195,0.00213,99664.97,25.6,0.028846,0.035113,,
1680.004444,0.010145,-0.090972,0,-9.832158,-9.832579,0.003195,-0.005325,0,99664.97,25.6,-0.009579,-0.003312,,
1680.01465,0.010206,-0.081396,0.016758,-9.829764,-9.830115,0,-0.00639,0.00213,99664.97,25.6,-0.007115,-0.000848,,
1680.024841,0.010191,-0.09576,0.002394,-9.80343,-9.803898,0.001065,-0.00426,-0.001065,99664.97,25.6,0.019102,0.025369,,
1680.034948,0.010107,-0.055062,0.002394,-9.836946,-9.8371,0.003195,-0.00426,0.00213,99664.97,25.6,-0.0141,-0.007833,,
1680.045132,0.010184,-0.086184,0.014364,-9.813006,-9.813395,0.00426,-0.005325,0.003195,99664.97,25.6,0.009605,0.015872,,
1680.055431,0.0103,-0.08379,0.007182,-9.836946,-9.837305,0.001065,-0.005325,-0.001065,99664.98,25.6,-0.014305,-0.008038,,
1680.066231,0.0108,-0.07182,0,-9.813006,-9.813269,0.00213,-0.007455,0,99664.98,25.6,0.009731,0.015998,,
1680.076661,0.010429,-0.050274,0.019152,-9.834552,-9.834699,0.00426,-0.003195,0.001065,99664.98,25.6,-0.011699,-0.005432,,
1680.087904,0.011243,-0.069426,0.007182,-9.834552,-9.8348,0,-0.003195,0.00213,99664.98,25.6,-0.0118,-0.005533,,
1680.099031,0.011127,-0.055062,0.014364,-9.834552,-9.834717,0.00213,-0.005325,0.00426,99664.98,25.6,-0.011717,-0.00545,,
1680.110543,0.011512,-0.07182,0.004788,-9.856098,-9.856361,0.003195,-0.00639,0.00213,99664.98,25.6,-0.033361,-0.027094,,
1680.121392,0.010849,-0.043092,0.021546,-9.824976,-9.825094,0.001065,-0.005325,0.001065,99665.08,25.6,-0.002094,0.004173,,
1680.132536,0.011144,-0.067032,0.004788,-9.832158,-9.832388,0,-0.00213,0.001065,99665.08,25.6,-0.009388,-0.003121,,
1680.143803,0.011267,-0.07182,0.009576,-9.82737,-9.827637,0.00213,-0.00426,0.001065,99665.08,25.6,-0.004637,0.00163,,
1680.155063,0.01126,-0.038304,0.007182,-9.8154,-9.815477,0.003195,-0.00426,0.001065,99665.08,25.6,0.007523,0.01379,,
1680.166212,0.011149,-0.07182,0.019152,-9.80343,-9.803712,0.00426,-0.005325,0.00426,99665.08,25.6,0.019288,0.025555,,
1680.177242,0.01103,-0.074214,0.01197,-9.834552,-9.834839,0.00213,-0.005325,0.003195,99665.08,25.6,-0.011839,-0.005572,,
1680.188575,0.011333,-0.07182,0.026334,-9.813006,-9.813304,0,-0.00426,0,99665.01,25.6,0.009696,0.015963,,
1680.199646,0.011071,-0.067032,0.014364,-9.841734,-9.841973,0.003195,-0.00639,0.00213,99665.01,25.6,-0.018973,-0.012706,,
1680.210812,0.011166,-0.062244,0.014364,-9.817794,-9.818002,0.003195,-0.003195,0.001065,99665.01,25.6,0.004998,0.011265,,
1680.222004,0.011192,-0.081396,0.02394,-9.805824,-9.806191,0.001065,-0.00639,0.00213,99665.01,25.6,0.016809,0.023076,,
1680.23377,0.011766,-0.079002,0.016758,-9.834552,-9.834884,0.001065,-0.003195,0.001065,99665.01,25.6,-0.011884,-0.005617,,
1680.244328,0.010558,-0.057456,0.031122,-9.8154,-9.815618,0.00213,-0.005325,0.005325,99665.01,25.6,0.007382,0.013649,,
1680.25565,0.011321,-0.07182,-0.009576,-9.805824,-9.806092,0.001065,-0.00426,0.00213,99665.01,25.6,0.016908,0.023175,,
1680.266729,0.01108,-0.07182,-0.002394,-9.844128,-9.84439,0.001065,-0.00639,0.003195,99665.01,25.6,-0.02139,-0.015123,,
1680.277875,0.011145,-0.102942,0.021546,-9.824976,-9.825539,0.00213,-0.005325,0,99665.01,25.6,-0.002539,0.003728,,
1680.289065,0.01119,-0.100548,0.01197,-9.836946,-9.837467,0.003195,-0.00639,0.00213,99665.01,25.6,-0.014467,-0.0082,,
1680.300347,0.011282,-0.086184,0.04788,-9.834552,-9.835046,0.00213,-0.00426,0.001065,99665.01,25.6,-0.012046,-0.005779,,
1680.31166,0.011314,-0.086184,0.038304,-9.820188,-9.820641,0.00213,-0.00639,0.003195,99665.01,25.6,0.002359,0.008626,,
1680.322657,0.010997,-0.088578,0.01197,-9.82737,-9.827776,0.00213,-0.00426,0,99665.01,25.6,-0.004776,0.001491,,
1680.333824,0.011166,-0.057456,-0.002394,-9.83934,-9.839508,0.00213,-0.007455,0.00213,99665.01,25.6,-0.016508,-0.010241,,
1680.34496,0.011137,-0.079002,0.004788,-9.834552,-9.83487,0.001065,-0.005325,0.003195,99665.01,25.6,-0.01187,-0.005603,,
1680.356349,0.011389,-0.08379,0.007182,-9.820188,-9.820548,0,-0.003195,0.001065,99665.01,25.6,0.002452,0.008719,,
1680.368262,0.011912,-0.079002,0.026334,-9.848916,-9.849268,-0.001065,-0.005325,0.003195,99665.01,25.6,-0.026268,-0.020001,,
1680.37864,0.010379,-0.09576,0.007182,-9.808218,-9.808688,0,-0.00426,0,99665,25.6,0.014312,0.020579,,
1680.389779,0.011139,-0.079002,-0.007182,-9.822582,-9.822902,0.001065,-0.005325,0.001065,99665,25.6,9.8E-05,0.006365,,
1680.400909,0.011129,-0.064638,0.028728,-9.853704,-9.853958,0.001065,-0.007455,0.00213,99665,25.6,-0.030958,-0.024691,,
1680.412142,0.011234,-0.100548,0,-9.83934,-9.839854,0.00213,-0.005325,0.003195,99665,25.6,-0.016854,-0.010587,,
1680.423428,0.011285,-0.07182,0.007182,-9.83934,-9.839605,0.003195,-0.005325,0.00213,99665,25.6,-0.016605,-0.010338,,
1680.435331,0.011903,-0.079002,0.014364,-9.820188,-9.820516,0.00213,-0.00426,0.001065,99665,25.6,0.002484,0.008751,,
1680.445678,0.010347,-0.04788,0.002394,-9.82737,-9.827487,0.00213,-0.005325,0.00426,99665.04,25.6,-0.004487,0.00178,,
1680.456892,0.011214,-0.100548,0.016758,-9.8154,-9.815929,0.001065,-0.00213,0,99665.04,25.6,0.007071,0.013338,,
1680.468081,0.011189,-0.07182,0.002394,-9.810612,-9.810875,-0.001065,-0.003195,-0.001065,99665.04,25.6,0.012125,0.018392,,
1680.479284,0.011203,-0.076608,0.002394,-9.841734,-9.842032,0.001065,-0.00426,0.00426,99665.04,25.6,-0.019032,-0.012765,,
1680.490419,0.011135,-0.052668,0.014364,-9.801036,-9.801188,0.003195,-0.00426,0.00426,99665.04,25.6,0.021812,0.028079,,
1680.501639,0.01122,-0.074214,-0.007182,-9.824976,-9.825259,-0.001065,-0.005325,0,99665.01,25.6,-0.002259,0.004008,,
1680.512733,0.011095,-0.076608,-0.016758,-9.801036,-9.80135,0.00213,-0.005325,0.003195,99665.01,25.6,0.02165,0.027917,,
1680.524038,0.011305,-0.105336,0.004788,-9.844128,-9.844693,0,-0.003195,0.001065,99665.01,25.6,-0.021693,-0.015426,,
1680.535221,0.011183,-0.08379,0.028728,-9.801036,-9.801436,0.001065,0,0.001065,99665.01,25.6,0.021564,0.027831,,
1680.546323,0.011101,-0.069426,0.028728,-9.781884,-9.782173,0.001065,-0.00639,0.00426,99665.01,25.6,0.040827,0.047094,,
1680.557516,0.011193,-0.069426,0.026334,-9.832158,-9.832438,0.003195,-0.003195,0.003195,99665.01,25.6,-0.009438,-0.003171,,
1680.568812,0.011296,-0.08379,0.04788,-9.781884,-9.78236,0.001065,-0.00639,0.001065,99664.98,25.6,0.04064,0.046907,,
1680.579917,0.011104,-0.057456,0.002394,-9.82737,-9.827538,0.001065,-0.00426,0.00213,99664.98,25.6,-0.004538,0.001729,,
1680.591065,0.011148,-0.088578,0.002394,-9.86328,-9.863678,0.003195,-0.00213,0.001065,99664.98,25.6,-0.040678,-0.034411,,
1680.60227,0.011205,-0.064638,0.02394,-9.820188,-9.82043,0.001065,-0.007455,0.005325,99664.98,25.6,0.00257,0.008837,,
1680.613551,0.011281,-0.07182,0.031122,-9.824976,-9.825288,0,-0.00426,0.001065,99664.98,25.6,-0.002288,0.003979,,
1680.624614,0.011063,-0.079002,0.007182,-9.829764,-9.830084,0.001065,-0.003195,0.003195,99664.98,25.6,-0.007084,-0.000817,,
1680.636787,0.012173,-0.052668,0.028728,-9.832158,-9.832341,-0.001065,-0.005325,0.001065,99664.98,25.6,-0.009341,-0.003074,,
1680.647043,0.010256,-0.102942,0.002394,-9.829764,-9.830303,0.00213,-0.00426,0.003195,99664.98,25.6,-0.007303,-0.001036,,
1680.658201,0.011158,-0.08379,0.04788,-9.824976,-9.82545,0,-0.00426,0.003195,99664.98,25.6,-0.00245,0.003817,,
1680.66942,0.011219,-0.081396,-0.004788,-9.822582,-9.82292,0.00213,-0.005325,0.00426,99664.98,25.6,8E-05,0.006347,,
1680.680571,0.011151,-0.079002,0.004788,-9.82737,-9.827689,0.00213,-0.00639,0.003195,99664.98,25.6,-0.004689,0.001578,,
1680.691815,0.011244,-0.055062,0.009576,-9.810612,-9.810771,0.00213,-0.003195,0.00213,99664.98,25.6,0.012229,0.018496,,
1680.702924,0.011109,-0.074214,0.007182,-9.817794,-9.818077,0,-0.005325,0.00426,99664.93,25.6,0.004923,0.01119,,
1680.714227,0.011303,-0.081396,-0.009576,-9.834552,-9.834893,0.001065,-0.003195,0,99664.93,25.6,-0.011893,-0.005626,,
1680.725284,0.011057,-0.07182,0.014364,-9.846522,-9.846794,0.003195,-0.005325,0.00426,99664.93,25.6,-0.023794,-0.017527,,
1680.736575,0.011291,-0.088578,0.01197,-9.834552,-9.834958,0.00213,-0.005325,0.001065,99664.93,25.6,-0.011958,-0.005691,,
1680.747731,0.011156,-0.057456,-0.02394,-9.856098,-9.856295,0.00213,-0.005325,0.00213,99664.93,25.6,-0.033295,-0.027028,,
1680.75891,0.011179,-0.05985,0.02394,-9.808218,-9.80843,0,-0.003195,0.00213,99664.93,25.6,0.01457,0.020837,,
1680.770005,0.011095,-0.057456,-0.014364,-9.798642,-9.798821,0.001065,-0.005325,0.00213,99664.93,25.6,0.024179,0.030446,,
1680.781183,0.011177,-0.05985,-0.002394,-9.829764,-9.829946,0.001065,-0.00426,0,99664.93,25.6,-0.006946,-0.000679,,
1680.792394,0.011212,-0.114912,-0.007182,-9.79146,-9.792137,0.001065,-0.00426,0.003195,99664.93,25.6,0.030863,0.03713,,
1680.803588,0.011194,-0.090972,0.002394,-9.813006,-9.813428,0.001065,-0.003195,0.001065,99664.93,25.6,0.009572,0.015839,,
1680.814839,0.011251,-0.079002,0.009576,-9.8154,-9.815723,0,-0.003195,0.005325,99664.93,25.6,0.007277,0.013544,,
1680.826071,0.011232,-0.062244,0.004788,-9.796248,-9.796447,0.00213,-0.00426,0.005325,99664.85,25.6,0.026553,0.03282,,
1680.83721,0.011139,-0.074214,0.007182,-9.834552,-9.834835,0.00213,-0.003195,0.003195,99664.85,25.6,-0.011835,-0.005568,,
1680.848308,0.011098,-0.086184,0.02394,-9.805824,-9.806232,0.001065,-0.00426,0,99664.85,25.6,0.016768,0.023035,,
1680.859568,0.011261,-0.081396,0.021546,-9.836946,-9.837306,0.003195,-0.00426,0,99664.85,25.6,-0.014306,-0.008039,,
1680.870724,0.011155,-0.074214,0.007182,-9.820188,-9.820471,0.001065,-0.00213,0.00213,99664.85,25.6,0.002529,0.008796,,
1680.881855,0.011131,-0.09576,-0.004788,-9.817794,-9.818262,0.00213,-0.00639,0.00213,99664.85,25.6,0.004738,0.011005,,
1680.893056,0.011201,-0.067032,0.014364,-9.836946,-9.837185,0.00213,-0.00426,0.00213,99664.89,25.6,-0.014185,-0.007918,,
1680.904284,0.011228,-0.093366,0.021546,-9.832158,-9.832625,0.00213,-0.00426,0.003195,99664.89,25.6,-0.009625,-0.003358,,
1680.91557,0.011286,-0.08379,0.019152,-9.8154,-9.815776,0.005325,-0.003195,0.001065,99664.89,25.6,0.007224,0.013491,,
1680.926573,0.011003,-0.07182,0.021546,-9.841734,-9.84202,0.001065,-0.00213,0.00213,99664.89,25.6,-0.01902,-0.012753,,
1680.937843,0.01127,-0.112518,0.004788,-9.822582,-9.823228,0.00213,-0.005325,0,99664.89,25.6,-0.000228,0.006039,,
1680.950039,0.012196,-0.08379,0.050274,-9.82737,-9.827856,0.001065,-0.003195,0.001065,99664.89,25.6,-0.004856,0.001411,,
1680.960201,0.010162,-0.086184,-0.01197,-9.805824,-9.80621,0,-0.00426,0.001065,99664.89,25.6,0.01679,0.023057,,
1680.971365,0.011163,-0.055062,0.002394,-9.796248,-9.796403,0.00213,-0.00639,0.001065,99664.89,25.6,0.026597,0.032864,,
1680.982538,0.011174,-0.074214,0,-9.8154,-9.815681,-0.001065,-0.00213,-0.001065,99664.89,25.6,0.007319,0.013586,,
1680.993717,0.011179,-0.043092,0.009576,-9.817794,-9.817893,0.003195,-0.00426,0.003195,99664.89,25.6,0.005107,0.011374,,
1681.004977,0.01126,-0.081396,0.021546,-9.836946,-9.837306,0.00213,-0.00639,0.003195,99664.89,25.6,-0.014306,-0.008039,,
1681.016172,0.011195,-0.074214,0.019152,-9.813006,-9.813305,0.003195,-0.005325,0.001065,99664.89,25.6,0.009695,0.015962,,
1681.027285,0.011113,-0.04788,0.043092,-9.829764,-9.829975,0.001065,-0.00639,0.003195,99664.89,25.6,-0.006975,-0.000708,,
1681.038468,0.011183,-0.064638,0.007182,-9.844128,-9.844343,0.00213,-0.00213,0.003195,99664.89,25.6,-0.021343,-0.015076,,
1681.049612,0.011144,-0.08379,0.01197,-9.829764,-9.830128,0,-0.00426,0.001065,99664.89,25.6,-0.007128,-0.000861,,
