time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,ag.old,,前 200 测试平均值
1989.388366,0.011352,-0.098154,-0.004788,-10.296594,-10.297063,0.00213,-0.009585,0.00426,98980.13,25.77,-0.473946963,-0.467796,,
1989.399405,0.011039,-0.069426,0.009576,-10.284624,-10.284863,0.003195,-0.003195,0.001065,98980.13,25.77,-0.461746963,-0.455596,,
1989.410568,0.011163,-0.100548,0.002394,-10.30617,-10.306661,0.00213,-0.007455,0.005325,98980.13,25.77,-0.483544963,-0.477394,,
1989.421762,0.011195,-0.08379,0.021546,-10.289412,-10.289776,0.00213,-0.005325,0.003195,98980.13,25.77,-0.466659963,-0.460509,,
1989.432958,0.011195,-0.067032,0.043092,-10.287018,-10.287327,0,-0.00639,0.001065,98980.11,25.77,-0.464210963,-0.45806,,
1989.444192,0.011235,-0.067032,-0.002394,-10.322928,-10.323146,0.00213,-0.001065,0.001065,98980.11,25.77,-0.500029963,-0.493879,,
1989.455397,0.011204,-0.057456,0.007182,-10.298988,-10.299151,0.001065,-0.00639,0.001065,98980.11,25.77,-0.476034963,-0.469884,,
1989.466491,0.011094,-0.098154,0.01197,-10.308564,-10.309038,-0.001065,-0.007455,0,98980.11,25.77,-0.485921963,-0.479771,,
1989.477655,0.011164,-0.062244,0.007182,-10.301382,-10.301573,0.00213,-0.00426,0.001065,98980.11,25.77,-0.478456963,-0.472306,,
1989.488876,0.01122,-0.100548,0.007182,-10.301382,-10.301875,0.003195,-0.00852,0.00213,98980.11,25.77,-0.478758963,-0.472608,,
1989.500119,0.011244,-0.093366,-0.016758,-10.334898,-10.335333,0.001065,-0.003195,0.001065,98979.89,25.77,-0.512216963,-0.506066,,
1989.511268,0.011149,-0.100548,0.021546,-10.325322,-10.325834,0,-0.01065,0,98979.89,25.77,-0.502717963,-0.496567,,
1989.522398,0.01113,-0.09576,0.004788,-10.327716,-10.328161,0,-0.00213,0,98979.89,25.77,-0.505044963,-0.498894,,
1989.533673,0.011274,-0.076608,0.004788,-10.337292,-10.337577,0,-0.00639,0.00213,98979.89,25.77,-0.514460963,-0.50831,,
1989.54477,0.011097,-0.102942,0.007182,-10.35405,-10.354564,0.003195,-0.007455,0.003195,98979.89,25.77,-0.531447963,-0.525297,,
1989.556017,0.011247,-0.07182,-0.021546,-10.332504,-10.332776,0.003195,-0.007455,0.00213,98979.89,25.77,-0.509659963,-0.503509,,
1989.567216,0.0112,-0.052668,0.004788,-10.361232,-10.361367,0.00213,-0.00639,0.00213,98979.89,25.77,-0.538250963,-0.5321,,
1989.578346,0.01113,-0.064638,-0.033516,-10.2942,-10.294457,0.00213,-0.003195,0,98979.89,25.77,-0.471340963,-0.46519,,
1989.590101,0.011755,-0.08379,0.021546,-10.351656,-10.352018,0.00213,-0.00426,0.001065,98979.89,25.77,-0.528901963,-0.522751,,
1989.600698,0.010597,-0.079002,0.004788,-10.346868,-10.347171,0.00213,-0.00426,0.001065,98979.89,25.77,-0.524054963,-0.517904,,
1989.611924,0.011225,-0.086184,-0.019152,-10.346868,-10.347245,0.001065,-0.00426,0.00213,98979.89,25.77,-0.524128963,-0.517978,,
1989.623226,0.011302,-0.098154,0.019152,-10.339686,-10.34017,0.001065,-0.00639,0.003195,98979.78,25.77,-0.517053963,-0.510903,,
1989.634369,0.011143,-0.086184,-0.016758,-10.308564,-10.308938,0.001065,-0.003195,0.001065,98979.78,25.77,-0.485821963,-0.479671,,
1989.645402,0.011033,-0.057456,0.007182,-10.334898,-10.33506,0.001065,-0.00426,0.001065,98979.78,25.77,-0.511943963,-0.505793,,
1989.656617,0.011215,-0.102942,0.004788,-10.315746,-10.316261,0.001065,-0.005325,0,98979.78,25.77,-0.493144963,-0.486994,,
1989.667855,0.011238,-0.100548,0.02394,-10.31814,-10.318658,0,-0.00639,0.001065,98979.78,25.77,-0.495541963,-0.489391,,
1989.679029,0.011174,-0.102942,0.045486,-10.322928,-10.323541,0.001065,-0.007455,0.003195,98979.78,25.77,-0.500424963,-0.494274,,
1989.690236,0.011207,-0.076608,0.03591,-10.30617,-10.306517,0.00213,-0.003195,-0.001065,98979.63,25.77,-0.483400963,-0.47725,,
1989.701357,0.011121,-0.088578,0.021546,-10.337292,-10.337694,0.001065,-0.005325,0.00426,98979.63,25.77,-0.514577963,-0.508427,,
1989.712509,0.011151,-0.093366,0.02394,-10.325322,-10.325772,0.00213,-0.005325,0,98979.63,25.77,-0.502655963,-0.496505,,
1989.723742,0.011233,-0.07182,0.014364,-10.34208,-10.342339,0.001065,-0.007455,0.003195,98979.63,25.77,-0.519222963,-0.513072,,
1989.735075,0.011334,-0.09576,0.007182,-10.298988,-10.299436,0.001065,-0.00639,0.00426,98979.63,25.77,-0.476319963,-0.470169,,
1989.746207,0.011132,-0.088578,0.009576,-10.315746,-10.316131,0,-0.007455,0.00213,98979.63,25.77,-0.493014963,-0.486864,,
1989.757301,0.011093,-0.086184,0.009576,-10.35405,-10.354413,0.001065,-0.003195,0.001065,98979.44,25.77,-0.531296963,-0.525146,,
1989.768452,0.011151,-0.098154,0,-10.334898,-10.335364,0.00213,-0.00639,0,98979.44,25.77,-0.512247963,-0.506097,,
1989.779783,0.011331,-0.088578,-0.02394,-10.349262,-10.349669,0.001065,-0.00426,0.001065,98979.44,25.77,-0.526552963,-0.520402,,
1989.790401,0.010618,-0.088578,0.019152,-10.358838,-10.359234,0.00213,-0.00639,-0.001065,98979.44,25.77,-0.536117963,-0.529967,,
1989.800495,0.010094,-0.064638,0.002394,-10.346868,-10.34707,0.001065,-0.00426,0.001065,98979.44,25.77,-0.523953963,-0.517803,,
1989.810597,0.010102,-0.076608,-0.004788,-10.337292,-10.337577,0.00213,-0.007455,0.003195,98979.44,25.77,-0.514460963,-0.50831,,
1989.820693,0.010096,-0.09576,0.016758,-10.356444,-10.3569,0.003195,-0.00426,0.00213,98979.14,25.77,-0.533783963,-0.527633,,
1989.830793,0.0101,-0.067032,-0.021546,-10.33011,-10.33035,0.00213,-0.007455,0.00426,98979.14,25.77,-0.507233963,-0.501083,,
1989.840891,0.010098,-0.088578,-0.01197,-10.349262,-10.349648,0.00213,-0.00639,0.003195,98979.14,25.77,-0.526531963,-0.520381,,
1989.850982,0.010091,-0.081396,0.021546,-10.332504,-10.332847,0.00213,-0.00639,0.00213,98979.14,25.77,-0.509730963,-0.50358,,
1989.861085,0.010103,-0.074214,0,-10.320534,-10.320801,-0.001065,-0.007455,0.001065,98979.14,25.77,-0.497684963,-0.491534,,
1989.871198,0.010114,-0.08379,-0.002394,-10.31814,-10.31848,0.003195,-0.005325,0.001065,98979.14,25.77,-0.495363963,-0.489213,,
1989.881294,0.010096,-0.090972,0.03591,-10.322928,-10.323391,0.001065,-0.00639,0.005325,98979.14,25.77,-0.500274963,-0.494124,,
1989.891531,0.010236,-0.090972,-0.007182,-10.327716,-10.328119,0.001065,-0.00426,0,98979.14,25.77,-0.505002963,-0.498852,,
1989.901619,0.010088,-0.102942,0.043092,-10.315746,-10.31635,0.001065,-0.00639,0.00426,98979.14,25.77,-0.493233963,-0.487083,,
1989.911747,0.010128,-0.088578,0.009576,-10.320534,-10.320919,0.00213,-0.00639,0.001065,98979.14,25.77,-0.497802963,-0.491652,,
1989.92189,0.010143,-0.100548,0.014364,-10.325322,-10.325822,0,-0.00426,0,98979.14,25.77,-0.502705963,-0.496555,,
1989.931975,0.010085,-0.081396,-0.033516,-10.34208,-10.342455,0.00426,-0.005325,0,98979.14,25.77,-0.519338963,-0.513188,,
1989.942077,0.010102,-0.064638,0.021546,-10.339686,-10.33991,0.003195,-0.003195,0.00213,98978.71,25.77,-0.516793963,-0.510643,,
1989.95218,0.010103,-0.08379,-0.019152,-10.303776,-10.304134,0.00213,-0.00639,0.001065,98978.71,25.77,-0.481017963,-0.474867,,
1989.962318,0.010138,-0.100548,0.052668,-10.337292,-10.337915,0.00213,-0.00852,0.00213,98978.71,25.77,-0.514798963,-0.508648,,
1989.972415,0.010097,-0.064638,0.007182,-10.303776,-10.303981,0.00426,-0.00852,0.00426,98978.71,25.77,-0.480864963,-0.474714,,
1989.9825,0.010086,-0.09576,-0.007182,-10.303776,-10.304223,0.001065,-0.00639,0,98978.71,25.77,-0.481106963,-0.474956,,
1989.992779,0.010279,-0.067032,0.02394,-10.315746,-10.315992,0.00213,-0.00426,0,98978.71,25.77,-0.492875963,-0.486725,,
1990.003142,0.010363,-0.100548,-0.004788,-10.327716,-10.328207,0.00213,-0.00639,0.00213,98978.58,25.77,-0.505090963,-0.49894,,
1990.013263,0.010121,-0.069426,-0.009576,-10.332504,-10.332742,0.00213,-0.005325,0.00426,98978.58,25.77,-0.509625963,-0.503475,,
1990.023355,0.010092,-0.122094,0.04788,-10.327716,-10.328549,-0.001065,-0.00639,0,98978.58,25.77,-0.505432963,-0.499282,,
1990.033438,0.010084,-0.057456,0.002394,-10.35405,-10.35421,0.00213,-0.003195,0.003195,98978.58,25.77,-0.531093963,-0.524943,,
1990.043531,0.010093,-0.105336,-0.004788,-10.31814,-10.318679,0.001065,-0.00852,0.003195,98978.58,25.77,-0.495562963,-0.489412,,
1990.053655,0.010124,-0.069426,0.02394,-10.351656,-10.351916,0.00213,-0.00426,0.003195,98978.58,25.77,-0.528799963,-0.522649,,
1990.06375,0.010095,-0.081396,0.016758,-10.291806,-10.292142,-0.00213,-0.00639,0.001065,98978.58,25.77,-0.469025963,-0.462875,,
1990.073882,0.010132,-0.057456,0.007182,-10.296594,-10.296757,0.001065,-0.003195,0.003195,98978.24,25.77,-0.473640963,-0.46749,,
1990.08398,0.010097,-0.088578,0,-10.308564,-10.308945,0.00213,-0.00639,0.00213,98978.24,25.77,-0.485828963,-0.479678,,
1990.094226,0.010246,-0.08379,-0.009576,-10.36602,-10.366363,0,-0.003195,0,98978.24,25.77,-0.543246963,-0.537096,,
1990.104622,0.010396,-0.110124,0.016758,-10.315746,-10.316347,0.00213,-0.005325,0.00213,98978.24,25.77,-0.493230963,-0.48708,,
1990.114743,0.010121,-0.026334,-0.009576,-10.35405,-10.354088,0.001065,-0.00213,0.003195,98978.24,25.77,-0.530971963,-0.524821,,
1990.124835,0.010092,-0.138852,0.009576,-10.325322,-10.32626,0,-0.005325,0.00213,98978.24,25.77,-0.503143963,-0.496993,,
1990.134938,0.010103,-0.03591,-0.04788,-10.332504,-10.332677,0.00426,-0.003195,-0.00213,98977.84,25.77,-0.509560963,-0.50341,,
1990.145055,0.010117,-0.122094,0.021546,-10.363626,-10.364368,-0.001065,-0.009585,0.003195,98977.84,25.77,-0.541251963,-0.535101,,
1990.155166,0.01011,-0.045486,0,-10.334898,-10.334998,0.00213,0.001065,0.00213,98977.84,25.77,-0.511881963,-0.505731,,
1990.165272,0.010106,-0.124488,0.028728,-10.346868,-10.347657,0.00213,-0.00639,-0.001065,98977.84,25.77,-0.524540963,-0.51839,,
1990.175378,0.010106,-0.045486,-0.026334,-10.303776,-10.30391,0,-0.003195,0.001065,98977.84,25.77,-0.480793963,-0.474643,,
1990.18556,0.010182,-0.074214,0.043092,-10.337292,-10.337648,0.003195,-0.00639,0.00213,98977.84,25.77,-0.514531963,-0.508381,,
1990.195673,0.010113,-0.057456,-0.03591,-10.334898,-10.33512,0.00213,-0.00213,0.003195,98977.84,25.77,-0.512003963,-0.505853,,
1990.205777,0.010104,-0.090972,0.064638,-10.315746,-10.31635,-0.001065,-0.01065,0.001065,98977.84,25.77,-0.493233963,-0.487083,,
1990.215865,0.010088,-0.076608,0.02394,-10.349262,-10.349573,0.00213,0,0,98977.84,25.77,-0.526456963,-0.520306,,
1990.226043,0.010178,-0.112518,0.019152,-10.291806,-10.292439,0.001065,-0.00852,0.001065,98977.84,25.77,-0.469322963,-0.463172,,
1990.236133,0.01009,-0.052668,0.002394,-10.361232,-10.361366,0.003195,-0.00213,0.00426,98977.84,25.77,-0.538249963,-0.532099,,
1990.246243,0.01011,-0.069426,0.007182,-10.31814,-10.318376,0.00213,-0.00852,0.00213,98977.84,25.77,-0.495259963,-0.489109,,
1990.256367,0.010123,-0.093366,0.016758,-10.28223,-10.282668,0,-0.00213,0.00426,98977.84,25.77,-0.459551963,-0.453401,,
1990.266455,0.010088,-0.088578,0.002394,-10.31814,-10.31852,0.00213,-0.00639,0.00213,98977.48,25.77,-0.495403963,-0.489253,,
1990.27656,0.010105,-0.064638,0.007182,-10.332504,-10.332709,0.00426,-0.003195,0.001065,98977.48,25.77,-0.509592963,-0.503442,,
1990.286658,0.010098,-0.086184,0.021546,-10.34208,-10.342462,0.00213,-0.00639,0.003195,98977.48,25.77,-0.519345963,-0.513195,,
1990.296762,0.010105,-0.08379,0.02394,-10.346868,-10.347235,0.00213,-0.003195,0.00213,98977.48,25.77,-0.524118963,-0.517968,,
1990.306851,0.010089,-0.052668,0.016758,-10.313352,-10.3135,0,-0.003195,0.001065,98977.48,25.77,-0.490383963,-0.484233,,
1990.31704,0.010188,-0.102942,0.01197,-10.339686,-10.340205,0,-0.005325,0.00213,98977.48,25.77,-0.517088963,-0.510938,,
1990.328035,0.010996,-0.069426,0.038304,-10.344474,-10.344778,0.001065,-0.003195,0.00213,98976.94,25.77,-0.521661963,-0.515511,,
1990.339093,0.011058,-0.09576,0.03591,-10.325322,-10.325828,0.001065,-0.005325,0.00213,98976.94,25.77,-0.502711963,-0.496561,,
1990.350178,0.011085,-0.05985,0.009576,-10.356444,-10.356621,0.00426,-0.00426,0.003195,98976.94,25.77,-0.533504963,-0.527354,,
1990.361277,0.011099,-0.086184,0.009576,-10.30617,-10.306535,0.003195,-0.00852,0.003195,98976.94,25.77,-0.483418963,-0.477268,,
1990.372559,0.011282,-0.057456,0.01197,-10.327716,-10.327883,0.00426,-0.00852,0.00426,98976.94,25.77,-0.504766963,-0.498616,,
1990.383704,0.011145,-0.122094,0.016758,-10.279836,-10.280575,0.00213,-0.003195,0.00213,98976.49,25.77,-0.457458963,-0.451308,,
1990.394954,0.01125,-0.074214,0.03591,-10.37799,-10.378317,0.001065,-0.00852,0.003195,98976.49,25.77,-0.555200963,-0.54905,,
1990.405087,0.010134,-0.13167,0.014364,-10.31814,-10.31899,0.003195,-0.001065,0.003195,98976.49,25.77,-0.495873963,-0.489723,,
1990.415193,0.010105,-0.064638,0.019152,-10.36602,-10.366239,0,-0.00852,0.001065,98976.49,25.77,-0.543122963,-0.536972,,
1990.425274,0.010081,-0.110124,0.007182,-10.30617,-10.306761,0.00213,-0.003195,0.00213,98976.49,25.77,-0.483644963,-0.477494,,
1990.43536,0.010086,-0.100548,0.009576,-10.332504,-10.332998,0,-0.00426,0.00213,98976.49,25.77,-0.509881963,-0.503731,,
1990.44546,0.010101,-0.07182,0.014364,-10.313352,-10.313612,0,-0.005325,0.001065,98976.49,25.77,-0.490495963,-0.484345,,
1990.455547,0.010087,-0.079002,0.002394,-10.36602,-10.366321,0.00213,-0.003195,0,98975.95,25.77,-0.543204963,-0.537054,,
1990.465643,0.010096,-0.074214,-0.01197,-10.313352,-10.313626,0.00213,-0.003195,0.001065,98975.95,25.77,-0.490509963,-0.484359,,
1990.47575,0.010107,-0.081396,0.021546,-10.313352,-10.313696,0,-0.003195,0.00213,98975.95,25.77,-0.490579963,-0.484429,,
1990.485856,0.010106,-0.08379,-0.02394,-10.313352,-10.31372,0.003195,-0.00426,0,98975.95,25.77,-0.490603963,-0.484453,,
1990.496319,0.010463,-0.086184,0.019152,-10.358838,-10.359214,0.00426,-0.00426,0.001065,98975.95,25.77,-0.536097963,-0.529947,,
1990.506641,0.010321,-0.055062,-0.028728,-10.298988,-10.299175,0.003195,-0.00213,0.001065,98975.95,25.77,-0.476058963,-0.469908,,
1990.517831,0.01119,-0.079002,0.016758,-10.325322,-10.325638,0.001065,-0.009585,0,98975.95,25.77,-0.502521963,-0.496371,,
1990.529033,0.011202,-0.090972,-0.043092,-10.339686,-10.340176,0.00213,-0.00213,0.00213,98975.95,25.77,-0.517059963,-0.510909,,
1990.540301,0.011267,-0.105336,0.026334,-10.303776,-10.304348,0,-0.009585,-0.00213,98975.95,25.77,-0.481231963,-0.475081,,
1990.551502,0.011202,-0.064638,-0.026334,-10.265472,-10.265709,0.00213,-0.005325,0.00213,98975.95,25.77,-0.442592963,-0.436442,,
1990.562696,0.011193,-0.100548,-0.004788,-10.25829,-10.258784,0.00213,-0.005325,0.001065,98975.95,25.77,-0.435667963,-0.429517,,
1990.573829,0.011134,-0.07182,0.009576,-10.2942,-10.294455,-0.001065,-0.005325,0.00213,98975.64,25.77,-0.471338963,-0.465188,,
1990.584944,0.011115,-0.064638,0.026334,-10.23435,-10.234588,0.001065,-0.00426,0.003195,98975.64,25.77,-0.411471963,-0.405321,,
1990.596175,0.011231,-0.086184,-0.021546,-10.296594,-10.296977,0.003195,-0.00426,0.00213,98975.64,25.77,-0.473860963,-0.46771,,
1990.607372,0.011197,-0.090972,-0.026334,-10.27026,-10.270697,0.003195,-0.001065,0.003195,98975.64,25.77,-0.447580963,-0.44143,,
1990.618564,0.011192,-0.076608,0.004788,-10.231956,-10.232244,0,-0.009585,0.00213,98975.64,25.77,-0.409127963,-0.402977,,
1990.629902,0.011338,-0.045486,0.033516,-10.275048,-10.275203,0,-0.00426,0.00426,98975.64,25.77,-0.452086963,-0.445936,,
1990.640851,0.010949,-0.076608,-0.014364,-10.272654,-10.27295,0.001065,-0.001065,0.00213,98975.1,25.77,-0.449833963,-0.443683,,
1990.652769,0.011918,-0.090972,0.057456,-10.248714,-10.249279,0.001065,-0.00852,0.001065,98975.1,25.77,-0.426162963,-0.420012,,
1990.663376,0.010607,-0.057456,0.033516,-10.284624,-10.284839,0.001065,-0.003195,0.00426,98975.1,25.77,-0.461722963,-0.455572,,
1990.674512,0.011136,-0.081396,0.002394,-10.241532,-10.241856,0.001065,-0.007455,0.00213,98975.1,25.77,-0.418739963,-0.412589,,
1990.685575,0.011063,-0.10773,0.234612,-10.208016,-10.21128,-0.001065,-0.00852,0.003195,98975.1,25.77,-0.388163963,-0.382013,,
1990.696875,0.0113,-0.165186,0.05985,-10.167318,-10.168836,0.003195,0.00213,-0.003195,98975.1,25.77,-0.345719963,-0.339569,,
1990.708018,0.011143,-0.055062,-0.052668,-10.215198,-10.215482,0,-0.00426,0,98974.41,25.77,-0.392365963,-0.386215,,
1990.719253,0.011235,-0.088578,0.090972,-10.164924,-10.165717,0,0.001065,-0.001065,98974.41,25.77,-0.342600963,-0.33645,,
1990.730404,0.011151,-0.004788,-0.07182,-10.287018,-10.28727,0.001065,-0.01065,0,98974.41,25.77,-0.464153963,-0.458003,,
1990.741588,0.011183,-0.074214,0.105336,-10.208016,-10.208829,-0.00213,-0.009585,0.00213,98974.41,25.77,-0.385712963,-0.379562,,
1990.752728,0.01114,-0.093366,0,-10.21041,-10.210837,0.00213,-0.00639,-0.001065,98974.41,25.77,-0.387720963,-0.38157,,
1990.76398,0.011252,-0.090972,-0.141246,-10.167318,-10.168706,0.001065,-0.007455,-0.001065,98974.41,25.77,-0.345589963,-0.339439,,
1990.775213,0.011232,-0.244188,-0.019152,-10.203228,-10.206168,0.001065,-0.005325,0,98973.63,25.77,-0.383051963,-0.376901,,
1990.786292,0.011079,-0.069426,-0.100548,-10.145772,-10.146508,0.00426,-0.00213,-0.001065,98973.63,25.77,-0.323391963,-0.317241,,
1990.797435,0.011143,-0.093366,-0.134064,-10.18647,-10.18778,0.001065,-0.007455,0.00213,98973.63,25.77,-0.364663963,-0.358513,,
1990.808615,0.01118,-0.007182,-0.04788,-10.136196,-10.136312,0.00213,-0.003195,0.00213,98973.63,25.77,-0.313195963,-0.307045,,
1990.819876,0.011261,0.055062,-0.160398,-10.167318,-10.168732,0.001065,-0.00852,0.00213,98973.63,25.77,-0.345615963,-0.339465,,
1990.831259,0.011383,-0.105336,-0.062244,-10.133802,-10.134541,0.001065,-0.009585,0.00213,98973.63,25.77,-0.311424963,-0.305274,,
1990.842226,0.010967,-0.019152,-0.098154,-10.119438,-10.119932,0.003195,-0.00213,0.003195,98973.63,25.77,-0.296815963,-0.290665,,
1990.853453,0.011227,-0.162792,0.002394,-10.073952,-10.075268,0.003195,-0.00639,0.00426,98973.63,25.77,-0.252151963,-0.246001,,
1990.864564,0.011111,-0.112518,-0.07182,-10.140984,-10.141862,-0.001065,-0.00213,0.001065,98973.63,25.77,-0.318745963,-0.312595,,
1990.875827,0.011263,-0.09576,0.050274,-10.097892,-10.098471,0.003195,-0.00426,0.005325,98973.63,25.77,-0.275354963,-0.269204,,
1990.887024,0.011196,-0.05985,-0.069426,-10.131408,-10.131823,0.001065,-0.003195,0.00213,98973.63,25.77,-0.308706963,-0.302556,,
1990.89835,0.011327,-0.064638,0.062244,-10.119438,-10.119836,0,-0.005325,0.007455,98973.09,25.77,-0.296719963,-0.290569,,
1990.909305,0.010955,-0.07182,0.04788,-10.109862,-10.11023,0.005325,-0.009585,0.00639,98973.09,25.77,-0.287113963,-0.280963,,
1990.92048,0.011175,-0.07182,0.100548,-10.09071,-10.091467,0,-0.00213,0.003195,98973.09,25.77,-0.268350963,-0.2622,,
1990.931703,0.011223,-0.129276,0.129276,-10.064376,-10.066036,0.00213,-0.009585,0.005325,98973.09,25.77,-0.242919963,-0.236769,,
1990.942266,0.010563,-0.08379,0.04788,-10.117044,-10.117504,0.001065,-0.003195,0.003195,98973.09,25.77,-0.294387963,-0.288237,,
1990.952393,0.010127,-0.124488,0.090972,-10.033254,-10.034439,0.00213,-0.00426,0.001065,98973.09,25.77,-0.211322963,-0.205172,,
1990.962489,0.010096,-0.074214,0.09576,-10.093104,-10.093831,0.001065,-0.003195,0,98972.33,25.77,-0.270714963,-0.264564,,
1990.972571,0.010082,-0.090972,0.02394,-10.140984,-10.14142,0.00213,-0.005325,0.001065,98972.33,25.77,-0.318303963,-0.312153,,
1990.982662,0.010091,-0.019152,0.040698,-10.081134,-10.081234,0.001065,-0.003195,0,98972.33,25.77,-0.258117963,-0.251967,,
1990.992762,0.0101,-0.090972,0.045486,-10.097892,-10.098404,0.001065,-0.00852,0,98972.33,25.77,-0.275287963,-0.269137,,
1991.002855,0.010093,-0.028728,-0.038304,-10.038042,-10.038156,0.005325,-0.00426,0.001065,98972.33,25.77,-0.215039963,-0.208889,,
1991.01295,0.010095,-0.114912,0.055062,-10.04283,-10.043638,0.001065,-0.00639,0,98972.33,25.77,-0.220521963,-0.214371,,
1991.023053,0.010103,-0.076608,0.019152,-10.081134,-10.081443,0.001065,-0.00426,0.00213,98971.78,25.77,-0.258326963,-0.252176,,
1991.03322,0.010168,-0.064638,0.045486,-10.06677,-10.06708,0.003195,-0.007455,0.001065,98971.78,25.77,-0.243963963,-0.237813,,
1991.043348,0.010127,-0.09576,-0.052668,-10.0548,-10.055394,0.003195,-0.00213,0.00213,98971.78,25.77,-0.232277963,-0.226127,,
1991.053437,0.010089,-0.067032,0.002394,-10.01889,-10.019115,0.003195,-0.00639,0.001065,98971.78,25.77,-0.195998963,-0.189848,,
1991.063523,0.010086,-0.045486,-0.016758,-10.06677,-10.066887,0.00213,-0.00426,0.003195,98971.78,25.77,-0.243770963,-0.23762,,
1991.073616,0.010093,-0.050274,-0.040698,-10.040436,-10.040644,0.00213,-0.005325,0.005325,98971.78,25.77,-0.217527963,-0.211377,,
1991.083709,0.010093,-0.045486,0.01197,-10.028466,-10.028576,0.003195,-0.007455,0.003195,98971.78,25.77,-0.205459963,-0.199309,,
1991.093814,0.010106,-0.122094,-0.014364,-9.997344,-9.9981,0.00213,-0.00426,0.003195,98971.05,25.77,-0.174983963,-0.168833,,
1991.103901,0.010087,-0.093366,-0.04788,-9.966222,-9.966774,0.00213,-0.007455,0.005325,98971.05,25.77,-0.143657963,-0.137507,,
1991.113997,0.010096,-0.13167,0.040698,-9.968616,-9.969569,0.00213,-0.00639,0.00213,98971.05,25.77,-0.146452963,-0.140302,,
1991.124094,0.010097,-0.10773,0.031122,-9.992556,-9.993185,0.001065,-0.003195,0.005325,98971.05,25.77,-0.170068963,-0.163918,,
1991.134238,0.010144,-0.076608,-0.01197,-9.980586,-9.980887,0.001065,-0.007455,0.003195,98971.05,25.77,-0.157770963,-0.15162,,
1991.144376,0.010138,-0.110124,0.009576,-10.021284,-10.021894,0.00213,-0.007455,0.001065,98971.05,25.77,-0.198777963,-0.192627,,
1991.154463,0.010087,-0.08379,0.007182,-9.97101,-9.971365,0.001065,-0.00639,0.003195,98970.19,25.77,-0.148248963,-0.142098,,
1991.164588,0.010125,-0.098154,0,-9.980586,-9.981069,0.001065,-0.005325,0.00213,98970.19,25.77,-0.157952963,-0.151802,,
1991.174685,0.010097,-0.1197,0.007182,-9.987768,-9.988488,0,-0.005325,-0.001065,98970.19,25.77,-0.165371963,-0.159221,,
1991.184769,0.010083,-0.090972,0.050274,-9.915948,-9.916493,0.001065,-0.00639,0.00213,98970.19,25.77,-0.093376963,-0.087226,,
1991.194864,0.010095,-0.076608,-0.019152,-9.95904,-9.959353,0.001065,-0.001065,0.00213,98970.19,25.77,-0.136236963,-0.130086,,
1991.204976,0.010113,-0.10773,0.01197,-10.026072,-10.026658,0.001065,-0.009585,0.001065,98970.19,25.77,-0.203541963,-0.197391,,
1991.215088,0.010112,-0.067032,0.031122,-9.966222,-9.966496,0.003195,-0.005325,0,98970.19,25.77,-0.143379963,-0.137229,,
1991.225198,0.01011,-0.064638,-0.052668,-9.9351,-9.93545,0.00213,-0.007455,0.003195,98970.19,25.77,-0.112333963,-0.106183,,
1991.235308,0.01011,-0.067032,0.026334,-9.949464,-9.949725,0.00213,-0.003195,0.003195,98970.19,25.77,-0.126608963,-0.120458,,
1991.245489,0.01018,-0.07182,-0.002394,-9.92313,-9.92339,-0.001065,-0.00639,0,98970.19,25.77,-0.100273963,-0.094123,,
1991.255608,0.010119,-0.076608,-0.01197,-9.927918,-9.928221,0,-0.007455,-0.001065,98970.19,25.77,-0.105104963,-0.098954,,
1991.265739,0.010131,-0.069426,-0.009576,-9.915948,-9.916196,0.003195,-0.00426,0.00213,98970.19,25.77,-0.093079963,-0.086929,,
1991.275838,0.010099,-0.08379,-0.016758,-9.949464,-9.949831,0.00213,-0.005325,0.003195,98970.19,25.77,-0.126714963,-0.120564,,
1991.285949,0.01011,-0.038304,0.002394,-9.932706,-9.93278,0.001065,-0.00639,0.00213,98969.39,25.77,-0.109663963,-0.103513,,
1991.296057,0.010109,-0.03591,0.016758,-9.925524,-9.925603,0.00213,-0.007455,0.001065,98969.39,25.77,-0.102486963,-0.096336,,
1991.306225,0.010168,-0.081396,-0.033516,-9.949464,-9.949853,0.001065,-0.007455,0.003195,98969.39,25.77,-0.126736963,-0.120586,,
1991.316333,0.010108,-0.081396,0.050274,-9.870462,-9.870926,0.001065,-0.007455,0.00213,98969.39,25.77,-0.047809963,-0.041659,,
1991.326421,0.010088,-0.021546,0.062244,-9.908766,-9.908985,0.003195,-0.00426,0.005325,98969.39,25.77,-0.085868963,-0.079718,,
1991.336538,0.010117,-0.079002,0.045486,-9.894402,-9.894822,0.00213,-0.00639,0.003195,98969.39,25.77,-0.071705963,-0.065555,,
1991.346654,0.010116,-0.076608,0.088578,-9.865674,-9.866369,0.003195,-0.003195,0.00213,98968.43,25.77,-0.043252963,-0.037102,,
1991.35682,0.010166,-0.093366,0.052668,-9.896796,-9.897377,0.00213,-0.005325,0.00213,98968.43,25.77,-0.074260963,-0.06811,,
1991.366932,0.010112,-0.086184,0.031122,-9.87525,-9.875675,0.003195,-0.005325,0.00213,98968.43,25.77,-0.052558963,-0.046408,,
1991.377185,0.010253,-0.102942,0.090972,-9.870462,-9.871418,0,-0.005325,0.003195,98968.43,25.77,-0.048301963,-0.042151,,
