time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,
1084.576805,0.010104,0.032292,-0.021528,-9.67265,-9.672728,-0.00213,-0.007455,0.001065,99046.02,30.57,-0.01414296,
1084.58689,0.010085,0.00897,-0.02093,-9.676836,-9.676863,-0.00426,-0.011715,-0.00213,99046.02,30.57,-0.01827796,
1084.597006,0.010116,-0.012558,-0.022126,-9.661288,-9.661321,-0.005325,-0.00426,-0.00213,99046.02,30.57,-0.00273596,
1084.607099,0.010093,0.009568,-0.02691,-9.662484,-9.662526,-0.001065,-0.009585,0.001065,99046.02,30.57,-0.00394096,
1084.617189,0.01009,0.007176,-0.035282,-9.66966,-9.669727,-0.003195,-0.007455,0,99046.02,30.57,-0.01114196,
1084.62729,0.0101,-0.002392,-0.031096,-9.647534,-9.647584,-0.007455,-0.00852,0.00213,99046.02,30.57,0.01100104,
1084.6374,0.01011,-0.008372,-0.048438,-9.640358,-9.640483,-0.00426,-0.00639,0.00213,99046.02,30.57,0.01810204,
1084.647542,0.010142,0.024518,-0.04186,-9.653514,-9.653636,-0.00426,-0.009585,-0.001065,99045.86,30.57,0.00494904,
1084.657657,0.010115,0.00598,-0.048438,-9.640358,-9.640482,-0.00426,-0.00639,0.001065,99045.86,30.57,0.01810304,
1084.667764,0.010107,-0.001196,-0.016744,-9.64574,-9.645755,-0.00213,-0.009585,0,99045.86,30.57,0.01283004,
1084.677929,0.010164,0.02392,-0.05083,-9.646338,-9.646502,-0.005325,-0.007455,0,99045.86,30.57,0.01208304,
1084.688022,0.010094,0.019734,-0.034684,-9.632584,-9.632667,-0.00426,-0.005325,0,99045.86,30.57,0.02591804,
1084.698168,0.010146,0.013156,-0.038272,-9.622418,-9.622503,-0.00213,-0.00639,-0.001065,99045.86,30.57,0.03608204,
1084.708255,0.010088,0.028704,-0.034086,-9.642152,-9.642255,-0.003195,-0.00639,-0.001065,99045.86,30.57,0.01633004,
1084.718341,0.010085,0.038272,-0.047242,-9.616438,-9.61663,-0.00639,-0.007455,0,99045.86,30.57,0.04195504,
1084.728706,0.010365,0.013156,-0.032292,-9.6278,-9.627863,-0.003195,-0.00852,0.001065,99045.86,30.57,0.03072204,
1084.738868,0.010162,0.016146,-0.038272,-9.64275,-9.642839,-0.001065,-0.005325,0.001065,99045.86,30.57,0.01574604,
1084.748955,0.010087,0.041262,-0.022126,-9.636172,-9.636286,-0.005325,-0.00639,0.001065,99045.86,30.57,0.02229904,
