time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,ag.old,,
1966.728096,0.011187,-0.038304,0.009576,-9.836946,-9.837025,0.00213,-0.003195,0.003195,99033.95,25.76,-0.014025,-0.007758,,
1966.739372,0.011275,-0.076608,-0.009576,-9.824976,-9.825279,0.00213,-0.00213,0.003195,99033.95,25.76,-0.002279,0.003988,,
1966.750474,0.011103,-0.098154,0.002394,-9.820188,-9.820679,0,-0.00426,0.00213,99033.95,25.76,0.002321,0.008588,,
1966.761684,0.01121,-0.102942,-0.002394,-9.810612,-9.811152,0.00213,-0.00426,0,99033.95,25.76,0.011848,0.018115,,
1966.772815,0.011131,-0.04788,0.019152,-9.817794,-9.817929,0.003195,-0.00426,0.00213,99033.95,25.76,0.005071,0.011338,,
1966.784021,0.011206,-0.074214,0.01197,-9.808218,-9.808506,0.001065,-0.003195,0.00213,99033.95,25.76,0.014494,0.020761,,
1966.796094,0.012073,-0.050274,-0.031122,-9.80343,-9.803608,0.00213,-0.00639,0.001065,99033.95,25.76,0.019392,0.025659,,
1966.806422,0.010328,-0.088578,-0.019152,-9.82737,-9.827788,0.001065,-0.007455,0.00426,99033.95,25.76,-0.004788,0.001479,,
1966.817569,0.011147,-0.076608,-0.002394,-9.796248,-9.796548,0.00213,-0.007455,0.001065,99033.95,25.76,0.026452,0.032719,,
1966.828918,0.011349,-0.102942,-0.031122,-9.820188,-9.820777,0.00213,-0.00852,0.00213,99033.95,25.76,0.002223,0.00849,,
1966.840087,0.01117,-0.08379,0.031122,-9.846522,-9.846928,0.001065,-0.005325,0.00426,99033.95,25.76,-0.023928,-0.017661,,
1966.851297,0.01121,-0.086184,0.028728,-9.79146,-9.791881,0.003195,-0.00639,0.003195,99033.95,25.76,0.031119,0.037386,,
1966.862327,0.01103,-0.07182,-0.004788,-9.853704,-9.853967,0.001065,-0.007455,0.00213,99033.9,25.76,-0.030967,-0.0247,,
1966.873663,0.011336,-0.076608,0.052668,-9.841734,-9.842173,0,-0.00426,0.00213,99033.9,25.76,-0.019173,-0.012906,,
1966.884656,0.010993,-0.10773,0.026334,-9.824976,-9.825602,0.001065,-0.00426,0.00213,99033.9,25.76,-0.002602,0.003665,,
1966.896033,0.011377,-0.090972,0.028728,-9.834552,-9.835015,0.001065,-0.007455,0.003195,99033.9,25.76,-0.012015,-0.005748,,
1966.907152,0.01112,-0.093366,0.038304,-9.822582,-9.8231,0.003195,-0.00426,0.00213,99033.9,25.76,-1E-04,0.006167,,
1966.918287,0.011135,-0.05985,0.04788,-9.810612,-9.810911,0.001065,-0.00213,-0.001065,99034.02,25.76,0.012089,0.018356,,
1966.929379,0.011092,-0.062244,0.004788,-9.841734,-9.841932,0.001065,-0.007455,0.005325,99034.02,25.76,-0.018932,-0.012665,,
1966.940576,0.011197,-0.08379,0.007182,-9.80343,-9.803791,0.00213,-0.005325,0.001065,99034.02,25.76,0.019209,0.025476,,
1966.951823,0.011247,-0.062244,0.009576,-9.832158,-9.83236,0.00213,-0.00852,0.005325,99034.02,25.76,-0.00936,-0.003093,,
1966.962995,0.011172,-0.076608,0.009576,-9.820188,-9.820491,0.001065,-0.007455,0,99034.02,25.76,0.002509,0.008776,,
1966.974119,0.011124,-0.057456,0.004788,-9.829764,-9.829933,0.00213,-0.003195,0.00213,99034.02,25.76,-0.006933,-0.000666,,
1966.985367,0.011248,-0.081396,-0.014364,-9.834552,-9.834899,0.00426,-0.00426,0.001065,99034.13,25.76,-0.011899,-0.005632,,
1966.996542,0.011175,-0.07182,0.02394,-9.841734,-9.842025,-0.001065,-0.00852,-0.001065,99034.13,25.76,-0.019025,-0.012758,,
1967.007715,0.011173,-0.067032,-0.002394,-9.836946,-9.837175,0.003195,-0.00426,0.005325,99034.13,25.76,-0.014175,-0.007908,,
1967.018943,0.011228,-0.081396,-0.009576,-9.834552,-9.834893,0.00213,-0.003195,0.001065,99034.13,25.76,-0.011893,-0.005626,,
1967.030104,0.011161,-0.05985,-0.009576,-9.813006,-9.813193,0.001065,-0.005325,0.003195,99034.13,25.76,0.009807,0.016074,,
1967.041255,0.011151,-0.07182,-0.004788,-9.817794,-9.818058,0.001065,-0.005325,0.003195,99034.13,25.76,0.004942,0.011209,,
1967.05243,0.011175,-0.069426,0.004788,-9.832158,-9.832404,0.001065,-0.005325,0.00426,99034.1,25.76,-0.009404,-0.003137,,
1967.063613,0.011183,-0.069426,-0.007182,-9.853704,-9.853951,0.001065,-0.00639,0.001065,99034.1,25.76,-0.030951,-0.024684,,
1967.074901,0.011288,-0.08379,0.01197,-9.836946,-9.83731,0.00426,-0.00639,0.003195,99034.1,25.76,-0.01431,-0.008043,,
1967.086048,0.011148,-0.112518,0.02394,-9.820188,-9.820862,0.003195,-0.003195,0.001065,99034.1,25.76,0.002138,0.008405,,
1967.097248,0.0112,-0.07182,0.021546,-9.813006,-9.813292,-0.001065,-0.005325,0.001065,99034.1,25.76,0.009708,0.015975,,
1967.108493,0.011245,-0.129276,0.014364,-9.8154,-9.816262,0.00213,-0.00639,0.00213,99034.1,25.76,0.006738,0.013005,,
1967.119573,0.01108,-0.090972,0.021546,-9.836946,-9.83739,0,-0.005325,0.00213,99034.1,25.76,-0.01439,-0.008123,,
1967.13075,0.011178,-0.062244,0.021546,-9.822582,-9.822803,0.001065,-0.00639,0.001065,99034.1,25.76,0.000197,0.006464,,
1967.141939,0.011189,-0.074214,0.043092,-9.813006,-9.813381,0.00213,-0.005325,0.00426,99034.1,25.76,0.009619,0.015886,,
1967.153151,0.011211,-0.07182,0.014364,-9.8154,-9.815673,0,-0.00639,0.003195,99034.1,25.76,0.007327,0.013594,,
1967.164324,0.011173,-0.098154,0.019152,-9.817794,-9.818303,0.00213,-0.005325,0.00213,99034.1,25.76,0.004697,0.010964,,
1967.175824,0.011501,-0.081396,0.004788,-9.846522,-9.84686,0.00213,-0.00426,0,99034.03,25.76,-0.02386,-0.017593,,
1967.186639,0.010815,-0.067032,0.019152,-9.824976,-9.825223,0.001065,-0.00639,0.00213,99034.03,25.76,-0.002223,0.004044,,
1967.197924,0.011285,-0.055062,-0.004788,-9.860886,-9.861041,0.003195,-0.005325,0.00213,99034.03,25.76,-0.038041,-0.031774,,
1967.209011,0.011088,-0.04788,0.009576,-9.817794,-9.817915,0.001065,-0.005325,0,99034.03,25.76,0.005085,0.011352,,
1967.22024,0.011228,-0.050274,0.014364,-9.805824,-9.805963,0.00213,-0.005325,0.00639,99034.03,25.76,0.017037,0.023304,,
1967.231391,0.011151,-0.043092,0.002394,-9.834552,-9.834647,0.00213,-0.003195,0.001065,99034.03,25.76,-0.011647,-0.00538,,
1967.242617,0.011226,-0.110124,0.009576,-9.8154,-9.816022,0.00213,-0.007455,0.005325,99034.08,25.77,0.006978,0.013245,,
1967.253802,0.011185,-0.05985,0,-9.824976,-9.825158,0.001065,-0.005325,0.001065,99034.08,25.77,-0.002158,0.004109,,
1967.264924,0.011122,-0.076608,0.002394,-9.822582,-9.822881,0.001065,-0.00426,0,99034.08,25.77,0.000119,0.006386,,
1967.276162,0.011238,-0.088578,0.01197,-9.813006,-9.813413,0.001065,-0.007455,0.001065,99034.08,25.77,0.009587,0.015854,,
1967.287399,0.011237,-0.09576,0.009576,-9.820188,-9.82066,-0.001065,-0.005325,0.00426,99034.08,25.77,0.00234,0.008607,,
1967.298603,0.011204,-0.09576,0.026334,-9.8154,-9.815902,0,-0.00426,0.001065,99034.08,25.77,0.007098,0.013365,,
1967.309702,0.011099,-0.079002,0.007182,-9.841734,-9.842054,0.001065,-0.00639,0.003195,99034.05,25.77,-0.019054,-0.012787,,
1967.320857,0.011155,-0.076608,-0.019152,-9.848916,-9.849233,0.003195,-0.007455,0.001065,99034.05,25.77,-0.026233,-0.019966,,
1967.332075,0.011218,-0.09576,0.045486,-9.810612,-9.811185,0,-0.00639,0,99034.05,25.77,0.011815,0.018082,,
1967.343248,0.011173,-0.076608,-0.021546,-9.8154,-9.815723,0.001065,-0.005325,0.00213,99034.05,25.77,0.007277,0.013544,,
1967.35449,0.011242,-0.088578,0,-9.798642,-9.799042,0.001065,-0.00426,-0.001065,99034.05,25.77,0.023958,0.030225,,
1967.365645,0.011154,-0.086184,0.033516,-9.810612,-9.811048,0.00213,-0.00639,0,99034.05,25.77,0.011952,0.018219,,
1967.376833,0.011188,-0.081396,-0.028728,-9.810612,-9.810992,0.001065,-0.00639,0.00213,99033.98,25.77,0.012008,0.018275,,
1967.3886,0.011767,-0.062244,-0.009576,-9.82737,-9.827572,0.00213,-0.00639,0.001065,99033.98,25.77,-0.004572,0.001695,,
1967.399297,0.010697,-0.067032,-0.01197,-9.80343,-9.803666,0.001065,-0.00639,0.001065,99033.98,25.77,0.019334,0.025601,,
1967.410386,0.011089,-0.08379,-0.026334,-9.822582,-9.822975,0,-0.005325,0.00213,99033.98,25.77,2.5E-05,0.006292,,
1967.421509,0.011123,-0.064638,0.002394,-9.808218,-9.808431,0.001065,-0.005325,0.001065,99033.98,25.77,0.014569,0.020836,,
1967.432731,0.011222,-0.067032,0.002394,-9.80343,-9.803659,0.003195,-0.003195,0.00213,99034.03,25.77,0.019341,0.025608,,
1967.443928,0.011196,-0.09576,-0.002394,-9.822582,-9.823049,0,-0.007455,0.00213,99034.03,25.77,-4.9E-05,0.006218,,
1967.455198,0.01127,-0.09576,0.014364,-9.80343,-9.803908,0.003195,-0.005325,0.00426,99034.03,25.77,0.019092,0.025359,,
1967.466305,0.011107,-0.062244,0.007182,-9.801036,-9.801236,0.00213,-0.005325,0,99034.03,25.77,0.021764,0.028031,,
1967.477453,0.011148,-0.093366,0.016758,-9.829764,-9.830222,0,-0.00426,0.001065,99034.03,25.77,-0.007222,-0.000955,,
1967.488624,0.011172,-0.126882,0.033516,-9.834552,-9.835428,0.001065,-0.00639,0.003195,99034.03,25.77,-0.012428,-0.006161,,
1967.499908,0.011284,-0.067032,0.007182,-9.83934,-9.839571,0.001065,-0.003195,0.001065,99034.03,25.77,-0.016571,-0.010304,,
1967.510014,0.010106,-0.074214,-0.014364,-9.844128,-9.844418,0,-0.007455,0.00213,99034.03,25.77,-0.021418,-0.015151,,
1967.520117,0.010103,-0.074214,0.038304,-9.817794,-9.818149,0.00426,-0.00639,0.003195,99034.03,25.77,0.004851,0.011118,,
1967.530236,0.010119,-0.062244,0.007182,-9.836946,-9.837146,0.00213,-0.005325,0.00426,99034.03,25.77,-0.014146,-0.007879,,
1967.540448,0.010212,-0.100548,0,-9.813006,-9.813521,0.001065,-0.00852,0.00213,99034.03,25.77,0.009479,0.015746,,
1967.550537,0.010089,-0.117306,0.021546,-9.820188,-9.820912,0.003195,-0.005325,0.00213,99034.03,25.77,0.002088,0.008355,,
1967.560723,0.010186,-0.07182,0.009576,-9.829764,-9.830031,0.00213,-0.00639,0.00213,99034.02,25.77,-0.007031,-0.000764,,
1967.570834,0.01011,-0.090972,-0.014364,-9.796248,-9.796681,0.00213,-0.00852,0,99034.02,25.77,0.026319,0.032586,,
1967.580954,0.010121,-0.069426,0.019152,-9.848916,-9.849179,0,-0.00639,0.003195,99034.02,25.77,-0.026179,-0.019912,,
1967.591054,0.0101,-0.062244,0,-9.836946,-9.837143,0.001065,-0.00426,0.001065,99034.02,25.77,-0.014143,-0.007876,,
1967.601325,0.010271,-0.062244,-0.014364,-9.824976,-9.825184,0.001065,-0.005325,0.00213,99034.02,25.77,-0.002184,0.004083,,
1967.611413,0.010087,-0.07182,-0.004788,-9.824976,-9.82524,0,-0.00639,0.00213,99034.02,25.77,-0.00224,0.004027,,
1967.621524,0.010111,-0.074214,0.014364,-9.798642,-9.798934,0.00213,-0.005325,0.001065,99034.1,25.77,0.024066,0.030333,,
1967.631608,0.010084,-0.110124,0.028728,-9.829764,-9.830423,0.00426,-0.005325,0.005325,99034.1,25.77,-0.007423,-0.001156,,
1967.641689,0.010081,-0.079002,-0.009576,-9.832158,-9.83248,0.001065,-0.00639,0.003195,99034.1,25.77,-0.00948,-0.003213,,
1967.651777,0.010088,-0.098154,0.002394,-9.793854,-9.794346,0,-0.00426,0.003195,99034.1,25.77,0.028654,0.034921,,
1967.661885,0.010108,-0.081396,-0.014364,-9.82737,-9.827718,0.00213,-0.005325,0.00213,99034.1,25.77,-0.004718,0.001549,,
1967.671987,0.010102,-0.067032,-0.004788,-9.8154,-9.81563,0,-0.00639,0.00426,99034.1,25.77,0.00737,0.013637,,
1967.682106,0.01012,-0.064638,0.019152,-9.846522,-9.846753,0.00213,-0.003195,0.00213,99034.1,25.77,-0.023753,-0.017486,,
1967.692202,0.010095,-0.076608,-0.007182,-9.832158,-9.832459,0.003195,-0.00852,0.00213,99034,25.77,-0.009459,-0.003192,,
1967.702335,0.010133,-0.105336,0.009576,-9.834552,-9.835121,0,-0.00426,0.003195,99034,25.77,-0.012121,-0.005854,,
1967.71348,0.011145,-0.067032,-0.004788,-9.80343,-9.80366,0.00213,-0.005325,0.00213,99034,25.77,0.01934,0.025607,,
1967.723574,0.010095,-0.090972,0,-9.832158,-9.832579,0.00213,-0.007455,0.00213,99034,25.77,-0.009579,-0.003312,,
1967.733654,0.010079,-0.088578,0.028728,-9.836946,-9.837387,0.001065,-0.00426,0.00213,99034,25.77,-0.014387,-0.00812,,
1967.743742,0.010088,-0.105336,0.028728,-9.813006,-9.813613,0.003195,-0.00639,0.003195,99034,25.77,0.009387,0.015654,,
1967.753855,0.010114,-0.090972,0.019152,-9.805824,-9.806265,0.003195,-0.005325,-0.00213,99034.11,25.77,0.016735,0.023002,,
1967.763962,0.010107,-0.069426,0,-9.853704,-9.853949,0.00213,-0.003195,0,99034.11,25.77,-0.030949,-0.024682,,
1967.774288,0.010326,-0.079002,-0.014364,-9.813006,-9.813335,0.00213,-0.00852,0.00213,99034.11,25.77,0.009665,0.015932,,
1967.784396,0.010108,-0.074214,0.004788,-9.829764,-9.830045,0,-0.005325,0.00213,99034.11,25.77,-0.007045,-0.000778,,
1967.794501,0.010105,-0.079002,0.016758,-9.8154,-9.815732,0.00213,-0.00639,0.001065,99034.11,25.77,0.007268,0.013535,,
1967.804606,0.010105,-0.076608,0,-9.82737,-9.827669,0.001065,-0.003195,0.003195,99034.11,25.77,-0.004669,0.001598,,
1967.814705,0.010099,-0.093366,0.026334,-9.820188,-9.820667,0.00426,-0.005325,0.003195,99034.11,25.77,0.002333,0.0086,,
1967.824975,0.01027,-0.08379,0.021546,-9.8154,-9.815781,0,-0.00639,0,99034.11,25.77,0.007219,0.013486,,
1967.835153,0.010178,-0.093366,-0.007182,-9.813006,-9.813453,0.001065,-0.00852,0.00426,99034.11,25.77,0.009547,0.015814,,
1967.845268,0.010115,-0.076608,0.016758,-9.810612,-9.810925,0,-0.00639,0.001065,99034.11,25.77,0.012075,0.018342,,
1967.855522,0.010254,-0.069426,0.007182,-9.822582,-9.82283,0.00213,-0.00426,0.00213,99034.11,25.77,0.00017,0.006437,,
1967.865606,0.010084,-0.069426,-0.016758,-9.810612,-9.810872,0.00213,-0.00639,0.001065,99034.11,25.77,0.012128,0.018395,,
1967.875755,0.010149,-0.062244,0.014364,-9.844128,-9.844335,0.001065,-0.00639,0.00426,99034.11,25.77,-0.021335,-0.015068,,
1967.885866,0.010111,-0.062244,0.007182,-9.808218,-9.808418,0.00213,-0.005325,0.001065,99034.13,25.77,0.014582,0.020849,,
1967.895994,0.010128,-0.07182,0.033516,-9.801036,-9.801356,0.00426,-0.00639,0.003195,99034.13,25.77,0.021644,0.027911,,
1967.906093,0.010099,-0.08379,0.019152,-9.829764,-9.83014,0,-0.003195,0.003195,99034.13,25.77,-0.00714,-0.000873,,
1967.916186,0.010093,-0.090972,0.038304,-9.805824,-9.806321,0.003195,-0.005325,0.003195,99034.13,25.77,0.016679,0.022946,,
1967.926276,0.01009,-0.079002,0.009576,-9.817794,-9.818117,0.001065,-0.005325,0,99034.13,25.77,0.004883,0.01115,,
1967.936962,0.010686,-0.069426,0.038304,-9.846522,-9.846841,0.001065,-0.00426,-0.001065,99034.13,25.77,-0.023841,-0.017574,,
1967.947073,0.010111,-0.079002,0.019152,-9.813006,-9.813343,0.00213,-0.00639,0.003195,99034.1,25.77,0.009657,0.015924,,
1967.957191,0.010118,-0.067032,0.014364,-9.822582,-9.822821,0.00213,-0.00639,0.00213,99034.1,25.77,0.000179,0.006446,,
1967.967323,0.010132,-0.076608,0.019152,-9.853704,-9.85402,0.00213,-0.00426,0.003195,99034.1,25.77,-0.03102,-0.024753,,
1967.977462,0.010139,-0.09576,0.01197,-9.808218,-9.808693,0.00213,-0.007455,0.00213,99034.1,25.77,0.014307,0.020574,,
1967.987695,0.010233,-0.093366,0.009576,-9.829764,-9.830212,0.001065,-0.003195,0.00426,99034.1,25.77,-0.007212,-0.000945,,
1967.997795,0.010099,-0.093366,0.014364,-9.834552,-9.835006,0.00213,-0.00639,0,99034.1,25.77,-0.012006,-0.005739,,
1968.007884,0.010089,-0.09576,0.03591,-9.8154,-9.815933,-0.001065,-0.00639,0.001065,99034.11,25.77,0.007067,0.013334,,
1968.018057,0.010173,-0.093366,-0.007182,-9.832158,-9.832604,0.00426,-0.00639,0.00213,99034.11,25.77,-0.009604,-0.003337,,
1968.028192,0.010134,-0.088578,0.007182,-9.829764,-9.830166,0.00213,-0.00426,0.00213,99034.11,25.77,-0.007166,-0.000899,,
1968.038344,0.010152,-0.076608,0.019152,-9.832158,-9.832475,0,-0.005325,0.00213,99034.11,25.77,-0.009475,-0.003208,,
1968.048749,0.010405,-0.088578,0.002394,-9.834552,-9.834951,0.00213,-0.005325,0.00213,99034.11,25.77,-0.011951,-0.005684,,
1968.058857,0.010109,-0.100548,0.033516,-9.832158,-9.832729,0.003195,-0.00639,0.00213,99034.11,25.77,-0.009729,-0.003462,,
1968.068986,0.010129,-0.064638,-0.02394,-9.796248,-9.79649,0,0,0,99034.18,25.77,0.02651,0.032777,,
1968.079094,0.010108,-0.079002,-0.007182,-9.805824,-9.806145,0.00213,-0.007455,0.001065,99034.18,25.77,0.016855,0.023122,,
1968.089188,0.010094,-0.074214,0.014364,-9.860886,-9.861176,0.00426,-0.005325,0.001065,99034.18,25.77,-0.038176,-0.031909,,
1968.0993,0.010112,-0.055062,-0.002394,-9.801036,-9.801191,0.001065,-0.003195,0.00213,99034.18,25.77,0.021809,0.028076,,
1968.109412,0.010111,-0.064638,0.009576,-9.829764,-9.829981,0.001065,-0.00426,0.00213,99034.18,25.77,-0.006981,-0.000714,,
1968.119511,0.010099,-0.069426,-0.009576,-9.820188,-9.820438,0.00213,-0.00639,0.001065,99034.18,25.77,0.002562,0.008829,,
1968.129724,0.010213,-0.045486,-0.019152,-9.813006,-9.81313,0.00213,0,0,99034.18,25.77,0.00987,0.016137,,
1968.139846,0.010122,-0.086184,0.004788,-9.829764,-9.830143,0,-0.00213,0.00213,99034.18,25.77,-0.007143,-0.000876,,
1968.149943,0.010097,-0.064638,0.02394,-9.801036,-9.801278,0.001065,-0.003195,0.001065,99034.18,25.77,0.021722,0.027989,,
1968.160364,0.010421,-0.064638,-0.004788,-9.817794,-9.818008,0.00426,-0.005325,0.00213,99034.18,25.77,0.004992,0.011259,,
1968.170452,0.010087,-0.088578,0.031122,-9.8154,-9.815849,0.00213,-0.007455,0.001065,99034.18,25.77,0.007151,0.013418,,
1968.180582,0.01013,-0.08379,0.03591,-9.832158,-9.832581,0.00213,-0.00639,0.00426,99034.18,25.77,-0.009581,-0.003314,,
1968.190785,0.010203,-0.10773,0.02394,-9.82737,-9.82799,0.00213,-0.005325,0.001065,99034.18,25.77,-0.00499,0.001277,,
1968.200906,0.010121,-0.088578,0.031122,-9.834552,-9.835,0,-0.005325,0.00213,99034.03,25.77,-0.012,-0.005733,,
1968.211016,0.010109,-0.057456,0.026334,-9.822582,-9.822785,0.001065,-0.005325,0,99034.03,25.77,0.000215,0.006482,,
1968.221128,0.010112,-0.05985,-0.01197,-9.829764,-9.829953,0.001065,-0.005325,0.00213,99034.03,25.77,-0.006953,-0.000686,,
1968.231214,0.010086,-0.074214,0.01197,-9.83934,-9.839627,0.00213,-0.00639,0.00213,99034.03,25.77,-0.016627,-0.01036,,
1968.241329,0.010115,-0.050274,-0.007182,-9.817794,-9.817925,0.003195,-0.005325,0.00213,99034.03,25.77,0.005075,0.011342,,
1968.251425,0.010097,-0.07182,-0.007182,-9.822582,-9.822847,0.001065,-0.00426,0.001065,99034.03,25.77,0.000153,0.00642,,
1968.261683,0.010257,-0.07182,0.007182,-9.846522,-9.846787,0.003195,-0.007455,0.003195,99034.02,25.77,-0.023787,-0.01752,,
1968.272115,0.010432,-0.069426,0.007182,-9.810612,-9.81086,0.00426,-0.00639,0.001065,99034.02,25.77,0.01214,0.018407,,
1968.282244,0.010129,-0.08379,0.009576,-9.820188,-9.82055,0.00213,-0.00426,0.00213,99034.02,25.77,0.00245,0.008717,,
1968.292374,0.010129,-0.076608,0.019152,-9.834552,-9.834869,0.001065,-0.005325,0.00213,99034.02,25.77,-0.011869,-0.005602,,
1968.30247,0.010096,-0.081396,-0.002394,-9.853704,-9.85404,0.003195,-0.00639,0.00426,99034.02,25.77,-0.03104,-0.024773,,
1968.312554,0.010084,-0.064638,0.002394,-9.80343,-9.803643,0.001065,-0.005325,0.00213,99034.02,25.77,0.019357,0.025624,,
1968.322685,0.01013,-0.08379,-0.007182,-9.836946,-9.837305,0.00213,-0.00639,0.001065,99034.02,25.77,-0.014305,-0.008038,,
1968.332795,0.010111,-0.086184,-0.002394,-9.813006,-9.813385,0.001065,-0.007455,0.003195,99034.02,25.77,0.009615,0.015882,,
1968.342885,0.01009,-0.062244,0.007182,-9.798642,-9.798842,0.00213,-0.007455,0.001065,99034.02,25.77,0.024158,0.030425,,
1968.352987,0.010102,-0.098154,0.02394,-9.8154,-9.81592,0.003195,-0.005325,0.00213,99034.02,25.77,0.00708,0.013347,,
1968.363077,0.010089,-0.090972,0.002394,-9.793854,-9.794277,0.003195,-0.00639,0.003195,99034.02,25.77,0.028723,0.03499,,
