time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,ag.old,,
2024.720518,0.011172,-0.088578,0.01197,-9.83934,-9.839746,0.001065,-0.007455,0.003195,98931.29,25.78,-0.016629963,-0.010479,,
2024.73175,0.011232,-0.069426,0.009576,-9.801036,-9.801287,0.00213,-0.005325,0.001065,98931.29,25.78,0.021829037,0.02798,,
2024.742891,0.011141,-0.069426,0,-9.817794,-9.818039,0.001065,-0.005325,0.003195,98931.29,25.78,0.005077037,0.011228,,
2024.754222,0.011332,-0.079002,0.004788,-9.80343,-9.803749,0.003195,-0.00852,0.001065,98931.29,25.78,0.019367037,0.025518,,
2024.765269,0.011047,-0.079002,0.004788,-9.822582,-9.822901,0.00213,-0.00426,0.001065,98931.29,25.78,0.000215037,0.006366,,
2024.776535,0.011266,-0.126882,0.026334,-9.810612,-9.811468,0.00213,-0.003195,0.00213,98931.2,25.78,0.011648037,0.017799,,
2024.787659,0.011123,-0.086184,-0.002394,-9.82737,-9.827748,0.001065,-0.00426,0.00213,98931.2,25.78,-0.004631963,0.001519,,
2024.799062,0.011403,-0.088578,0.007182,-9.83934,-9.839741,0.00213,-0.00426,0.00213,98931.2,25.78,-0.016624963,-0.010474,,
2024.810031,0.01097,-0.093366,0.014364,-9.805824,-9.806279,0.001065,-0.00639,0,98931.2,25.78,0.016837037,0.022988,,
2024.821191,0.01116,-0.100548,-0.002394,-9.8154,-9.815915,0.003195,-0.00639,0.00213,98931.2,25.78,0.007201037,0.013352,,
2024.832397,0.011206,-0.069426,0.007182,-9.8154,-9.815648,0.00213,-0.00213,0.001065,98931.31,25.78,0.007468037,0.013619,,
2024.843557,0.011159,-0.105336,0.002394,-9.8154,-9.815965,0,-0.00639,0,98931.31,25.78,0.007151037,0.013302,,
2024.85486,0.011303,-0.079002,0.016758,-9.813006,-9.813338,0.003195,-0.00426,0.00213,98931.31,25.78,0.009778037,0.015929,,
2024.865907,0.011047,-0.079002,-0.004788,-9.817794,-9.818113,0.00213,-0.007455,0.00213,98931.31,25.78,0.005003037,0.011154,,
2024.877092,0.011186,-0.088578,0.026334,-9.848916,-9.84935,0.001065,-0.00426,0.00213,98931.31,25.78,-0.026233963,-0.020083,,
2024.888269,0.011176,-0.067032,-0.009576,-9.858492,-9.858725,0.00213,-0.00639,0.003195,98931.31,25.78,-0.035608963,-0.029458,,
2024.899513,0.011244,-0.057456,0.031122,-9.841734,-9.841951,0.00213,-0.005325,0.001065,98931.26,25.78,-0.018834963,-0.012684,,
2024.910703,0.01119,-0.076608,-0.007182,-9.808218,-9.80852,0,-0.00426,0.00213,98931.26,25.78,0.014596037,0.020747,,
2024.921869,0.011166,-0.088578,-0.016758,-9.801036,-9.801451,0.001065,-0.005325,0.003195,98931.26,25.78,0.021665037,0.027816,,
2024.933061,0.011193,-0.090972,0.002394,-9.796248,-9.796671,0.00213,-0.005325,0,98931.26,25.78,0.026445037,0.032596,,
2024.944236,0.011175,-0.07182,0.021546,-9.832158,-9.832444,0.001065,-0.00639,0.003195,98931.26,25.78,-0.009327963,-0.003177,,
2024.955435,0.011199,-0.055062,0.002394,-9.817794,-9.817949,0.001065,-0.00426,0,98931.26,25.78,0.005167037,0.011318,,
2024.966635,0.0112,-0.074214,0.019152,-9.834552,-9.834851,0.001065,-0.007455,0.003195,98931.26,25.78,-0.011734963,-0.005584,,
2024.97785,0.011216,-0.064638,0.031122,-9.820188,-9.82045,0.00213,-0.00639,0,98931.26,25.78,0.002666037,0.008817,,
2024.988946,0.011096,-0.086184,0.002394,-9.834552,-9.83493,0.001065,-0.00426,0.00213,98931.26,25.78,-0.011813963,-0.005663,,
2025.000173,0.011226,-0.067032,0.02394,-9.82737,-9.827628,0.001065,-0.00639,0.001065,98931.26,25.78,-0.004511963,0.001639,,
2025.011358,0.011185,-0.081396,-0.002394,-9.83934,-9.839677,0,-0.00639,0.00213,98931.26,25.78,-0.016560963,-0.01041,,
2025.022543,0.011185,-0.057456,0.007182,-9.824976,-9.825147,0.00213,-0.00639,0,98931.12,25.78,-0.002030963,0.00412,,
2025.033767,0.011224,-0.069426,-0.03591,-9.846522,-9.846832,0.001065,-0.00639,0.00213,98931.12,25.78,-0.023715963,-0.017565,,
2025.044882,0.011115,-0.088578,-0.004788,-9.824976,-9.825376,0.003195,-0.007455,0,98931.12,25.78,-0.002259963,0.003891,,
2025.056149,0.011266,-0.074214,-0.026334,-9.77949,-9.779807,0.001065,-0.003195,0.003195,98931.12,25.78,0.043309037,0.04946,,
2025.067296,0.011148,-0.04788,-0.033516,-9.846522,-9.846695,0.00426,-0.005325,0.00213,98931.12,25.78,-0.023578963,-0.017428,,
2025.078436,0.011139,0,-0.019152,-9.844128,-9.844147,0,-0.00426,0.001065,98931.12,25.78,-0.021030963,-0.01488,,
