time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag
1817.916309,0.010867,-0.07182,0.028728,-9.832158,-9.832462,0.001065,-0.00639,0.00426,99275.65,25.71,-0.003195
1817.927529,0.01122,-0.074214,0.01197,-9.83934,-9.839627,0.00213,-0.005325,0.00213,99275.65,25.71,-0.01036
1817.938649,0.01112,-0.052668,-0.01197,-9.798642,-9.798791,0.00213,-0.00639,-0.001065,99275.65,25.71,0.030476
1817.949899,0.011251,-0.098154,-0.002394,-9.82737,-9.82786,0.001065,-0.00639,0,99275.65,25.71,0.001407
1817.961049,0.01115,-0.074214,0.004788,-9.834552,-9.834833,0.00213,-0.00426,0,99275.65,25.71,-0.005566
1817.972196,0.011147,-0.08379,-0.004788,-9.810612,-9.810971,0.00213,-0.007455,0.003195,99275.62,25.71,0.018296
1817.983436,0.01124,-0.079002,0.002394,-9.829764,-9.830082,0.003195,-0.00426,0.00213,99275.62,25.71,-0.000815
1817.994777,0.011342,-0.090972,0.002394,-9.801036,-9.801458,0.001065,-0.00426,0.00213,99275.62,25.71,0.027809
1818.009295,0.014518,-0.076608,0.007182,-9.834552,-9.834853,0.003195,-0.005325,0.003195,99275.62,25.71,-0.005586
1818.019383,0.010088,-0.08379,0.002394,-9.82737,-9.827727,0.003195,-0.00639,0.005325,99275.62,25.71,0.00154
1818.029478,0.010095,-0.07182,-0.009576,-9.822582,-9.822849,0.001065,-0.003195,0.003195,99275.62,25.71,0.006418
1818.039922,0.010443,-0.110124,0.014364,-9.813006,-9.813634,0.001065,-0.009585,0.00213,99275.44,25.71,0.015633
1818.050636,0.010715,-0.090972,0.009576,-9.82737,-9.827796,0,-0.00639,0.00213,99275.44,25.71,0.001471
1818.061634,0.010998,-0.057456,0.007182,-9.853704,-9.853874,0.001065,-0.007455,0.001065,99275.44,25.71,-0.024607
1818.0729,0.011266,-0.081396,0.040698,-9.829764,-9.830185,0.001065,-0.00426,0.003195,99275.44,25.71,-0.000918
1818.08411,0.01121,-0.052668,0.016758,-9.82737,-9.827525,0,-0.00426,0.003195,99275.44,25.71,0.001742
1818.095281,0.011171,-0.052668,0.014364,-9.8154,-9.815552,0.003195,-0.005325,0.00426,99275.44,25.71,0.013715
1818.106455,0.011174,-0.055062,0.02394,-9.813006,-9.81319,0.00213,-0.00426,0.001065,99275.37,25.71,0.016077
1818.11758,0.011124,-0.079002,0.021546,-9.82737,-9.827711,0.00213,-0.003195,0.005325,99275.37,25.71,0.001556
1818.128808,0.011229,-0.062244,0.01197,-9.829764,-9.829968,-0.001065,-0.003195,0,99275.37,25.71,-0.000701
1818.140026,0.011218,-0.045486,0.028728,-9.810612,-9.81076,0,-0.00426,0.001065,99275.37,25.71,0.018507
1818.151225,0.011198,-0.050274,-0.004788,-9.793854,-9.793984,0.001065,-0.007455,0.001065,99275.37,25.71,0.035283
1818.162575,0.01135,-0.098154,0.019152,-9.832158,-9.832667,0.003195,-0.00426,0.003195,99275.37,25.71,-0.0034
1818.173483,0.010909,-0.07182,-0.01197,-9.810612,-9.810882,0.001065,-0.005325,-0.001065,99275.37,25.71,0.018385
1818.184694,0.011211,-0.081396,0.016758,-9.796248,-9.7966,0.00213,-0.00639,0.003195,99275.37,25.71,0.032667
1818.195901,0.011207,-0.098154,-0.02394,-9.822582,-9.823102,0.003195,-0.005325,0.00213,99275.37,25.71,0.006165
1818.20707,0.011169,-0.100548,0.002394,-9.820188,-9.820703,0.001065,-0.00426,0,99275.37,25.71,0.008564
1818.21827,0.0112,-0.110124,0.004788,-9.829764,-9.830382,0.001065,-0.003195,0.00213,99275.37,25.71,-0.001115
1818.228367,0.010096,-0.067032,0,-9.805824,-9.806053,0.00213,-0.007455,0.00213,99275.41,25.71,0.023214
1818.238462,0.010095,-0.093366,0.016758,-9.817794,-9.818252,0.001065,-0.00639,0.00213,99275.41,25.71,0.011015
1818.248559,0.010097,-0.093366,-0.002394,-9.817794,-9.818238,-0.001065,-0.00426,0,99275.41,25.71,0.011029
1818.258744,0.010185,-0.076608,0,-9.846522,-9.84682,0.00213,-0.00426,0.00213,99275.41,25.71,-0.017553
1818.268851,0.010107,-0.093366,0.016758,-9.83934,-9.839797,0.001065,-0.00426,0.001065,99275.41,25.71,-0.01053
1818.278944,0.010093,-0.088578,0.004788,-9.841734,-9.842134,0.001065,-0.00639,0.003195,99275.41,25.71,-0.012867
1818.289061,0.010117,-0.090972,0.002394,-9.8154,-9.815822,0.00213,-0.00639,0.003195,99275.41,25.71,0.013445
1818.299162,0.010102,-0.07182,0.019152,-9.83934,-9.839621,0.003195,-0.00639,0.003195,99275.37,25.71,-0.010354
1818.30927,0.010108,-0.064638,0.01197,-9.810612,-9.810832,0.003195,-0.005325,-0.001065,99275.37,25.71,0.018435
1818.319639,0.010368,-0.067032,-0.01197,-9.813006,-9.813242,0.001065,-0.00639,0.00213,99275.37,25.71,0.016025
1818.329734,0.010096,-0.062244,0.028728,-9.829764,-9.830003,0.00426,-0.00426,0.00426,99275.37,25.71,-0.000736
1818.339847,0.010113,-0.038304,0.01197,-9.813006,-9.813088,0.00213,-0.00426,0.003195,99275.37,25.71,0.016179
1818.350012,0.010164,-0.067032,0.009576,-9.832158,-9.832391,0.00213,-0.00639,0.00213,99275.37,25.71,-0.003124
1818.360092,0.01008,-0.07182,0.016758,-9.822582,-9.822859,0,-0.005325,0.001065,99275.54,25.71,0.006408
1818.370363,0.010272,-0.055062,0.016758,-9.810612,-9.810781,0.001065,-0.00426,0.003195,99275.54,25.71,0.018486
1818.380462,0.010098,-0.079002,0.019152,-9.808218,-9.808555,0.00213,-0.00639,0.001065,99275.54,25.71,0.020712
