time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag
1775.38101,0.010087,-0.079002,-0.004788,-9.834552,-9.83487,0.001065,-0.007455,0.001065,99377.06,25.69,-0.011552
1775.3911,0.010091,-0.093366,0.02394,-9.810612,-9.811085,0.003195,-0.00639,0.00213,99377.06,25.69,0.012388
1775.40119,0.01009,-0.069426,-0.002394,-9.841734,-9.841979,0,-0.003195,0.003195,99377.04,25.69,-0.018734
1775.411271,0.010081,-0.081396,0.007182,-9.810612,-9.810952,0,-0.005325,0,99377.04,25.69,0.012388
1775.421361,0.01009,-0.074214,0.03591,-9.796248,-9.796595,0.003195,-0.005325,0.00213,99377.04,25.69,0.026752
1775.431455,0.010093,-0.09576,0.021546,-9.824976,-9.825466,-0.001065,-0.00426,0.003195,99377.04,25.69,-0.001976
1775.44155,0.010095,-0.102942,0.007182,-9.801036,-9.801579,-0.001065,-0.00426,0,99377.04,25.69,0.021964
1775.451679,0.010129,-0.1197,0.016758,-9.8154,-9.816144,0,-0.00426,0.00426,99377.04,25.69,0.0076
1775.466283,0.014604,-0.086184,0.026334,-9.829764,-9.830177,0.00426,-0.007455,0.00213,99377.14,25.69,-0.006764
1775.476368,0.010085,-0.088578,-0.004788,-9.822582,-9.822983,0.001065,-0.005325,0,99377.14,25.69,0.000418
1775.486458,0.01009,-0.079002,0.007182,-9.83934,-9.83966,0.001065,-0.00426,0,99377.14,25.69,-0.01634
1775.496585,0.010127,-0.05985,-0.02394,-9.860886,-9.861097,0.001065,-0.00852,0.003195,99377.14,25.69,-0.037886
1775.506693,0.010108,-0.064638,0.004788,-9.841734,-9.841947,0.003195,-0.00426,0.00426,99377.14,25.69,-0.018734
1775.516782,0.01009,-0.076608,0.028728,-9.817794,-9.818135,0.003195,-0.005325,0.00426,99377.14,25.69,0.005206
1775.527036,0.010254,-0.093366,-0.01197,-9.844128,-9.844578,0.001065,-0.005325,0.00213,99377.14,25.69,-0.021128
1775.537656,0.01062,-0.08379,-0.007182,-9.8154,-9.81576,0.001065,-0.00213,0,99377.11,25.69,0.0076
1775.548801,0.011145,-0.04788,-0.004788,-9.836946,-9.837064,0.001065,-0.00426,0.005325,99377.11,25.69,-0.013946
1775.559967,0.011166,-0.055062,0.02394,-9.848916,-9.849099,0.001065,-0.00852,0.003195,99377.11,25.69,-0.025916
1775.571167,0.011201,-0.062244,0.007182,-9.853704,-9.853903,0.003195,-0.00213,0.001065,99377.11,25.69,-0.030704
1775.582392,0.011224,-0.064638,0.004788,-9.805824,-9.806038,0.001065,-0.00852,0.00426,99377.11,25.69,0.017176
1775.593767,0.011375,-0.05985,-0.007182,-9.836946,-9.837131,0,-0.00852,0,99377.11,25.69,-0.013946
1775.604706,0.010939,-0.067032,0.019152,-9.836946,-9.837193,0.00213,-0.005325,0.00213,99377.22,25.69,-0.013946
1775.615931,0.011225,-0.05985,0.004788,-9.820188,-9.820372,0,-0.007455,0.00213,99377.22,25.69,0.002812
1775.627254,0.011323,-0.057456,0.002394,-9.813006,-9.813174,0.003195,-0.005325,0.00213,99377.22,25.69,0.009994
1775.638316,0.011062,-0.081396,0.014364,-9.846522,-9.846869,0,-0.00639,-0.001065,99377.22,25.69,-0.023522
1775.649528,0.011212,-0.05985,0.02394,-9.813006,-9.813218,0.00213,-0.005325,0.003195,99377.22,25.69,0.009994
1775.661277,0.011749,-0.081396,0.026334,-9.824976,-9.825348,0.00213,-0.00639,0.00426,99377.22,25.69,-0.001976
1775.672055,0.010779,-0.076608,0.019152,-9.813006,-9.813324,0,-0.005325,0.00213,99377.22,25.69,0.009994
1775.683058,0.011003,-0.09576,-0.004788,-9.796248,-9.796717,0.00213,-0.00426,0.00213,99377.22,25.69,0.026752
1775.694254,0.011196,-0.081396,0.002394,-9.824976,-9.825313,0,-0.003195,-0.001065,99377.22,25.69,-0.001976
1775.705369,0.011115,-0.086184,0.016758,-9.829764,-9.830156,0,-0.003195,0.001065,99377.22,25.69,-0.006764
1775.716755,0.011386,-0.09576,0.007182,-9.82737,-9.827839,0.00426,-0.00426,0,99377.22,25.69,-0.00437
1775.727994,0.011239,-0.08379,0.01197,-9.83934,-9.839704,0.001065,-0.007455,0.00213,99377.19,25.69,-0.01634
1775.739071,0.011077,-0.067032,0.028728,-9.820188,-9.820459,0.001065,-0.00426,0.003195,99377.19,25.69,0.002812
1775.750334,0.011263,-0.064638,-0.016758,-9.820188,-9.820415,0.003195,-0.005325,0.001065,99377.19,25.69,0.002812
1775.761289,0.010955,-0.07182,0.01197,-9.820188,-9.820458,-0.00213,-0.007455,0,99377.19,25.69,0.002812
1775.772444,0.011156,-0.08379,0.016758,-9.817794,-9.818166,0.003195,-0.007455,0.001065,99377.19,25.69,0.005206
1775.783831,0.011387,-0.062244,0.007182,-9.83934,-9.839539,0,-0.003195,0.00213,99377.19,25.69,-0.01634
1775.795509,0.011678,-0.076608,0.016758,-9.844128,-9.84444,0.001065,-0.005325,0.00213,99377.2,25.69,-0.021128
1775.806019,0.010509,-0.074214,0.01197,-9.834552,-9.834839,0.00213,-0.005325,0.00213,99377.2,25.69,-0.011552
1775.817375,0.011356,-0.090972,0.002394,-9.83934,-9.839761,0.001065,-0.005325,0.003195,99377.2,25.69,-0.01634
1775.828417,0.011042,-0.069426,0.004788,-9.817794,-9.818041,0,-0.003195,0.00213,99377.2,25.69,0.005206
1775.839621,0.011204,-0.088578,-0.002394,-9.832158,-9.832557,0.00213,-0.005325,0.001065,99377.2,25.69,-0.009158
1775.850778,0.011157,-0.08379,0.009576,-9.822582,-9.822944,0.00213,-0.005325,0.003195,99377.2,25.69,0.000418
1775.861927,0.011149,-0.050274,0.007182,-9.829764,-9.829895,0.00213,-0.005325,0.00213,99377.23,25.69,-0.006764
