Time (s),dt, X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),1,2,3,4
11.8135796,0.0208388,-0.06341,9.746565,-0.136391,9.747725,90.801712,90.372749,1,2,3,4
11.8344193,0.0208397,-0.050249,9.75135,-0.118445,9.752199,90.6959,90.295242,1,2,3,4
11.855257,0.0208377,-0.047258,9.74477,-0.08674,9.745271,90.509979,90.277863,1,2,3,4
11.8760948,0.0208378,-0.068195,9.780065,-0.122034,9.781064,90.714874,90.399513,1,2,3,4
11.8969316,0.0208368,-0.065204,9.774082,-0.162712,9.775654,90.953712,90.382225,1,2,3,4
11.9177713,0.0208397,-0.069392,9.810573,-0.145364,9.811895,90.848869,90.405258,1,2,3,4
11.9386091,0.0208378,-0.078365,9.857233,-0.107677,9.858133,90.625832,90.45549,1,2,3,4
11.9594469,0.0208378,-0.092124,9.891929,-0.101097,9.892874,90.585526,90.533585,1,2,3,4
11.9802856,0.0208387,-0.078365,9.88834,-0.12323,9.889418,90.713974,90.454056,1,2,3,4
12.0011244,0.0208388,-0.042473,9.917053,-0.11665,9.91783,90.673912,90.245384,1,2,3,4
12.0219631,0.0208387,-0.04666,9.91466,-0.107677,9.915355,90.622223,90.269638,1,2,3,4
12.0428009,0.0208378,-0.032303,9.900304,-0.074776,9.900639,90.432739,90.186943,1,2,3,4
12.0636368,0.0208359,-0.043071,9.891331,-0.116052,9.892105,90.672195,90.249489,1,2,3,4
12.0844727,0.0208359,-0.044267,9.854242,-0.122034,9.855098,90.709503,90.257385,1,2,3,4
12.1053143,0.0208416,-0.079561,9.84467,-0.089133,9.845395,90.518723,90.463036,1,2,3,4
12.1261568,0.0208425,-0.108275,9.817751,-0.08016,9.818675,90.467766,90.631859,1,2,3,4
12.1469994,0.0208426,-0.108873,9.786645,-0.15673,9.788506,90.917435,90.637375,1,2,3,4
12.1678352,0.0208358,-0.087936,9.775877,-0.147159,9.77738,90.862389,90.515373,1,2,3,4
12.1886749,0.0208397,-0.072981,9.760324,-0.102891,9.761139,90.603958,90.428413,1,2,3,4
12.2095118,0.0208369,-0.066999,9.756136,-0.059222,9.756546,90.347786,90.393463,1,2,3,4
12.2303505,0.0208387,-0.032901,9.774082,-0.106481,9.774717,90.624161,90.192863,1,2,3,4
12.2511892,0.0208387,-0.026321,9.804591,-0.174676,9.806182,91.020653,90.153816,1,2,3,4
12.2720251,0.0208359,-0.042473,9.820743,-0.168096,9.822273,90.980591,90.247787,1,2,3,4
12.2928629,0.0208378,-0.059821,9.84826,-0.105284,9.849004,90.612495,90.348022,1,2,3,4
12.3136997,0.0208368,-0.091525,9.88475,-0.131605,9.88605,90.762756,90.530502,1,2,3,4
12.3345356,0.0208359,-0.08674,9.893126,-0.159123,9.894785,90.92144,90.502342,1,2,3,4
12.3553715,0.0208359,-0.092124,9.892527,-0.149551,9.894086,90.866074,90.533546,1,2,3,4
12.3762102,0.0208387,-0.088534,9.905089,-0.092124,9.905913,90.532852,90.512115,1,2,3,4
12.3970461,0.0208359,-0.075972,9.897911,-0.086142,9.898578,90.498619,90.439766,1,2,3,4
12.4178839,0.0208378,-0.070588,9.889536,-0.102891,9.890323,90.596069,90.408951,1,2,3,4
12.4387197,0.0208358,-0.058624,9.865009,-0.112463,9.865825,90.653145,90.340485,1,2,3,4
12.4595575,0.0208378,-0.047258,9.866206,-0.096909,9.866796,90.562752,90.274437,1,2,3,4
12.4803953,0.0208378,-0.05683,9.828519,-0.085543,9.829056,90.498657,90.331284,1,2,3,4
12.5012321,0.0208368,-0.066999,9.772287,-0.11007,9.773136,90.645309,90.392815,1,2,3,4
12.5220709,0.0208388,-0.077169,9.751948,-0.087338,9.752645,90.513107,90.453377,1,2,3,4
12.5429077,0.0208368,-0.101695,9.749556,-0.068794,9.750329,90.404259,90.597618,1,2,3,4
12.5637445,0.0208368,-0.083151,9.743574,-0.132203,9.744826,90.777328,90.488945,1,2,3,4
12.5845795,0.020835,-0.077169,9.770494,-0.215952,9.773185,91.266136,90.452522,1,2,3,4
12.6054192,0.0208397,-0.073579,9.790234,-0.198006,9.792512,91.158607,90.430603,1,2,3,4
12.6262579,0.0208387,-0.059821,9.845269,-0.114257,9.846114,90.664894,90.348129,1,2,3,4
12.6470995,0.0208416,-0.055633,9.866804,-0.0999,9.867467,90.580086,90.323051,1,2,3,4
12.6679382,0.0208387,-0.066999,9.928419,-0.160917,9.929949,90.928535,90.386635,1,2,3,4
12.688777,0.0208388,-0.068195,9.940982,-0.178863,9.942824,91.030762,90.393044,1,2,3,4
12.7096157,0.0208387,-0.069392,9.962517,-0.12323,9.96352,90.708664,90.399078,1,2,3,4
12.7304535,0.0208378,-0.06999,9.943973,-0.062213,9.944413,90.358452,90.403267,1,2,3,4
12.7512932,0.0208397,-0.075374,9.919446,-0.061017,9.91992,90.352425,90.435356,1,2,3,4
12.7721329,0.0208397,-0.090927,9.888938,-0.185444,9.891094,91.07428,90.52681,1,2,3,4
12.7929716,0.0208387,-0.064008,9.847662,-0.138784,9.848848,90.807404,90.372406,1,2,3,4
12.8138123,0.0208407,-0.074776,9.819546,-0.102293,9.820363,90.596832,90.436295,1,2,3,4
12.83465,0.0208377,-0.070588,9.78126,-0.075972,9.781811,90.445,90.413475,1,2,3,4
12.8554869,0.0208369,-0.067597,9.762118,-0.124427,9.763145,90.730225,90.396736,1,2,3,4
12.8763256,0.0208387,-0.05324,9.736395,-0.136391,9.737495,90.802559,90.313301,1,2,3,4
12.8971624,0.0208368,-0.061017,9.765109,-0.111266,9.765934,90.652802,90.358009,1,2,3,4
12.9180002,0.0208378,-0.065803,9.757333,-0.102293,9.758091,90.600639,90.386391,1,2,3,4
12.9388399,0.0208397,-0.064606,9.760324,-0.131007,9.761416,90.768982,90.37925,1,2,3,4
12.9596777,0.0208378,-0.062213,9.786046,-0.141775,9.787271,90.829994,90.364243,1,2,3,4
12.9805183,0.0208406,-0.069392,9.826126,-0.160319,9.827679,90.934708,90.404617,1,2,3,4
13.0013561,0.0208378,-0.058624,9.847662,-0.123829,9.848615,90.720413,90.341087,1,2,3,4
13.0221968,0.0208407,-0.065803,9.88176,-0.098704,9.882472,90.572266,90.381523,1,2,3,4
13.0430346,0.0208378,-0.060419,9.889536,-0.084347,9.89008,90.488647,90.350037,1,2,3,4
13.0638723,0.0208377,-0.067597,9.91466,-0.154337,9.916092,90.891808,90.390633,1,2,3,4
13.084713,0.0208407,-0.082552,9.899706,-0.190229,9.901877,91.1008,90.477768,1,2,3,4
13.1055508,0.0208378,-0.086142,9.881161,-0.11665,9.882225,90.676338,90.499481,1,2,3,4
13.1263885,0.0208377,-0.102891,9.873384,-0.078365,9.874231,90.45472,90.597061,1,2,3,4
13.1472263,0.0208378,-0.113061,9.881161,-0.087936,9.882198,90.50985,90.655556,1,2,3,4
13.168066,0.0208397,-0.091525,9.857233,-0.128614,9.858497,90.747505,90.531982,1,2,3,4
13.1889057,0.0208397,-0.083151,9.837492,-0.102293,9.838375,90.595734,90.484276,1,2,3,4
13.2097416,0.0208359,-0.09332,9.770494,-0.096909,9.77142,90.568245,90.547226,1,2,3,4
13.2305813,0.0208397,-0.093918,9.762716,-0.135793,9.764112,90.79686,90.55117,1,2,3,4
13.251421,0.0208397,-0.068794,9.756734,-0.147757,9.758095,90.867607,90.403976,1,2,3,4
13.2722569,0.0208359,-0.068195,9.767502,-0.16331,9.769105,90.957855,90.400024,1,2,3,4
13.2930956,0.0208387,-0.096909,9.769895,-0.131007,9.771254,90.768211,90.568306,1,2,3,4
13.3139334,0.0208378,-0.089731,9.7681,-0.097508,9.768998,90.571899,90.526314,1,2,3,4
13.3347731,0.0208397,-0.067597,9.822537,-0.167498,9.824198,90.976913,90.394295,1,2,3,4
13.3556108,0.0208377,-0.064008,9.842278,-0.157328,9.843743,90.915771,90.372612,1,2,3,4
13.3764496,0.0208388,-0.049053,9.863214,-0.129811,9.86419,90.754021,90.28495,1,2,3,4
13.3972893,0.0208397,-0.06999,9.87817,-0.097508,9.878899,90.565536,90.405952,1,2,3,4
13.418129,0.0208397,-0.075374,9.885947,-0.116052,9.886915,90.672546,90.436836,1,2,3,4
13.4389687,0.0208397,-0.078365,9.890733,-0.135793,9.891975,90.786552,90.453949,1,2,3,4
13.4598064,0.0208377,-0.082552,9.887143,-0.105882,9.888055,90.613541,90.478378,1,2,3,4
13.4806442,0.0208378,-0.0999,9.87817,-0.119043,9.879392,90.690407,90.57943,1,2,3,4
13.5014801,0.0208359,-0.089731,9.848858,-0.08674,9.849648,90.504578,90.521996,1,2,3,4
13.5223179,0.0208378,-0.075972,9.866804,-0.107079,9.867678,90.621758,90.441154,1,2,3,4
13.5431585,0.0208406,-0.058624,9.815957,-0.062812,9.816333,90.366623,90.342186,1,2,3,4
13.5639992,0.0208407,-0.054437,9.805787,-0.04008,9.80602,90.234184,90.318077,1,2,3,4
13.5848389,0.0208397,-0.065803,9.770494,-0.11665,9.771412,90.684006,90.385872,1,2,3,4
13.6056786,0.0208397,-0.047856,9.763314,-0.159721,9.764738,90.937225,90.280846,1,2,3,4
13.6265192,0.0208406,-0.081356,9.747163,-0.145962,9.748595,90.857903,90.478218,1,2,3,4
13.6473598,0.0208406,-0.083151,9.740582,-0.080758,9.741272,90.475006,90.489098,1,2,3,4
13.6682014,0.0208416,-0.084945,9.751948,-0.095713,9.752788,90.562302,90.499069,1,2,3,4
13.6890421,0.0208407,-0.087338,9.798609,-0.184846,9.800741,91.080681,90.510681,1,2,3,4
13.7098827,0.0208406,-0.073579,9.811171,-0.147757,9.812559,90.862785,90.429688,1,2,3,4
13.7307243,0.0208416,-0.098106,9.852448,-0.14656,9.854026,90.852203,90.570503,1,2,3,4
13.751564,0.0208397,-0.070588,9.87159,-0.104686,9.872396,90.607567,90.409698,1,2,3,4
13.7724037,0.0208397,-0.044267,9.903295,-0.112463,9.904032,90.65062,90.256111,1,2,3,4
13.7932425,0.0208388,-0.052044,9.918848,-0.117248,9.919678,90.677238,90.300629,1,2,3,4
13.8140802,0.0208377,-0.065204,9.910473,-0.077169,9.910988,90.446121,90.376961,1,2,3,4
13.8349209,0.0208407,-0.075972,9.925428,-0.102891,9.926252,90.593918,90.438553,1,2,3,4
13.8557596,0.0208387,-0.087338,9.912268,-0.15673,9.913892,90.90583,90.504829,1,2,3,4
13.8765984,0.0208388,-0.123829,9.875777,-0.108275,9.877148,90.628098,90.718369,1,2,3,4
13.8974371,0.0208387,-0.107079,9.862019,-0.12323,9.863369,90.715858,90.622078,1,2,3,4
13.9182768,0.0208397,-0.087338,9.832706,-0.119641,9.833822,90.697098,90.508911,1,2,3,4
13.9391174,0.0208406,-0.082552,9.781859,-0.175274,9.783778,91.026497,90.483528,1,2,3,4
13.9599571,0.0208397,-0.075374,9.745967,-0.185444,9.748022,91.090042,90.443108,1,2,3,4
13.9807959,0.0208388,-0.080758,9.71845,-0.127418,9.719621,90.751129,90.476105,1,2,3,4
14.0016336,0.0208377,-0.06341,9.741181,-0.11665,9.742086,90.686066,90.372955,1,2,3,4
14.0224724,0.0208388,-0.064008,9.772287,-0.121436,9.773252,90.711937,90.375282,1,2,3,4
14.0433111,0.0208387,-0.072383,9.803394,-0.10349,9.804208,90.604805,90.423035,1,2,3,4
14.0641508,0.0208397,-0.086142,9.843474,-0.046062,9.843959,90.268097,90.501389,1,2,3,4
14.0849905,0.0208397,-0.077169,9.876974,-0.041276,9.877362,90.239433,90.447639,1,2,3,4
14.1058292,0.0208387,-0.081356,9.916455,-0.094516,9.917239,90.546066,90.470055,1,2,3,4
14.1266661,0.0208369,-0.084945,9.921241,-0.147159,9.922696,90.849754,90.490555,1,2,3,4
14.147501,0.0208349,-0.087936,9.940384,-0.099302,9.941269,90.572327,90.506844,1,2,3,4
14.1683369,0.0208359,-0.06999,9.920045,-0.107079,9.92087,90.618423,90.404236,1,2,3,4
14.1891737,0.0208368,-0.053839,9.91825,-0.098106,9.918881,90.566711,90.311012,1,2,3,4
14.2100105,0.0208368,-0.049053,9.905687,-0.15015,9.906946,90.868408,90.28373,1,2,3,4
14.2308493,0.0208388,-0.071785,9.862617,-0.199202,9.864889,91.157059,90.417015,1,2,3,4
14.2516842,0.0208349,-0.08674,9.853045,-0.148355,9.854544,90.862587,90.504379,1,2,3,4
14.2725229,0.0208387,-0.068794,9.826724,-0.11665,9.827658,90.680092,90.4011,1,2,3,4
14.2933617,0.0208388,-0.085543,9.777672,-0.144168,9.779109,90.844711,90.501259,1,2,3,4
14.3141985,0.0208368,-0.092124,9.769895,-0.165703,9.771734,90.971634,90.540245,1,2,3,4
14.3350372,0.0208387,-0.075972,9.723235,-0.120838,9.724283,90.711998,90.44767,1,2,3,4
14.3558731,0.0208359,-0.049053,9.746565,-0.087936,9.747086,90.516914,90.288361,1,2,3,4
14.3767118,0.0208387,-0.030508,9.756136,-0.062213,9.756382,90.365356,90.179169,1,2,3,4
14.3975477,0.0208359,-0.052044,9.768699,-0.092124,9.769272,90.540306,90.305244,1,2,3,4
14.4183855,0.0208378,-0.049053,9.805787,-0.121436,9.806662,90.709511,90.286613,1,2,3,4
14.4392281,0.0208426,-0.081356,9.846465,-0.106481,9.847377,90.61956,90.473396,1,2,3,4
14.4600725,0.0208444,-0.094516,9.872787,-0.097508,9.87372,90.565834,90.5485,1,2,3,4
14.480916,0.0208435,-0.07657,9.90808,-0.116052,9.909056,90.671043,90.44278,1,2,3,4
14.5017509,0.0208349,-0.104686,9.90808,-0.148953,9.909753,90.861244,90.605347,1,2,3,4
14.5225887,0.0208378,-0.068794,9.900304,-0.101695,9.901065,90.588501,90.398125,1,2,3,4
14.5434237,0.020835,-0.070588,9.908679,-0.089731,9.909337,90.518829,90.408165,1,2,3,4
14.5642595,0.0208358,-0.06341,9.890134,-0.151346,9.891495,90.876694,90.36734,1,2,3,4
14.5850983,0.0208388,-0.05683,9.857233,-0.174676,9.858944,91.01519,90.330322,1,2,3,4
14.6059361,0.0208378,-0.062213,9.838689,-0.145364,9.839959,90.846451,90.362297,1,2,3,4
14.6267757,0.0208396,-0.052642,9.817153,-0.104088,9.817846,90.607452,90.307228,1,2,3,4
14.6476164,0.0208407,-0.06341,9.79143,-0.081954,9.791979,90.479546,90.371048,1,2,3,4
14.6684523,0.0208359,-0.08674,9.749556,-0.131605,9.75083,90.773338,90.509735,1,2,3,4
14.6892881,0.0208358,-0.083749,9.75494,-0.107079,9.755887,90.628883,90.49189,1,2,3,4
14.710124,0.0208359,-0.085543,9.775877,-0.097508,9.776737,90.571442,90.50135,1,2,3,4
14.7309618,0.0208378,-0.091525,9.778868,-0.066999,9.779525,90.392532,90.536247,1,2,3,4
14.7518005,0.0208387,-0.087338,9.790833,-0.059821,9.791405,90.350052,90.511086,1,2,3,4
14.7726393,0.0208388,-0.058624,9.840483,-0.104686,9.841214,90.609497,90.341331,1,2,3,4
14.7934761,0.0208368,-0.061017,9.842875,-0.169292,9.844521,90.985344,90.355179,1,2,3,4
14.8143139,0.0208378,-0.078365,9.870992,-0.168096,9.872734,90.975578,90.454857,1,2,3,4
14.8351526,0.0208387,-0.065803,9.876375,-0.105882,9.877162,90.61422,90.381737,1,2,3,4
14.8559885,0.0208359,-0.042473,9.907482,-0.086142,9.907948,90.498146,90.245621,1,2,3,4
14.8768272,0.0208387,-0.070588,9.890733,-0.114257,9.891644,90.661835,90.408905,1,2,3,4
14.897665,0.0208378,-0.06341,9.879965,-0.160319,9.881469,90.929619,90.367722,1,2,3,4
14.9185038,0.0208388,-0.090329,9.869795,-0.129212,9.871054,90.750023,90.524361,1,2,3,4
14.9393415,0.0208377,-0.0999,9.847063,-0.077767,9.847878,90.452461,90.581253,1,2,3,4
14.9601812,0.0208397,-0.108275,9.847063,-0.068794,9.847898,90.400253,90.629982,1,2,3,4
14.981019,0.0208378,-0.090329,9.824331,-0.122632,9.825512,90.715126,90.526787,1,2,3,4
15.0018587,0.0208397,-0.090329,9.785448,-0.135194,9.786798,90.791504,90.528877,1,2,3,4
15.0226984,0.0208397,-0.078365,9.781859,-0.117248,9.782876,90.686707,90.459,1,2,3,4
15.0435362,0.0208378,-0.06999,9.7681,-0.095713,9.76882,90.561378,90.41053,1,2,3,4
15.0643759,0.0208397,-0.055035,9.774082,-0.087936,9.774633,90.515465,90.322609,1,2,3,4
15.0852156,0.0208397,-0.05683,9.781859,-0.1334,9.782934,90.781311,90.33287,1,2,3,4
15.1060534,0.0208378,-0.068794,9.786046,-0.078365,9.786601,90.458794,90.402771,1,2,3,4
15.1268921,0.0208387,-0.070588,9.8016,-0.123829,9.802636,90.723793,90.412621,1,2,3,4
15.1477337,0.0208416,-0.082552,9.838689,-0.11665,9.839726,90.67926,90.480736,1,2,3,4
15.1685791,0.0208454,-0.087936,9.851849,-0.122632,9.853004,90.713135,90.511398,1,2,3,4
15.1894207,0.0208416,-0.089133,9.87458,-0.118445,9.875693,90.687195,90.517166,1,2,3,4
15.2102556,0.0208349,-0.096909,9.893723,-0.069392,9.894442,90.401833,90.561195,1,2,3,4
15.2310934,0.0208378,-0.078963,9.893723,-0.070588,9.89429,90.408768,90.457275,1,2,3,4
15.2519302,0.0208368,-0.081954,9.897313,-0.119641,9.898376,90.692551,90.474426,1,2,3,4
15.272769,0.0208388,-0.075972,9.890733,-0.127418,9.891846,90.738052,90.440086,1,2,3,4
15.2936087,0.0208397,-0.080758,9.873982,-0.118445,9.875023,90.687241,90.468605,1,2,3,4
15.3144484,0.0208397,-0.046062,9.859626,-0.113659,9.860388,90.660454,90.26767,1,2,3,4
15.335288,0.0208396,-0.047856,9.832706,-0.069392,9.833068,90.404343,90.278862,1,2,3,4
15.3561287,0.0208407,-0.056231,9.822537,-0.094516,9.823153,90.5513,90.327995,1,2,3,4
15.3769684,0.0208397,-0.075972,9.817751,-0.120838,9.818789,90.705147,90.443359,1,2,3,4
15.397809,0.0208406,-0.104686,9.785448,-0.107079,9.786593,90.626907,90.612938,1,2,3,4
15.4186468,0.0208378,-0.095115,9.793823,-0.078365,9.794599,90.45842,90.556419,1,2,3,4
15.4394846,0.0208378,-0.104686,9.772886,-0.091525,9.773875,90.536545,90.613724,1,2,3,4
15.4603243,0.0208397,-0.090927,9.790833,-0.071785,9.791518,90.420059,90.532089,1,2,3,4
15.481163,0.0208387,-0.04666,9.833304,-0.15015,9.834561,90.874802,90.271873,1,2,3,4
15.5020037,0.0208407,-0.05683,9.829716,-0.206381,9.832047,91.202766,90.331245,1,2,3,4
15.5228415,0.0208378,-0.072981,9.847662,-0.18664,9.849701,91.085754,90.424614,1,2,3,4
15.5436783,0.0208368,-0.071785,9.851251,-0.15673,9.852759,90.911453,90.417496,1,2,3,4
15.5645161,0.0208378,-0.066999,9.896116,-0.06999,9.89659,90.405205,90.387901,1,2,3,4
15.5853539,0.0208378,-0.08016,9.910473,-0.14656,9.91188,90.847229,90.463417,1,2,3,4
15.6061935,0.0208396,-0.102293,9.897313,-0.100499,9.898353,90.581734,90.592155,1,2,3,4
15.6270313,0.0208378,-0.077767,9.912268,-0.047258,9.912685,90.273155,90.449509,1,2,3,4
15.6478691,0.0208378,-0.083749,9.900902,-0.055035,9.901409,90.318466,90.484634,1,2,3,4
15.6687069,0.0208378,-0.069392,9.87458,-0.084945,9.87519,90.492859,90.402626,1,2,3,4
15.6895456,0.0208387,-0.072383,9.842278,-0.142373,9.843574,90.828728,90.421364,1,2,3,4
15.7103815,0.0208359,-0.049053,9.797412,-0.07657,9.797833,90.447769,90.286858,1,2,3,4
15.7312212,0.0208397,-0.060419,9.767502,-0.081954,9.768032,90.480721,90.354408,1,2,3,4
15.7520609,0.0208397,-0.060419,9.759128,-0.135793,9.760259,90.797173,90.354713,1,2,3,4
15.7728996,0.0208387,-0.07657,9.738789,-0.181256,9.740776,91.066223,90.45047,1,2,3,4
15.7937393,0.0208397,-0.092124,9.748958,-0.189033,9.751225,91.110779,90.541405,1,2,3,4
15.8145781,0.0208388,-0.102293,9.768699,-0.100499,9.769752,90.589394,90.599953,1,2,3,4
15.8354139,0.0208358,-0.104686,9.780663,-0.065204,9.78144,90.381943,90.613235,1,2,3,4
15.8562527,0.0208388,-0.078365,9.817751,-0.141775,9.819088,90.827301,90.457321,1,2,3,4
15.8770895,0.0208368,-0.068195,9.850055,-0.136391,9.851234,90.793289,90.396675,1,2,3,4
15.8979282,0.0208387,-0.061017,9.872787,-0.111864,9.873609,90.649155,90.354103,1,2,3,4
15.918766,0.0208378,-0.061017,9.9015,-0.055035,9.90184,90.318451,90.353073,1,2,3,4
15.9396038,0.0208378,-0.039482,9.903893,-0.021535,9.903995,90.124588,90.228409,1,2,3,4
15.9604435,0.0208397,-0.044267,9.899706,-0.085543,9.900174,90.495079,90.256203,1,2,3,4
15.981287,0.0208435,-0.059821,9.914063,-0.081356,9.914577,90.470154,90.345711,1,2,3,4
16.0021305,0.0208435,-0.062812,9.876974,-0.114855,9.877842,90.666229,90.364365,1,2,3,4
16.0229721,0.0208416,-0.090329,9.847662,-0.101695,9.848601,90.591637,90.525536,1,2,3,4
16.0438099,0.0208378,-0.109472,9.824331,-0.082552,9.825288,90.481407,90.638412,1,2,3,4
16.0646496,0.0208397,-0.115454,9.815957,-0.118445,9.81735,90.691284,90.673874,1,2,3,4
16.0854893,0.0208397,-0.075972,9.768699,-0.154337,9.770213,90.905121,90.445587,1,2,3,4
16.1063271,0.0208378,-0.087338,9.741181,-0.170489,9.743065,91.00264,90.513695,1,2,3,4
16.1271648,0.0208377,-0.050249,9.748958,-0.077767,9.749397,90.457031,90.295319,1,2,3,4
16.1480026,0.0208378,-0.036491,9.762716,-0.060419,9.762972,90.354584,90.214157,1,2,3,4
16.1688404,0.0208378,-0.035294,9.78126,-0.140578,9.782334,90.823402,90.206741,1,2,3,4
16.1896801,0.0208397,-0.055633,9.811171,-0.145364,9.812406,90.848831,90.324883,1,2,3,4
16.2105198,0.0208397,-0.062812,9.849456,-0.092124,9.850087,90.535873,90.365379,1,2,3,4
16.2313576,0.0208378,-0.075972,9.866206,-0.038285,9.866573,90.222328,90.441185,1,2,3,4
16.2521935,0.0208359,-0.092124,9.882956,-0.062812,9.883584,90.364128,90.534065,1,2,3,4
16.2730312,0.0208377,-0.096311,9.918848,-0.11665,9.920002,90.673759,90.55632,1,2,3,4
16.2938709,0.0208397,-0.095713,9.915857,-0.125623,9.917115,90.7258,90.553032,1,2,3,4
16.3147068,0.0208359,-0.068195,9.900902,-0.055035,9.90129,90.318474,90.394638,1,2,3,4
16.3355465,0.0208397,-0.057428,9.91466,-0.107079,9.915405,90.618759,90.331863,1,2,3,4
16.3563862,0.0208397,-0.056231,9.876375,-0.102293,9.877065,90.593399,90.32621,1,2,3,4
16.3772221,0.0208359,-0.072981,9.855438,-0.117248,9.856406,90.681587,90.424278,1,2,3,4
16.3980598,0.0208377,-0.071785,9.859626,-0.097508,9.860369,90.566597,90.417145,1,2,3,4
16.4188976,0.0208378,-0.087338,9.812965,-0.07657,9.813653,90.447052,90.509933,1,2,3,4
16.4397373,0.0208397,-0.105882,9.774082,-0.124427,9.775448,90.729309,90.620659,1,2,3,4
16.4605751,0.0208378,-0.089731,9.759128,-0.129212,9.760395,90.75853,90.526794,1,2,3,4
16.481411,0.0208359,-0.084347,9.742377,-0.070588,9.742998,90.415115,90.49604,1,2,3,4
16.5022488,0.0208378,-0.075972,9.758529,-0.062213,9.759023,90.365257,90.446053,1,2,3,4
16.5230827,0.0208339,-0.064606,9.759726,-0.118445,9.760658,90.695297,90.379272,1,2,3,4
16.5439224,0.0208397,-0.061615,9.795618,-0.128614,9.796657,90.75222,90.36039,1,2,3,4
16.5647602,0.0208378,-0.068195,9.81835,-0.088534,9.818986,90.516624,90.397957,1,2,3,4
16.5855999,0.0208397,-0.072981,9.860822,-0.090927,9.861511,90.528297,90.424042,1,2,3,4
16.6064396,0.0208397,-0.07657,9.893126,-0.087936,9.893812,90.509254,90.443443,1,2,3,4
16.6272755,0.0208359,-0.092124,9.917651,-0.106481,9.918651,90.615105,90.532196,1,2,3,4
16.6481113,0.0208358,-0.104088,9.92483,-0.084347,9.925735,90.486893,90.600876,1,2,3,4
16.6689472,0.0208359,-0.105284,9.920045,-0.035294,9.920666,90.203835,90.60807,1,2,3,4
16.6897869,0.0208397,-0.092124,9.903295,-0.131007,9.90459,90.757866,90.532967,1,2,3,4
16.7106247,0.0208378,-0.071785,9.891331,-0.151346,9.892749,90.876587,90.41581,1,2,3,4
16.7314644,0.0208397,-0.081356,9.851251,-0.090329,9.852001,90.52533,90.47316,1,2,3,4
16.7523022,0.0208378,-0.070588,9.823135,-0.059821,9.823571,90.348907,90.411713,1,2,3,4
16.77314,0.0208378,-0.061615,9.815957,-0.102891,9.816689,90.60054,90.359642,1,2,3,4
16.7939758,0.0208358,-0.058624,9.774082,-0.127418,9.775088,90.746872,90.343651,1,2,3,4
16.8148136,0.0208378,-0.067597,9.769297,-0.169292,9.770997,90.992752,90.396446,1,2,3,4
16.8356514,0.0208378,-0.084347,9.729217,-0.108275,9.730185,90.637589,90.496712,1,2,3,4
16.8564873,0.0208359,-0.096909,9.766904,-0.049651,9.76751,90.291252,90.568481,1,2,3,4
16.8773232,0.0208359,-0.078963,9.769895,-0.086142,9.770594,90.50515,90.463074,1,2,3,4
16.898159,0.0208358,-0.072981,9.811769,-0.095115,9.812502,90.555389,90.426163,1,2,3,4
16.9189949,0.0208359,-0.077169,9.835099,-0.119641,9.83613,90.69693,90.449547,1,2,3,4
16.9398327,0.0208378,-0.089731,9.860224,-0.077169,9.860934,90.44838,90.521393,1,2,3,4
16.9606686,0.0208359,-0.075972,9.882956,-0.077767,9.883554,90.450829,90.440437,1,2,3,4
16.9815044,0.0208358,-0.074178,9.905089,-0.12323,9.906134,90.712769,90.42907,1,2,3,4
17.0023403,0.0208359,-0.064008,9.897911,-0.118445,9.898827,90.685593,90.370514,1,2,3,4
17.0231743,0.020834,-0.061017,9.902697,-0.122034,9.903637,90.706024,90.353035,1,2,3,4
17.0440121,0.0208378,-0.046062,9.894321,-0.088534,9.894825,90.512665,90.266731,1,2,3,4
17.0648499,0.0208378,-0.02991,9.899706,-0.074178,9.900028,90.429298,90.173111,1,2,3,4
17.0856857,0.0208358,-0.068195,9.891929,-0.118445,9.892873,90.686005,90.394997,1,2,3,4
17.1065254,0.0208397,-0.097508,9.842875,-0.102293,9.84389,90.595406,90.567574,1,2,3,4
17.1273632,0.0208378,-0.104088,9.829117,-0.074776,9.829952,90.435852,90.606728,1,2,3,4
17.148201,0.0208378,-0.116052,9.796216,-0.066401,9.797129,90.388329,90.678726,1,2,3,4
17.1690388,0.0208378,-0.109472,9.768699,-0.078963,9.769631,90.463097,90.642052,1,2,3,4
17.1898766,0.0208378,-0.0999,9.747761,-0.132203,9.749169,90.776985,90.587181,1,2,3,4
17.2107143,0.0208377,-0.066401,9.732806,-0.139382,9.734031,90.82045,90.390884,1,2,3,4
17.2315502,0.0208359,-0.048455,9.75494,-0.06341,9.755266,90.372429,90.284599,1,2,3,4
17.2523861,0.0208359,-0.039482,9.770494,-0.104686,9.771133,90.613869,90.231522,1,2,3,4
17.273222,0.0208359,-0.058624,9.796216,-0.102293,9.796926,90.598259,90.342873,1,2,3,4
17.2940598,0.0208378,-0.066401,9.857233,-0.083151,9.857807,90.483299,90.385956,1,2,3,4
17.3148956,0.0208358,-0.071186,9.853643,-0.075374,9.854189,90.438255,90.413918,1,2,3,4
17.3357334,0.0208378,-0.089731,9.917651,-0.06341,9.91826,90.36631,90.518372,1,2,3,4
17.3565693,0.0208359,-0.105284,9.93799,-0.069392,9.93879,90.40004,90.606972,1,2,3,4
17.3774109,0.0208416,-0.090927,9.922438,-0.07657,9.92315,90.442116,90.525032,1,2,3,4
