time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag
1921.306882,0.010099,-0.100548,-0.009576,-9.824976,-9.825495,0.00213,-0.005325,0.00213,99127.97,25.75,0.003772
1921.316988,0.010106,-0.08379,0.004788,-9.808218,-9.808577,0.00213,-0.00639,0.00213,99127.97,25.75,0.02069
1921.327079,0.010091,-0.093366,0.002394,-9.82737,-9.827814,0.00213,-0.003195,0.00213,99127.93,25.75,0.001453
1921.337181,0.010102,-0.079002,0.033516,-9.810612,-9.810987,0,-0.003195,0.001065,99127.93,25.75,0.01828
1921.347298,0.010117,-0.05985,-0.014364,-9.834552,-9.834745,0.00213,-0.007455,0.001065,99127.93,25.75,-0.005478
1921.357415,0.010117,-0.04788,0.021546,-9.83934,-9.83948,0.001065,-0.005325,0.003195,99127.93,25.75,-0.010213
1921.367513,0.010098,-0.09576,-0.01197,-9.829764,-9.830238,0.00213,-0.003195,0.00213,99127.93,25.75,-0.000971
1921.377623,0.01011,-0.079002,0.004788,-9.808218,-9.808537,0.003195,-0.007455,0.003195,99127.93,25.75,0.02073
1921.387711,0.010089,-0.062244,-0.014364,-9.834552,-9.834759,0.00426,-0.00639,0.001065,99127.92,25.75,-0.005492
1921.397805,0.010093,-0.064638,0.033516,-9.817794,-9.818064,0.001065,-0.00426,-0.001065,99127.92,25.75,0.011203
1921.407903,0.010099,-0.09576,0.021546,-9.824976,-9.825466,0.00213,-0.005325,0.003195,99127.92,25.75,0.003801
1921.418022,0.010119,-0.093366,-0.007182,-9.820188,-9.820634,0.00213,-0.007455,0.001065,99127.92,25.75,0.008633
1921.428169,0.010147,-0.062244,-0.002394,-9.820188,-9.820386,0,-0.00426,0.00213,99127.92,25.75,0.008881
1921.438272,0.010103,-0.086184,0.009576,-9.846522,-9.846904,0.00426,-0.007455,0.003195,99127.92,25.75,-0.017637
1921.448379,0.010107,-0.08379,-0.007182,-9.848916,-9.849275,0.00213,-0.00639,0.00213,99127.92,25.75,-0.020008
1921.458474,0.010095,-0.090972,-0.004788,-9.829764,-9.830186,0.003195,-0.009585,0.003195,99127.98,25.75,-0.000919
1921.468618,0.010144,-0.050274,0.026334,-9.82737,-9.827534,0.00213,-0.003195,0.00426,99127.98,25.75,0.001733
1921.478717,0.010098,-0.093366,0.01197,-9.80343,-9.803882,0.001065,-0.005325,0.003195,99127.98,25.75,0.025385
1921.488809,0.010092,-0.105336,0.016758,-9.80343,-9.80401,0.00213,-0.00852,0.00213,99127.98,25.75,0.025257
