time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag
1754.845994,0.011091,-0.079002,0.033516,-9.813006,-9.813381,0.003195,-0.00639,0.00213,99427.76,25.68,0.015886
1754.857189,0.011195,-0.076608,0.002394,-9.8154,-9.815699,0.00213,-0.005325,0,99427.76,25.68,0.013568
1754.868356,0.011167,-0.081396,0.016758,-9.813006,-9.813358,-0.001065,-0.005325,0,99427.76,25.68,0.015909
1754.879607,0.011251,-0.093366,0.033516,-9.829764,-9.830265,0.003195,-0.009585,0.00213,99427.76,25.68,-0.000998
1754.890748,0.011142,-0.093366,0.033516,-9.829764,-9.830265,0.003195,-0.003195,0,99427.75,25.68,-0.000998
1754.901921,0.011173,-0.074214,0.01197,-9.853704,-9.853991,0.001065,-0.005325,0.001065,99427.75,25.68,-0.024724
1754.913059,0.011138,-0.105336,0.019152,-9.822582,-9.823165,-0.001065,-0.005325,-0.001065,99427.75,25.68,0.006102
1754.924817,0.011758,-0.074214,-0.016758,-9.82737,-9.827665,0.003195,-0.00426,0.001065,99427.75,25.68,0.001602
1754.935627,0.01081,-0.098154,0.016758,-9.82737,-9.827874,0.005325,-0.00852,0.00426,99427.75,25.68,0.001393
1754.94669,0.011063,-0.079002,-0.014364,-9.798642,-9.798971,0.00213,-0.00426,0.00426,99427.65,25.68,0.030296
1754.957835,0.011145,-0.086184,-0.033516,-9.805824,-9.80626,0.003195,-0.005325,0.00213,99427.65,25.68,0.023007
1754.968985,0.01115,-0.07182,-0.014364,-9.80343,-9.803704,0.001065,-0.005325,0,99427.65,25.68,0.025563
1754.980308,0.011323,-0.045486,0.009576,-9.781884,-9.781994,0.00213,-0.007455,0.003195,99427.65,25.68,0.047273
1754.991428,0.011121,-0.055062,0.002394,-9.820188,-9.820343,0.003195,-0.00639,0.00213,99427.65,25.68,0.008924
1755.002783,0.011354,-0.081396,0.019152,-9.80343,-9.803787,0.001065,-0.005325,0.00213,99427.65,25.68,0.02548
