Time (s),dt, X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),1,2,3,4
0.2292788,0.0024391,-0.091525,9.868599,-0.215952,9.871386,91.253532,90.531372,1,2,3,4
0.231718,0.0024392,-0.089133,9.909277,-0.285344,9.913785,91.649345,90.51535,1,2,3,4
0.2341571,0.0024391,-0.093918,9.87817,-0.297308,9.883089,91.723862,90.544731,1,2,3,4
0.2365963,0.0024392,-0.115454,9.926026,-0.220738,9.929152,91.273865,90.666397,1,2,3,4
0.2390354,0.0024391,-0.105882,9.882956,-0.259023,9.886916,91.501236,90.613823,1,2,3,4
0.2414745,0.0024391,-0.127418,9.897313,-0.337986,9.903902,91.955688,90.737587,1,2,3,4
0.2439137,0.0024392,-0.148953,9.885348,-0.287737,9.890656,91.667068,90.863274,1,2,3,4
0.2463528,0.0024391,-0.110668,9.866206,-0.261416,9.870289,91.517662,90.642654,1,2,3,4
0.2487919,0.0024391,-0.098704,9.880563,-0.244666,9.884085,91.418419,90.57235,1,2,3,4
0.2512311,0.0024392,-0.122632,9.854242,-0.211167,9.857267,91.227509,90.71299,1,2,3,4
0.2536702,0.0024391,-0.098704,9.84467,-0.218345,9.847586,91.270493,90.574432,1,2,3,4
0.2561094,0.0024392,-0.036491,9.830314,-0.16331,9.831738,90.951759,90.212685,1,2,3,4
0.2585485,0.0024391,-0.002991,9.832706,-0.091525,9.833133,90.53331,90.017426,1,2,3,4
0.2609876,0.0024391,0.00658,9.813564,-0.108275,9.814164,90.632133,89.961578,1,2,3,4
0.2634268,0.0024392,0.008973,9.81835,-0.125025,9.81915,90.729553,89.947639,1,2,3,4
0.2658659,0.0024391,0.020937,9.806385,-0.141775,9.807432,90.828285,89.87767,1,2,3,4
0.2683051,0.0024392,0.042473,9.847063,-0.084347,9.847516,90.490761,89.752869,1,2,3,4
0.2707441,0.002439,0.037687,9.827921,-0.08674,9.828376,90.505669,89.780289,1,2,3,4
