time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag
1844.128675,0.010258,-0.09576,0.019152,-9.822582,-9.823067,0,-0.005325,0.00213,99227.1,25.73,0.0062
1844.138768,0.010092,-0.114912,0.038304,-9.832158,-9.832904,0.00213,-0.007455,0.001065,99227.1,25.73,-0.003637
1844.148871,0.010104,-0.076608,0.007182,-9.8154,-9.815702,0.003195,-0.005325,0.00213,99227.1,25.73,0.013565
1844.158964,0.010093,-0.090972,0.019152,-9.829764,-9.830204,0.00426,-0.00426,0,99227.1,25.73,-0.000937
1844.169122,0.010158,-0.098154,0.014364,-9.829764,-9.830265,0.00213,-0.00639,0.001065,99227.1,25.73,-0.000998
1844.179263,0.01014,-0.062244,-0.004788,-9.834552,-9.83475,0.00426,-0.00639,0.001065,99227.1,25.73,-0.005483
1844.189565,0.010303,-0.114912,0.01197,-9.784278,-9.78496,0.00213,-0.00639,0.001065,99227.23,25.73,0.044307
1844.200448,0.010882,-0.067032,0.014364,-9.80343,-9.80367,0.00213,-0.005325,0.00213,99227.23,25.73,0.025597
1844.212379,0.011932,-0.08379,0.028728,-9.810612,-9.811012,0.001065,-0.00639,0.00213,99227.23,25.73,0.018255
1844.222668,0.010289,-0.09576,-0.009576,-9.789066,-9.789539,-0.001065,-0.00426,0,99227.23,25.73,0.039728
1844.233885,0.011216,-0.098154,0.009576,-9.824976,-9.825471,0,-0.00639,0,99227.23,25.73,0.003796
1844.245667,0.011782,-0.081396,0.016758,-9.808218,-9.80857,0.001065,-0.00426,0.001065,99227.23,25.73,0.020697
1844.257078,0.011411,-0.055062,-0.009576,-9.824976,-9.825135,0.003195,-0.007455,0.00213,99227.2,25.73,0.004132
1844.267977,0.010899,-0.050274,-0.009576,-9.8154,-9.815533,0.001065,-0.00639,0.00426,99227.2,25.73,0.013734
1844.28075,0.012773,-0.08379,0.01197,-9.82737,-9.827734,0.001065,-0.00852,0.001065,99227.2,25.73,0.001533
1844.290864,0.010114,-0.079002,0.009576,-9.796248,-9.796571,-0.00213,-0.00426,0,99227.2,25.73,0.032696
1844.301486,0.010622,-0.098154,-0.019152,-9.841734,-9.842242,0.001065,-0.005325,0.001065,99227.2,25.73,-0.012975
1844.312156,0.010671,-0.093366,0,-9.858492,-9.858934,0.003195,-0.00639,0.00213,99227.2,25.73,-0.029667
1844.32331,0.011154,-0.05985,0.019152,-9.8154,-9.815601,0.00213,-0.00426,0.001065,99227.2,25.73,0.013666
1844.334549,0.011239,-0.07182,-0.014364,-9.841734,-9.842007,0.00213,-0.00639,0.00213,99227.2,25.73,-0.01274
1844.344625,0.010077,-0.076608,0.007182,-9.83934,-9.839641,0.00213,-0.00639,0.00213,99227.2,25.73,-0.010374
1844.354715,0.01009,-0.08379,0.014364,-9.841734,-9.842101,0.00426,-0.00639,0.001065,99227.2,25.73,-0.012834
1844.36482,0.010105,-0.08379,-0.01197,-9.784278,-9.784644,0,-0.00213,0,99227.2,25.73,0.044623
1844.374925,0.010105,-0.064638,0.028728,-9.79146,-9.791715,0.003195,-0.007455,0.003195,99227.18,25.73,0.037552
1844.385007,0.010082,-0.05985,0.009576,-9.8154,-9.815587,0.003195,-0.00639,0.001065,99227.18,25.73,0.01368
1844.395084,0.010077,-0.05985,0.021546,-9.798642,-9.798848,0.001065,-0.00426,0.001065,99227.18,25.73,0.030419
1844.40519,0.010106,-0.08379,0.02394,-9.805824,-9.806211,0.001065,-0.005325,0.00213,99227.18,25.73,0.023056
1844.415301,0.010111,-0.079002,0.007182,-9.83934,-9.83966,0.00213,-0.00426,0.00213,99227.18,25.73,-0.010393
1844.425424,0.010124,-0.05985,0.009576,-9.813006,-9.813193,0.00213,-0.00426,0.001065,99227.18,25.73,0.016074
1844.435924,0.0105,-0.100548,0.009576,-9.80343,-9.80395,0.00213,-0.005325,0.001065,99227.18,25.73,0.025317
1844.446341,0.010417,-0.057456,-0.002394,-9.844128,-9.844296,0.001065,-0.007455,0.001065,99227.07,25.73,-0.015029
1844.457493,0.011152,-0.110124,0.002394,-9.822582,-9.8232,0,-0.00639,0,99227.07,25.73,0.006067
1844.468633,0.01114,-0.093366,0.014364,-9.813006,-9.813461,0.00213,-0.00852,0.00213,99227.07,25.73,0.015806
1844.47988,0.011247,-0.05985,0.01197,-9.834552,-9.834741,0.00213,-0.00426,0,99227.07,25.73,-0.005474
1844.491004,0.011124,-0.086184,0.002394,-9.832158,-9.832536,0.00213,-0.00426,0.00213,99227.07,25.73,-0.003269
1844.502236,0.011232,-0.090972,0.021546,-9.822582,-9.823027,0.001065,-0.007455,0.003195,99227.07,25.73,0.00624
1844.513422,0.011186,-0.074214,0.014364,-9.844128,-9.844418,0.00213,-0.007455,0.00213,99227.04,25.73,-0.015151
1844.524532,0.011109,-0.064638,0,-9.810612,-9.810825,0.001065,-0.005325,0.001065,99227.04,25.73,0.018442
1844.535873,0.011341,-0.040698,-0.002394,-9.834552,-9.834637,0.001065,-0.00639,0.00426,99227.04,25.73,-0.00537
1844.546948,0.011075,-0.07182,0.02394,-9.810612,-9.810904,-0.001065,-0.00426,0,99227.04,25.73,0.018363
1844.558112,0.011165,-0.100548,0,-9.820188,-9.820703,0.003195,-0.007455,0.001065,99227.04,25.73,0.008564
1844.569338,0.011225,-0.076608,0.014364,-9.817794,-9.818103,0.003195,-0.005325,0.00426,99227.1,25.73,0.011164
1844.580498,0.011161,-0.069426,0.007182,-9.83934,-9.839588,0.001065,-0.007455,0.00213,99227.1,25.73,-0.010321
1844.591719,0.01122,-0.05985,0.019152,-9.817794,-9.817995,0.001065,-0.00639,0.00213,99227.1,25.73,0.011272
1844.602852,0.011133,-0.081396,0.026334,-9.83934,-9.839712,0.001065,-0.00639,0.001065,99227.1,25.73,-0.010445
1844.614104,0.011253,-0.062244,-0.014364,-9.810612,-9.81082,0,-0.00639,0.00213,99227.1,25.73,0.018447
1844.625198,0.011094,-0.067032,0.007182,-9.810612,-9.810844,0.003195,-0.005325,0.00213,99227.1,25.73,0.018423
1844.636506,0.011308,-0.081396,0.026334,-9.820188,-9.820561,0,-0.00639,0.001065,99227.1,25.73,0.008706
1844.647728,0.011222,-0.088578,0.002394,-9.844128,-9.844527,0.00426,-0.00426,0.001065,99227.1,25.73,-0.01526
1844.658838,0.01111,-0.050274,0,-9.836946,-9.837074,0.00213,-0.003195,0.00213,99227.1,25.73,-0.007807
1844.670023,0.011185,-0.079002,0,-9.82737,-9.827688,0.003195,-0.00426,0.003195,99227.1,25.73,0.001579
1844.681162,0.011139,-0.067032,0.007182,-9.836946,-9.837177,0.001065,-0.005325,0,99227.1,25.73,-0.00791
1844.692359,0.011196,-0.076608,0.026334,-9.798642,-9.798977,0.00213,-0.00426,0.003195,99227.1,25.73,0.03029
1844.703552,0.011194,-0.064638,0.02394,-9.8154,-9.815642,0.00213,-0.00639,0.003195,99227.1,25.73,0.013625
1844.714933,0.011381,-0.090972,0.038304,-9.82737,-9.827866,0.001065,-0.003195,0.00213,99227.1,25.73,0.001401
1844.72595,0.011016,-0.100548,0.021546,-9.824976,-9.825514,0.00213,-0.007455,0.001065,99227.1,25.73,0.003753
1844.737043,0.011094,-0.05985,0.028728,-9.848916,-9.84914,0,-0.003195,-0.001065,99227.1,25.73,-0.019873
1844.748244,0.0112,-0.090972,0.01197,-9.841734,-9.842162,0.00213,-0.00426,-0.001065,99227.1,25.73,-0.012895
1844.759555,0.011311,-0.069426,-0.01197,-9.8154,-9.815653,0.001065,-0.00639,0.00213,99227.1,25.73,0.013614
1844.770794,0.011239,-0.074214,0.028728,-9.820188,-9.82051,0.00213,-0.007455,0.001065,99227.1,25.73,0.008757
1844.781782,0.010989,-0.064638,0.021546,-9.808218,-9.808455,0.00426,-0.00639,0.003195,99227.1,25.73,0.020812
1844.792989,0.011206,-0.07182,0,-9.841734,-9.841996,0,-0.003195,0.003195,99227.1,25.73,-0.012729
1844.804169,0.01118,-0.069426,0.016758,-9.85131,-9.851569,0.001065,-0.007455,0.001065,99227.1,25.73,-0.022302
1844.815524,0.011355,-0.079002,0.009576,-9.82737,-9.827692,0.00213,-0.005325,0.001065,99227.1,25.73,0.001575
1844.826675,0.011151,-0.069426,0.014364,-9.82737,-9.827626,0.00213,-0.005325,0,99227.04,25.73,0.001641
1844.837728,0.011053,-0.090972,0.014364,-9.856098,-9.856528,0.001065,-0.00639,0.003195,99227.04,25.73,-0.027261
1844.848924,0.011196,-0.09576,0.021546,-9.824976,-9.825466,0.00213,-0.00639,0.003195,99227.04,25.73,0.003801
1844.860087,0.011163,-0.090972,0.01197,-9.810612,-9.811041,0.001065,-0.003195,0.001065,99227.04,25.73,0.018226
1844.871384,0.011297,-0.093366,0.016758,-9.813006,-9.813464,0.00213,-0.005325,0.001065,99227.04,25.73,0.015803
1844.882711,0.011327,-0.093366,0.007182,-9.836946,-9.837392,0.001065,-0.007455,0.003195,99227.04,25.73,-0.008125
1844.89371,0.010999,-0.112518,0.021546,-9.834552,-9.835219,0.00213,-0.003195,0.003195,99227.04,25.73,-0.005952
1844.904817,0.011107,-0.079002,0.014364,-9.793854,-9.794183,0,-0.00426,-0.001065,99227.04,25.73,0.035084
1844.916092,0.011275,-0.088578,-0.01197,-9.822582,-9.822989,0.005325,-0.00639,0.003195,99227.04,25.73,0.006278
1844.927226,0.011134,-0.07182,-0.009576,-9.846522,-9.846789,-0.001065,-0.007455,0.001065,99227.04,25.73,-0.017522
1844.938451,0.011225,-0.074214,0.009576,-9.810612,-9.810897,0.001065,-0.005325,0.001065,99227.04,25.73,0.01837
1844.94961,0.011159,-0.079002,0.007182,-9.817794,-9.818114,0,-0.00426,0.001065,99227.04,25.73,0.011153
1844.960784,0.011174,-0.076608,0.007182,-9.817794,-9.818096,0.00213,-0.005325,0.001065,99227.04,25.73,0.011171
1844.971982,0.011198,-0.069426,-0.004788,-9.824976,-9.825222,0,-0.00213,0.005325,99227.04,25.73,0.004045
1844.98324,0.011257,-0.062244,0.019152,-9.824976,-9.825192,0.00213,-0.00426,0.003195,99227.04,25.73,0.004075
1844.994688,0.011448,-0.074214,-0.007182,-9.810612,-9.810895,0.001065,-0.005325,0.001065,99227.04,25.73,0.018372
1845.005485,0.010797,-0.079002,0.016758,-9.832158,-9.83249,0,-0.00426,0,99227.04,25.73,-0.003223
1845.016739,0.011255,-0.088578,0.014364,-9.824976,-9.825386,0.00213,-0.00639,0.00213,99227.15,25.73,0.003881
1845.027869,0.01113,-0.07182,0.014364,-9.822582,-9.822855,0.001065,-0.00639,0.00213,99227.15,25.73,0.006412
1845.039112,0.011243,-0.08379,0,-9.822582,-9.822939,0.00213,-0.005325,0.003195,99227.15,25.73,0.006328
1845.050424,0.011311,-0.079002,0.02394,-9.836946,-9.837292,0.001065,-0.00639,0.00213,99227.15,25.73,-0.008025
1845.061423,0.010999,-0.067032,-0.01197,-9.810612,-9.810848,0.00213,-0.00852,0.005325,99227.15,25.73,0.018419
1845.072609,0.011186,-0.069426,0.033516,-9.824976,-9.825278,0.001065,-0.007455,0.00213,99227.15,25.73,0.003989
1845.083842,0.011233,-0.090972,0.004788,-9.83934,-9.839762,0.003195,-0.00426,0.003195,99227.18,25.73,-0.010495
1845.095165,0.011323,-0.100548,0.014364,-9.841734,-9.842258,0.00213,-0.005325,0.001065,99227.18,25.73,-0.012991
1845.10636,0.011195,-0.090972,-0.007182,-9.805824,-9.806249,0.001065,-0.00639,0.00213,99227.18,25.73,0.023018
1845.117325,0.010965,-0.105336,0.019152,-9.829764,-9.830347,0.00426,-0.00639,0.00213,99227.18,25.73,-0.00108
1845.128503,0.011178,-0.081396,0.002394,-9.83934,-9.839677,-0.00213,-0.00426,0.00213,99227.18,25.73,-0.01041
1845.139736,0.011233,-0.076608,0.002394,-9.805824,-9.806124,-0.001065,-0.005325,0.001065,99227.14,25.73,0.023143
1845.150926,0.01119,-0.088578,-0.007182,-9.82737,-9.827772,0.003195,-0.003195,0.00426,99227.14,25.73,0.001495
1845.162067,0.01114,-0.090972,0.014364,-9.817794,-9.818226,0,-0.005325,0.003195,99227.14,25.73,0.011041
1845.1733,0.011233,-0.057456,0.002394,-9.8154,-9.815568,0.00426,-0.00639,0.00213,99227.14,25.73,0.013699
